id,name,symbol,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,max_supply,per_change_1h,per_change_24h,per_change_7d,last_updated
raiden-network-token,Raiden Network Token,RDN,39,4.44541,0.00045769,18677000.0,222270500.0,50000000.0,100000000.0,null,-1.32,-16.92,67.07,1511840976
pivx,PIVX,PIVX,40,4.03835,0.00041578,3419570.0,222156935.0,55011808.0,55011808.0,null,-1.7,11.52,38.2,1511840958
vertcoin,Vertcoin,VTC,41,5.33473,0.00054863,9020590.0,221893293.0,41594100.0,41594100.0,84000000.0,-0.44,-4.07,31.77,1511841242
exchange-union,Exchange Union,XUC,42,8.93544,0.00091998,3599030.0,221585847.0,24798538.0,3000000000.0,null,-3.13,10.17,197.62,1511840972
dogecoin,Dogecoin,DOGE,43,0.00195303,0.00000020,5377450.0,218940040.0,112102753173,112102753173,null,-0.51,-1.43,41.56,1511841242
veritaseum,Veritaseum,VERI,44,106.87,0.0110033,893194.0,216523476.0,2026045.0,100000000.0,null,2.82,8.55,9.52,1511840963
factom,Factom,FCT,45,24.2796,0.0024998,4616760.0,212327579.0,8745102.0,8745102.0,null,2.74,6.72,27.67,1511840949
salt,SALT,SALT,46,4.28988,0.00044168,5914470.0,211239471.0,49241347.0,120000000.0,null,0.28,-3.55,17.23,1511840969
digixdao,DigixDAO,DGD,47,105.444,0.0108564,14641800.0,210888000.0,2000000.0,2000000.0,null,1.5,12.69,48.34,1511840952
siacoin,Siacoin,SC,48,0.00640925,0.00000066,4013000.0,199890726.0,31187849679.0,31187849679.0,null,0.6,4.65,49.52,1511840949
nxt,Nxt,NXT,49,0.193503,0.00001990,49709000.0,193309486.0,998999942.0,998999942.0,1000000000.0,1.29,-2.16,90.29,1511841242
gas,Gas,GAS,50,22.2079,0.0022865,1431260.0,190922102.0,8597035.0,11822072.0,100000000.0,-0.11,-2.01,0.5,1511840964
binance-coin,Binance Coin,BNB,51,1.87899,0.00019346,25196300.0,186046316.0,99014000.0,199013968.0,null,-1.41,1.31,16.95,1511840965
basic-attention-token,Basic Attention Token,BAT,52,0.18575,0.00001912,4167270.0,185750000.0,1000000000.0,1500000000.0,null,-0.5,2.73,16.95,1511840962
bitcoindark,BitcoinDark,BTCD,53,139.339,0.0143462,194490.0,179588768.0,1288862.0,1288862.0,null,0.62,-1.16,26.94,1511840947
byteball,Byteball Bytes,GBYTE,54,277.977,0.0286202,1077340.0,179356891.0,645222.0,1000000.0,null,1.49,-0.8,18.38,1511840956
syscoin,Syscoin,SYS,55,0.335463,0.00003450,18941200.0,177516270.0,529167956.0,529167956.0,888000000.0,0.81,-1.97,66.38,1511841245
kyber-network,Kyber Network,KNC,56,1.22887,0.00012652,7060500.0,164831647.0,134132697.0,215625349.0,null,0.12,-5.3,12.51,1511840969
walton,Walton,WTC,57,6.48415,0.0006676,33316300.0,161443521.0,24898178.0,70000000.0,100000000.0,0.71,25.21,32.82,1511840968
iconomi,Iconomi,ICN,58,1.53791,0.00015834,1316970.0,153465446.0,99788314.0,99788314.0,null,0.07,-7.21,26.08,1511840955
gamecredits,GameCredits,GAME,59,2.14618,0.00022097,2462760.0,138118169.0,64355352.0,64355352.0,null,0.26,-1.97,12.34,1511840948
bytom,Bytom,BTM,60,0.137914,0.00001420,2226570.0,136121118.0,987000000.0,1407000000.0,null,2.27,32.92,20.57,1511840967
metaverse,Metaverse ETP,ETP,61,3.70364,0.00038132,5561160.0,135125462.0,36484502.0,55884502.0,100000000.0,-1.34,-1.19,15.11,1511840962
tron,TRON,TRX,62,0.00203259,0.00000021,6204950.0,133639119.0,65748192475.0,100000000000,null,-0.89,-5.84,-3.33,1511840968
status,Status,SNT,63,0.0383381,0.00000395,7393790.0,133051755.0,3470483788.0,6804870174.0,null,0.05,4.81,16.6,1511840963
gnosis-gno,Gnosis,GNO,64,120.227,0.0123784,3716530.0,132801542.0,1104590.0,10000000.0,null,0.33,10.68,72.99,1511840961
zcoin,ZCoin,XZC,65,37.2581,0.00383605,8111610.0,131671371.0,3534033.0,3534033.0,null,-0.11,6.49,48.28,1511840958
aeternity,Aeternity,AE,66,0.561053,0.00005777,1453310.0,130736835.0,233020472.0,273685830.0,null,0.57,-5.54,0.26,1511840963
civic,Civic,CVC,67,0.35585,0.00003664,2724110.0,121949795.0,342700000.0,1000000000.0,null,0.44,1.27,15.53,1511840965
ethos,Ethos,ETHOS,68,1.62475,0.00016728,1719380.0,121086475.0,74526219.0,222295208.0,null,-2.58,-4.76,-13.9,1511840965
gxshares,GXShares,GXS,69,2.94047,0.00030275,10665600.0,119118440.0,40510000.0,100000000.0,100000000.0,0.02,-1.56,26.59,1511840964
blocknet,Blocknet,BLOCK,70,23.8202,0.0024525,459605.0,116803546.0,4903550.0,4903550.0,null,-2.83,-0.37,7.74,1511840946
0x,0x,ZRX,71,0.22951,0.00002363,3439380.0,114755000.0,500000000.0,1000000000.0,null,-1.42,0.4,15.61,1511840967
digibyte,DigiByte,DGB,72,0.0117235,0.00000121,5556320.0,111020504.0,9469911211.0,9469911211.0,null,0.1,9.15,34.76,1511841242
bancor,Bancor,BNT,73,2.67177,0.00027508,4358060.0,108935733.0,40772871.0,79384422.0,null,-0.22,-0.38,25.0,1511840962
metal,Metal,MTL,74,5.54353,0.00057076,9710240.0,106995639.0,19300994.0,66588888.0,null,0.44,6.18,18.75,1511840965
pura,Pura,PURA,75,0.610982,0.00006291,280096.0,105019903.0,171887065.0,178669559.0,350000000.0,-4.61,-11.97,-13.34,1511840948
einsteinium,Einsteinium,EMC2,76,0.477093,0.00004906,35868600.0,103075177.0,216048396.0,216048396.0,null,-0.7,-11.54,240.42,1511841243
funfair,FunFair,FUN,77,0.0241162,0.00000248,1182760.0,102490802.0,4249873622.0,10999873621.0,null,-0.01,5.58,31.85,1511840964
cryptonex,Cryptonex,CNX,78,2.12576,0.00021887,127330.0,95626389.0,44984565.0,106422191.0,210000000.0,0.26,1.07,62.28,1511840971
verge,Verge,XVG,79,0.00660331,0.00000068,3989050.0,94553954.0,14319175411.0,14319175411.0,16555000000.0,1.79,-2.48,15.52,1511840959
singulardtv,SingularDTV,SNGLS,80,0.153698,0.00001582,1796670.0,92218800.0,600000000.0,1000000000.0,null,-1.64,-3.84,18.91,1511840958
lykke,Lykke,LKK,81,0.337002,0.00003470,270034.0,88651722.0,263059928.0,1285690000.0,null,-0.06,-2.51,-4.68,1511840957
quantstamp,Quantstamp,QSP,82,0.141945,0.00001461,22602800.0,87624660.0,617314171.0,976442388.0,null,0.8,-12.47,95.93,1511840977
storj,Storj,STORJ,83,0.760907,0.00007834,8968450.0,80210009.0,105413683.0,424999998.0,null,0.35,2.1,12.2,1511840965
zencash,ZenCash,ZEN,84,32.0187,0.00329661,1642150.0,78626654.0,2455648.0,2455648.0,21000000.0,0.34,3.53,49.46,1511840961
nexus,Nexus,NXS,85,1.40323,0.00014448,824759.0,75825390.0,54036324.0,54036324.0,null,-0.42,-1.87,37.42,1511840946
particl,Particl,PART,86,9.71701,0.00100045,689818.0,75662858.0,7786640.0,8782640.0,null,-2.62,1.9,15.82,1511840966
substratum,Substratum,SUB,87,0.327826,0.00003375,4363860.0,74118655.0,226091449.0,352000000.0,null,6.53,-3.55,138.89,1511840970
aragon,Aragon,ANT,88,2.27907,0.00023465,1483320.0,74101362.0,32513859.0,39609524.0,null,0.77,8.68,41.89,1511840963
nav-coin,NAV Coin,NAV,89,1.19185,0.00012257,4714430.0,74002772.0,62090676.0,62090676.0,null,0.21,-6.08,46.2,1511841245
bitbay,BitBay,BAY,90,0.0726444,0.00000748,6481630.0,73216044.0,1007869066.0,1007869066.0,null,-1.57,-15.9,58.05,1511840951
santiment,Santiment Network Token,SAN,91,1.20103,0.00012366,10478300.0,72665390.0,60502560.0,83337000.0,null,2.85,-8.38,123.89,1511840965
monaco,Monaco,MCO,92,7.26044,0.00074753,5545480.0,71478126.0,9844875.0,31587682.0,null,1.25,12.93,33.55,1511840964
adx-net,AdEx,ADX,93,1.23893,0.00012756,4260870.0,71250370.0,57509601.0,100000000.0,100000000.0,-0.23,-0.81,25.86,1511840964
edgeless,Edgeless,EDG,94,0.866665,0.00008923,3149000.0,71106646.0,82046288.0,132046997.0,null,-2.6,-9.27,33.67,1511840959
ripio-credit-network,Ripio Credit Network,RCN,95,0.143113,0.00001473,13832800.0,69430220.0,485142647.0,999942647.0,null,-3.74,-6.77,43.65,1511840973
counterparty,Counterparty,XCP,96,25.7807,0.00265133,1615850.0,67480447.0,2617479.0,2617479.0,null,-5.91,21.97,84.63,1511841243
achain,Achain,ACT,97,0.224007,0.00002306,664810.0,67202100.0,300000000.0,1000000000.0,1000000000.0,-2.38,-3.39,68.01,1511840967
chainlink,ChainLink,LINK,98,0.188913,0.00001945,5121120.0,66119550.0,350000000.0,1000000000.0,null,-0.88,4.54,17.41,1511840970
streamr-datacoin,Streamr DATAcoin,DATA,99,0.097296,0.00001002,3990140.0,65884426.0,677154514.0,987154514.0,null,-1.85,7.08,34.05,1511840975
loopring,Loopring,LRC,100,0.229017,0.00002358,4542060.0,65537968.0,286170756.0,1395076054.0,null,-0.3,12.77,21.15,1511840968
vechain,VeChain,VEN,101,0.235749,0.00002427,2439910.0,65340814.0,277162633.0,867162633.0,null,-2.96,-5.96,-8.51,1511840968
mobilego,MobileGo,MGO,102,0.655086,0.00006745,382684.0,64217351.0,98028887.0,100000000.0,null,-0.26,-14.05,26.15,1511840963
ubiq,Ubiq,UBQ,103,1.60997,0.00016576,621702.0,62848611.0,39037132.0,39037132.0,null,-1.0,2.85,25.5,1511840946
potcoin,PotCoin,POT,104,0.280212,0.00002882,3573100.0,61304313.0,218778330.0,218778330.0,420000000.0,-0.38,-7.08,98.05,1511841242
quantum-resistant-ledger,Quantum Resistant Ledger,QRL,105,1.14817,0.00011822,755932.0,59704840.0,52000000.0,65000000.0,105000000.0,0.64,-3.83,68.1,1511840962
paypie,PayPie,PPP,106,0.713502,0.00007346,345804.0,58863915.0,82500000.0,165000000.0,165000000.0,-0.13,-8.42,14.33,1511840971
iocoin,I/O Coin,IOC,107,3.57696,0.00036828,345893.0,58602246.0,16383255.0,16383255.0,null,0.34,2.62,20.02,1511840946
attention-token-of-media,ATMChain,ATM,108,0.0175791,0.00000181,38564.6,58279164.0,3315252992.0,10000000000.0,null,-7.29,-14.87,-21.42,1511840970
skycoin,Skycoin,SKY,109,9.69188,0.00099786,223827.0,57503843.0,5933198.0,100000000.0,100000000.0,0.1,6.95,118.88,1511840960
faircoin,FairCoin,FAIR,110,1.06736,0.00010977,128005.0,56776968.0,53193831.0,53193831.0,null,0.38,7.36,8.24,1511841243
minexcoin,MinexCoin,MNX,111,17.9477,0.00184788,283276.0,53843100.0,3000000.0,6000000.0,19000000.0,0.45,18.41,56.25,1511840973
feathercoin,Feathercoin,FTC,112,0.293762,0.00003021,1432700.0,53803180.0,183152280.0,183152280.0,336000000.0,13.84,17.3,18.95,1511841241
peercoin,Peercoin,PPC,113,2.16573,0.00022273,2092950.0,52990855.0,24467896.0,24467896.0,null,1.3,12.57,39.63,1511841241
open-trading-network,Open Trading Network,OTN,114,20.5216,0.00211288,1547090.0,52894012.0,2577480.0,81038759.0,100000000.0,-0.52,-10.96,-22.37,1511840972
wings,Wings,WINGS,115,0.575451,0.00005925,814238.0,51622750.0,89708333.0,100000000.0,null,0.02,-1.05,23.34,1511840957
cofound-it,Cofound.it,CFI,116,0.156596,0.00001612,23317900.0,50893700.0,325000000.0,500000000.0,null,2.21,28.73,75.15,1511840964
kin,Kin,KIN,117,0.0000661750,0.000000007,32944.0,50034756.0,756097560976,10000000000000,null,11.23,1.96,-9.63,1511840969
rlc,iExec RLC,RLC,118,0.61182,0.00006299,787267.0,48377093.0,79070793.0,86999785.0,null,-0.66,-4.41,12.63,1511840960
asch,Asch,XAS,119,0.532645,0.00005484,607684.0,48299034.0,90677720.0,112177720.0,null,0.96,0.09,-9.31,1511840960
melon,Melon,MLN,120,77.5364,0.00798307,537388.0,46475318.0,599400.0,749400.0,null,-0.03,-2.26,17.95,1511840958
aeon,Aeon,AEON,121,3.13538,0.00032282,222869.0,45936893.0,14651140.0,14651140.0,null,-0.5,-0.95,26.03,1511840949
decent,DECENT,DCT,122,0.89433,0.00009208,865301.0,45884575.0,51306089.0,73197775.0,null,-2.24,-8.29,57.03,1511840956
kucoin-shares,KuCoin Shares,KCS,123,0.499784,0.00005146,1220890.0,45501873.0,91043076.0,181043076.0,null,-1.98,-11.68,-20.27,1511840973
rchain,RChain,RHOC,124,0.242441,0.00002496,55436.6,44115339.0,181963195.0,870663574.0,1000000000.0,-0.13,1.01,50.73,1511840971
grid,Grid+,GRID,125,1.12268,0.00011559,132838.0,44050024.0,39236491.0,300000000.0,null,-0.13,-5.62,29.92,1511840973
groestlcoin,Groestlcoin,GRS,126,0.629978,0.00006479,2630830.0,43399921.0,68891169.0,68891169.0,105000000.0,1.45,-0.14,5.96,1511841244
request-network,Request Network,REQ,127,0.0679881,0.00000700,3644750.0,43240432.0,636000000.0,1000000000.0,null,-0.84,2.57,37.19,1511840972
decentraland,Decentraland,MANA,128,0.0185979,0.00000191,1724150.0,42287080.0,2273755650.0,2805886393.0,null,4.59,17.63,44.4,1511840969
viacoin,Viacoin,VIA,129,1.79505,0.00018461,507186.0,41117580.0,22906092.0,22906092.0,23000000.0,0.47,3.47,21.64,1511841245
fedoracoin,FedoraCoin,TIPS,130,0.0000922645,0.000000009,862.137,40888691.0,443168182458,443168182458,null,0.47,32.03,227.98,1511841242
triggers,Triggers,TRIG,131,1.26167,0.0001299,20706100.0,40506644.0,32105578.0,32105578.0,null,3.15,-13.99,116.91,1511840955
tierion,Tierion,TNT,132,0.0938164,0.00000966,11819300.0,39638711.0,422513667.0,1000000000.0,null,6.01,1.28,94.14,1511840968
bitcore,Bitcore,BTX,133,33.0833,0.00340622,4709580.0,39554463.0,1195602.0,16625338.0,null,-0.08,-11.16,22.35,1511840962
firstblood,FirstBlood,1ST,134,0.455704,0.00004692,3575730.0,38989292.0,85558371.0,93468691.0,null,2.69,6.06,33.62,1511840955
sonm,SONM,SNM,135,0.107684,0.00001109,1359130.0,38723166.0,359600000.0,444000000.0,null,-0.54,2.94,23.46,1511840962
trust,WeTrust,TRST,136,0.42023,0.00004327,726924.0,38723144.0,92147500.0,100000000.0,100000000.0,-0.55,3.05,51.95,1511840961
emercoin,Emercoin,EMC,137,0.937205,0.00009649,366341.0,38412861.0,40986616.0,40986616.0,null,-1.1,2.57,23.68,1511840945
neblio,Neblio,NEBL,138,3.01738,0.00031067,335902.0,37975845.0,12585702.0,13318222.0,null,0.72,-3.91,-0.69,1511840970
tokencard,TokenCard,TKN,139,1.59385,0.0001641,481899.0,37685079.0,23644056.0,30133540.0,null,0.05,4.46,33.31,1511840961
pillar,Pillar,PLR,140,0.162267,0.00001671,275612.0,36897049.0,227384800.0,800000000.0,null,-3.16,-3.39,-0.2,1511840965
rise,Rise,RISE,141,0.325119,0.00003347,1227320.0,36783704.0,113139200.0,113139200.0,null,1.94,3.86,28.89,1511840955
revain,Revain,R,142,0.198251,0.00002041,15219.1,36567397.0,184450000.0,484450000.0,484450000.0,0.68,-6.78,25.79,1511840973
centra,Centra,CTR,143,0.537419,0.00005533,1517010.0,36544492.0,68000000.0,98272765.0,null,-4.47,2.85,-2.17,1511840967
cloakcoin,CloakCoin,CLOAK,144,7.13091,0.00073419,346163.0,36540617.0,5124257.0,5124257.0,null,1.34,1.59,17.25,1511840949
reddcoin,ReddCoin,RDD,145,0.00126703,0.00000013,598936.0,36335421.0,28677632588.0,28677632588.0,null,2.8,3.66,21.73,1511841242
modum,Modum,MOD,146,2.06773,0.00021289,5519800.0,35908613.0,17366200.0,27266200.0,27266200.0,-7.38,5.74,5.69,1511840973
enigma-project,Enigma,ENG,147,0.473033,0.00004870,810024.0,35399979.0,74836171.0,150000000.0,null,-0.0,-3.99,24.68,1511840971
airswap,AirSwap,AST,148,0.232832,0.00002397,3352090.0,34924800.0,150000000.0,500000000.0,null,-1.83,-0.69,15.36,1511840973
moeda-loyalty-points,Moeda Loyalty Points,MDA,149,1.77902,0.00018317,2002180.0,34920184.0,19628888.0,19628888.0,null,0.33,-8.37,13.35,1511840969
gulden,Gulden,NLG,150,0.0965754,0.00000993,207186.0,34477355.0,356999345.0,459019500.0,null,1.24,3.23,10.21,1511841245
cobinhood,Cobinhood,COB,151,0.133988,0.00001380,314800.0,34255694.0,255662404.0,1000000000.0,null,-0.21,10.46,95.45,1511840970
taas,TaaS,TAAS,152,4.12477,0.00042468,576406.0,33600380.0,8146001.0,8146001.0,null,-0.37,-3.88,-4.24,1511840962
zeusshield,Zeusshield,ZSC,153,0.0291262,0.00000300,1454810.0,33558353.0,1152170665.0,5642500000.0,null,-0.97,-11.36,-33.57,1511840971
amber,Ambrosus,AMB,154,0.228104,0.00002349,4607360.0,32981780.0,144590975.0,361477438.0,null,-4.97,20.36,18.32,1511840973
library-credit,LBRY Credits,LBC,155,0.28902,0.00002976,4368790.0,32715875.0,113195885.0,505095888.0,null,-0.45,18.31,56.05,1511840955
nolimitcoin,NoLimitCoin,NLC2,156,0.159603,0.00001643,135765.0,32635021.0,204476237.0,204476237.0,null,-0.34,-0.72,-4.58,1511840957
bitdeal,Bitdeal,BDL,157,0.185432,0.00001909,115427.0,32558854.0,175583793.0,219424062.0,300000000.0,-0.2,-4.35,-3.4,1511840966
okcash,OKCash,OK,158,0.438415,0.00004514,10620500.0,32153614.0,73340588.0,73340588.0,105000000.0,-4.31,9.39,2.54,1511840947
genesis-vision,Genesis Vision,GVT,159,8.54603,0.00087989,13787600.0,31849181.0,3726781.0,4436644.0,null,3.2,36.53,273.93,1511840976
atbcoin,ATBCoin,ATB,160,0.76709,0.00007898,2743580.0,30115001.0,39258758.0,51235558.0,300000000.0,-2.4,-1.74,1.91,1511840969
cindicator,Cindicator,CND,161,0.0207033,0.00000213,379777.0,29936487.0,1445976590.0,2000000005.0,null,-1.47,7.86,33.54,1511840972
namecoin,Namecoin,NMC,162,1.97224,0.00020283,731605.0,29063718.0,14736400.0,14736400.0,null,1.58,12.55,31.59,1511841241
district0x,district0x,DNT,163,0.0474027,0.00000488,2882680.0,28441620.0,600000000.0,1000000000.0,null,1.36,8.14,10.04,1511840966
leocoin,LEOcoin,LEO,164,0.298404,0.00003072,1117290.0,28020082.0,93899820.0,102257238.0,1000000000.0,-0.12,-2.94,2.84,1511840957
elastic,Elastic,XEL,165,0.318185,0.00003276,2270960.0,27881735.0,87627435.0,100000000.0,null,0.36,4.37,29.52,1511840962
ion,ION,ION,166,1.51187,0.00015566,832847.0,27094094.0,17920915.0,23820915.0,null,-0.61,3.34,23.35,1511840952
agoras-tokens,Agoras Tokens,AGRS,167,0.643267,0.00006623,2368390.0,27017214.0,42000000.0,42000000.0,null,0.6,11.75,70.77,1511840950
etheroll,Etheroll,DICE,168,3.70834,0.00038181,138302.0,25964397.0,7001623.0,7001623.0,7001622.0,-1.26,30.24,35.32,1511840962
eidoo,Eidoo,EDO,169,2.3959,0.00024668,2041650.0,25656263.0,10708403.0,90708326.0,null,1.95,1.39,2.11,1511840972
blackcoin,BlackCoin,BLK,170,0.332722,0.00003422,811811.0,25458171.0,76514840.0,76514840.0,null,-0.52,-0.36,19.89,1511841242
xaurum,Xaurum,XAUR,171,0.199488,0.00002054,208404.0,25356567.0,127108232.0,127108232.0,null,-1.85,-4.04,18.02,1511840956
crown,Crown,CRW,172,1.55408,0.00016001,320588.0,25164858.0,16192769.0,16192769.0,null,1.72,-7.26,24.11,1511840947
icos,ICOS,ICOS,173,43.7975,0.00450934,24568.0,25139482.0,573994.0,591617.0,null,-0.79,-10.65,-5.67,1511840973
sibcoin,SIBCoin,SIB,174,1.56544,0.00016118,101024.0,24892150.0,15901057.0,15901057.0,null,-0.32,-2.81,20.41,1511840958
diamond,Diamond,DMD,175,9.78915,0.00100673,54624.0,24791064.0,2532504.0,2532504.0,null,-0.17,-1.71,0.57,1511841242
stox,Stox,STX,176,0.570904,0.00005878,2008470.0,24460471.0,42845157.0,58692757.0,null,0.39,-3.81,13.25,1511840966
red-pulse,Red Pulse,RPX,177,0.0449367,0.00000463,992259.0,24416289.0,543348500.0,1358371250.0,null,-0.34,-7.57,4.24,1511840974
raiblocks,RaiBlocks,XRB,178,0.181163,0.00001865,311135.0,24139660.0,133248290.0,340282367.0,340282367.0,0.23,0.83,22.47,1511840958
everex,Everex,EVX,179,1.46155,0.00015048,2868120.0,24115575.0,16500000.0,25000000.0,null,-0.78,3.19,-10.39,1511840970
viberate,Viberate,VIB,180,0.148863,0.00001533,2712110.0,23915060.0,160651468.0,200000000.0,null,1.2,-0.93,23.4,1511840970
jinn,Jinn,JINN,181,403.04,0.0414965,5642.56,23659657.0,58703.0,1000000.0,null,0.75,-2.01,76.46,1511840946
shift,Shift,SHIFT,182,2.06192,0.00021229,1361650.0,23603294.0,11447240.0,11447240.0,null,-3.76,-8.27,52.5,1511840950
safe-exchange-coin,Safe Exchange Coin,SAFEX,183,0.0107809,0.00000111,1435380.0,23151806.0,2147483647.0,2147483647.0,2147483647.0,0.59,2.71,22.51,1511840959
dentacoin,Dentacoin,DCN,184,0.0000700489,0.000000007,11001.3,22779217.0,325190215376,8000000000000,null,-6.1,-4.06,-5.01,1511840966
delphy,Delphy,DPY,185,0.821555,0.00008459,33153.7,22250449.0,27083335.0,100000000.0,null,-0.78,4.31,14.72,1511840976
unikoin-gold,Unikoin Gold,UKG,186,0.167346,0.00001723,209643.0,22225904.0,132814073.0,1000000000.0,null,5.35,-11.79,39.91,1511840974
agrello-delta,Agrello,DLT,187,0.255133,0.00002627,2185570.0,21936048.0,85978873.0,130271020.0,null,1.72,-0.77,51.88,1511840968
rubycoin,Rubycoin,RBY,188,0.875128,0.00009000,402470.0,21901680.0,25026830.0,25026830.0,null,0.62,-2.94,16.09,1511841244
e-coin,E-coin,ECN,189,4.7963,0.00049382,2382.7,21873341.0,4560461.0,212849353.0,null,0.22,94.35,107.99,1511840960
