id,name,symbol,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,max_supply,per_change_1h,per_change_24h,per_change_7d,last_updated
funfair,FunFair,FUN,77,0.0239974,0.00000246,1175330.0,101985917.0,4249873622.0,10999873621.0,null,-0.4,4.34,31.01,1511844562
verge,Verge,XVG,78,0.00650748,0.00000066,3927680.0,93182986.0,14319365731.0,14319365731.0,16555000000.0,-0.92,-4.74,13.9,1511844847
cryptonex,Cryptonex,CNX,79,2.05963,0.00021091,128040.0,92651682.0,44984624.0,106422250.0,210000000.0,-3.15,0.53,56.23,1511844570
singulardtv,SingularDTV,SNGLS,80,0.153406,0.00001571,1797060.0,92043600.0,600000000.0,1000000000.0,null,-0.59,-4.44,19.16,1511844554
quantstamp,Quantstamp,QSP,81,0.146486,0.00001500,23244600.0,90427884.0,617314171.0,976442388.0,null,2.09,-8.27,93.2,1511844575
lykke,Lykke,LKK,82,0.337651,0.00003458,270885.0,88822448.0,263059928.0,1285690000.0,null,0.16,-2.67,-4.44,1511844555
storj,Storj,STORJ,83,0.800598,0.00008198,9492770.0,84393984.0,105413683.0,424999998.0,null,4.95,6.96,17.9,1511844565
zencash,ZenCash,ZEN,84,31.6906,0.00324518,1602100.0,77820956.0,2455648.0,2455648.0,21000000.0,-1.05,1.06,47.42,1511844562
santiment,Santiment Network Token,SAN,85,1.28338,0.00013142,11882600.0,77647775.0,60502560.0,83337000.0,null,6.58,-1.93,142.67,1511844566
particl,Particl,PART,86,9.79051,0.00100257,683997.0,76235544.0,7786678.0,8782678.0,null,0.34,3.35,17.0,1511844565
nexus,Nexus,NXS,87,1.40737,0.00014412,813434.0,76050359.0,54037218.0,54037218.0,null,0.3,-0.7,37.49,1511844547
bitbay,BitBay,BAY,88,0.0744165,0.00000762,6349480.0,75002094.0,1007869147.0,1007869147.0,null,2.88,-12.26,62.45,1511844547
aragon,Aragon,ANT,89,2.29393,0.0002349,1486230.0,74584518.0,32513859.0,39609524.0,null,0.57,8.76,42.64,1511844560
nav-coin,NAV Coin,NAV,90,1.2,0.00012243,4395950.0,74509008.0,62090840.0,62090840.0,null,0.28,-4.07,47.14,1511844846
substratum,Substratum,SUB,91,0.325164,0.00003330,4396600.0,73516800.0,226091449.0,352000000.0,null,-0.33,-4.48,137.16,1511844569
adx-net,AdEx,ADX,92,1.25324,0.00012833,3950470.0,72073332.0,57509601.0,100000000.0,100000000.0,0.76,-0.21,27.33,1511844564
monaco,Monaco,MCO,93,7.17588,0.00073483,5674480.0,70645643.0,9844875.0,31587682.0,null,-0.97,12.16,32.65,1511844562
edgeless,Edgeless,EDG,94,0.860839,0.00008815,2919870.0,70628645.0,82046288.0,132046997.0,null,-0.79,-11.52,32.96,1511844558
ripio-credit-network,Ripio Credit Network,RCN,95,0.144658,0.00001481,13515600.0,70179765.0,485142647.0,999942647.0,null,0.66,-3.71,46.36,1511844572
vechain,VeChain,VEN,96,0.250213,0.00002562,2704990.0,69349694.0,277162633.0,867162633.0,null,5.44,-0.97,-2.24,1511844568
achain,Achain,ACT,97,0.229126,0.00002346,661635.0,68737800.0,300000000.0,1000000000.0,1000000000.0,1.05,0.67,71.63,1511844566
streamr-datacoin,Streamr DATAcoin,DATA,98,0.100769,0.00001032,4227610.0,68236183.0,677154514.0,987154514.0,null,4.32,10.83,39.1,1511844572
counterparty,Counterparty,XCP,99,26.0278,0.00265552,1718150.0,68127226.0,2617479.0,2617479.0,null,0.82,21.44,87.24,1511844842
loopring,Loopring,LRC,100,0.23725,0.00002429,4919380.0,67894012.0,286170756.0,1395076054.0,null,3.72,17.97,26.21,1511844568
chainlink,ChainLink,LINK,101,0.189657,0.00001942,5354240.0,66379950.0,350000000.0,1000000000.0,null,0.23,4.88,18.0,1511844568
ubiq,Ubiq,UBQ,102,1.66366,0.00016974,652223.0,64945820.0,39037916.0,39037916.0,null,3.06,5.56,29.84,1511844846
mobilego,MobileGo,MGO,103,0.65485,0.00006706,363200.0,64194217.0,98028887.0,100000000.0,null,-0.13,-13.29,25.07,1511844563
potcoin,PotCoin,POT,104,0.288824,0.00002947,3567770.0,63188435.0,218778338.0,218778338.0,420000000.0,2.64,-2.22,107.57,1511844842
iocoin,I/O Coin,IOC,105,3.69543,0.00037703,348141.0,60543200.0,16383263.0,16383263.0,null,2.99,5.09,23.81,1511844846
quantum-resistant-ledger,Quantum Resistant Ledger,QRL,106,1.15849,0.00011863,740571.0,60241480.0,52000000.0,65000000.0,105000000.0,0.88,-4.26,70.72,1511844563
attention-token-of-media,ATMChain,ATM,107,0.017861,0.00000183,38315.0,59213734.0,3315252992.0,10000000000.0,null,1.8,-12.16,-19.88,1511844570
paypie,PayPie,PPP,108,0.713874,0.00007310,345984.0,58894605.0,82500000.0,165000000.0,165000000.0,0.12,-8.26,13.09,1511844569
skycoin,Skycoin,SKY,109,9.76357,0.00099981,219628.0,57929194.0,5933198.0,100000000.0,100000000.0,3.94,5.64,121.93,1511844561
faircoin,FairCoin,FAIR,110,1.07814,0.00011,129784.0,57350397.0,53193831.0,53193831.0,null,1.09,8.49,9.72,1511844843
minexcoin,MinexCoin,MNX,111,18.8239,0.00192761,309248.0,56471700.0,3000000.0,6000000.0,19000000.0,4.85,23.59,64.98,1511844572
feathercoin,Feathercoin,FTC,112,0.292089,0.00002980,2142580.0,53498122.0,183156920.0,183156920.0,336000000.0,0.05,16.28,16.58,1511844841
peercoin,Peercoin,PPC,113,2.17626,0.00022204,2114710.0,53248748.0,24468008.0,24468008.0,null,0.73,13.04,40.66,1511844841
open-trading-network,Open Trading Network,OTN,114,20.3409,0.00208295,1524730.0,52428261.0,2577480.0,81038759.0,100000000.0,-0.76,-10.79,-22.14,1511844572
wings,Wings,WINGS,115,0.581412,0.00005954,803943.0,52157501.0,89708333.0,100000000.0,null,0.75,0.27,24.68,1511844556
cofound-it,Cofound.it,CFI,116,0.155733,0.00001595,22414500.0,50613225.0,325000000.0,500000000.0,null,-0.02,21.78,74.62,1511844564
asch,Asch,XAS,117,0.557497,0.00005709,622014.0,50553233.0,90678932.0,112178932.0,null,4.35,4.71,-5.29,1511844558
kin,Kin,KIN,118,0.0000667577,0.000000007,33386.4,50475334.0,756097560976,10000000000000,null,1.17,0.89,-8.59,1511844568
rlc,iExec RLC,RLC,119,0.612437,0.00006271,798624.0,48425879.0,79070793.0,86999785.0,null,0.09,-4.1,12.79,1511844560
kucoin-shares,KuCoin Shares,KCS,120,0.515856,0.00005282,1237160.0,46965117.0,91043076.0,181043076.0,null,4.22,-8.32,-17.42,1511844572
melon,Melon,MLN,121,77.8461,0.0079716,537780.0,46660952.0,599400.0,749400.0,null,0.33,-2.12,18.49,1511844557
aeon,Aeon,AEON,122,3.10985,0.00031845,233092.0,45562849.0,14651140.0,14651140.0,null,-1.3,-3.66,24.93,1511844549
decent,DECENT,DCT,123,0.884651,0.00009059,844314.0,45387983.0,51306089.0,73197775.0,null,-0.77,-9.89,55.28,1511844555
rchain,RChain,RHOC,124,0.242567,0.00002484,55465.5,44138266.0,181963195.0,870663574.0,1000000000.0,0.12,-0.52,52.55,1511844570
grid,Grid+,GRID,125,1.12327,0.00011503,132907.0,44073173.0,39236491.0,300000000.0,null,0.12,-5.55,32.15,1511844571
groestlcoin,Groestlcoin,GRS,126,0.636301,0.00006492,2651080.0,43835695.0,68891444.0,68891444.0,105000000.0,1.62,-0.23,5.95,1511844843
request-network,Request Network,REQ,127,0.067963,0.00000696,3741640.0,43224468.0,636000000.0,1000000000.0,null,0.01,1.39,37.58,1511844571
decentraland,Decentraland,MANA,128,0.0184962,0.00000189,1752390.0,42055839.0,2273755650.0,2805886393.0,null,0.51,17.37,44.14,1511844569
fedoracoin,FedoraCoin,TIPS,129,0.0000926223,0.000000009,872.675,41047256.0,443168182458,443168182458,null,0.48,32.58,212.4,1511844842
viacoin,Viacoin,VIA,130,1.77266,0.00018086,515262.0,40604784.0,22906132.0,22906132.0,23000000.0,-1.12,2.1,20.15,1511844845
tierion,Tierion,TNT,131,0.0953045,0.00000976,11842300.0,40267454.0,422513667.0,1000000000.0,null,2.14,4.85,98.18,1511844567
modum,Modum,MOD,132,2.29967,0.00023549,6386990.0,39936529.0,17366200.0,27266200.0,27266200.0,9.13,17.95,17.36,1511844572
triggers,Triggers,TRIG,133,1.23826,0.0001268,20758100.0,39755052.0,32105578.0,32105578.0,null,-1.46,-15.14,112.41,1511844555
trust,WeTrust,TRST,134,0.43112,0.00004415,724843.0,39726630.0,92147500.0,100000000.0,100000000.0,2.03,7.09,55.62,1511844561
emercoin,Emercoin,EMC,135,0.953879,0.00009732,370185.0,39096309.0,40986654.0,40986654.0,null,1.49,4.42,25.85,1511844846
sonm,SONM,SNM,136,0.108277,0.00001109,1380290.0,38936409.0,359600000.0,444000000.0,null,0.44,2.43,24.45,1511844563
firstblood,FirstBlood,1ST,137,0.449784,0.00004606,3625260.0,38482786.0,85558371.0,93468691.0,null,-0.45,4.89,32.19,1511844555
neblio,Neblio,NEBL,138,3.03221,0.0003105,345994.0,38162823.0,12585811.0,13318336.0,null,0.81,-3.6,-0.04,1511844567
bitcore,Bitcore,BTX,139,31.4993,0.00322559,4415120.0,37660629.0,1195602.0,16625338.0,null,-3.94,-16.56,16.55,1511844561
pillar,Pillar,PLR,140,0.165131,0.00001691,320579.0,37548279.0,227384800.0,800000000.0,null,1.13,-2.42,2.16,1511844566
tokencard,TokenCard,TKN,141,1.58793,0.00016261,483855.0,37545106.0,23644056.0,30133540.0,null,-0.32,4.25,32.99,1511844561
centra,Centra,CTR,142,0.547725,0.00005609,1541530.0,37245300.0,68000000.0,98272765.0,null,1.56,3.26,0.65,1511844566
revain,Revain,R,143,0.200989,0.00002058,12388.6,37072421.0,184450000.0,484450000.0,484450000.0,1.51,-5.02,28.14,1511844573
reddcoin,ReddCoin,RDD,144,0.00127589,0.00000013,571478.0,36589571.0,28677684533.0,28677684533.0,null,0.91,5.02,22.51,1511844842
cloakcoin,CloakCoin,CLOAK,145,7.09912,0.00072696,344211.0,36375462.0,5123940.0,5123940.0,null,-0.44,0.86,17.3,1511844549
rise,Rise,RISE,146,0.32056,0.00003283,1287150.0,36267902.0,113139200.0,113139200.0,null,-0.64,2.09,27.27,1511844552
enigma-project,Enigma,ENG,147,0.479061,0.00004906,832358.0,35851091.0,74836171.0,150000000.0,null,1.8,-2.75,26.42,1511844571
moeda-loyalty-points,Moeda Loyalty Points,MDA,148,1.78569,0.00018286,2048040.0,35051109.0,19628888.0,19628888.0,null,-0.02,-7.13,13.79,1511844568
gulden,Gulden,NLG,149,0.0978747,0.00000999,206125.0,34941448.0,357001845.0,459021900.0,null,1.34,3.76,12.13,1511844845
airswap,AirSwap,AST,150,0.232786,0.00002384,3407450.0,34917900.0,150000000.0,500000000.0,null,-0.06,-0.2,16.07,1511844570
cobinhood,Cobinhood,COB,151,0.133976,0.00001372,315136.0,34252626.0,255662404.0,1000000000.0,null,0.19,8.63,95.05,1511844569
taas,TaaS,TAAS,152,4.14813,0.00042478,575329.0,33790670.0,8146001.0,8146001.0,null,0.56,-3.59,-2.9,1511844558
bitdeal,Bitdeal,BDL,153,0.190912,0.00001955,115229.0,33521053.0,175583793.0,219424112.0,300000000.0,2.85,-1.71,-0.41,1511844565
amber,Ambrosus,AMB,154,0.230672,0.00002362,4804020.0,33353089.0,144590975.0,361477438.0,null,-0.46,20.81,20.23,1511844570
zeusshield,Zeusshield,ZSC,155,0.0288037,0.00000295,1444160.0,33186778.0,1152170665.0,5642500000.0,null,-0.7,-11.46,-34.15,1511844571
library-credit,LBRY Credits,LBC,156,0.293123,0.00003002,4462310.0,33180317.0,113195885.0,505095888.0,null,1.27,19.8,59.05,1511844553
nolimitcoin,NoLimitCoin,NLC2,157,0.160338,0.00001642,139876.0,32785380.0,204476668.0,204476668.0,null,0.11,0.98,-4.19,1511844553
okcash,OKCash,OK,158,0.441246,0.00004518,10781000.0,32361370.0,73340880.0,73340880.0,105000000.0,1.14,7.0,3.26,1511844547
genesis-vision,Genesis Vision,GVT,159,8.18325,0.00083798,13041300.0,30497180.0,3726781.0,4436644.0,null,-3.51,23.21,258.53,1511844574
cindicator,Cindicator,CND,160,0.0209468,0.00000214,376925.0,30288582.0,1445976590.0,2000000005.0,null,0.85,7.53,34.6,1511844570
namecoin,Namecoin,NMC,161,1.99904,0.00020395,731920.0,29458653.0,14736400.0,14736400.0,null,1.84,13.92,33.7,1511844841
atbcoin,ATBCoin,ATB,162,0.74697,0.00007649,2694540.0,29325547.0,39259337.0,51236137.0,300000000.0,-6.1,-4.37,-0.57,1511844569
elastic,Elastic,XEL,163,0.331536,0.00003395,2373930.0,29051649.0,87627435.0,100000000.0,null,5.07,8.77,35.44,1511844563
district0x,district0x,DNT,164,0.0477701,0.00000489,2909640.0,28662060.0,600000000.0,1000000000.0,null,0.75,9.33,12.08,1511844567
leocoin,LEOcoin,LEO,165,0.301027,0.00003083,1115940.0,28267027.0,93901967.0,102259385.0,1000000000.0,0.79,-2.06,2.38,1511844549
ion,ION,ION,166,1.54968,0.00015869,838140.0,27773001.0,17921765.0,23821765.0,null,3.74,4.4,26.22,1511844560
agoras-tokens,Agoras Tokens,AGRS,167,0.641296,0.00006567,2358650.0,26934432.0,42000000.0,42000000.0,null,-0.08,10.25,70.43,1511844549
eidoo,Eidoo,EDO,168,2.43846,0.0002497,2100770.0,26112012.0,10708403.0,90708326.0,null,1.41,2.59,3.83,1511844570
etheroll,Etheroll,DICE,169,3.66825,0.00037564,138451.0,25683702.0,7001623.0,7001623.0,7001622.0,-1.32,28.24,34.02,1511844561
xaurum,Xaurum,XAUR,170,0.199959,0.00002048,210523.0,25416435.0,127108232.0,127108232.0,null,-0.77,-2.86,18.56,1511844548
blackcoin,BlackCoin,BLK,171,0.331467,0.00003382,773018.0,25362167.0,76514909.0,76514909.0,null,-0.22,0.63,19.47,1511844843
icos,ICOS,ICOS,172,43.8964,0.00449508,24611.9,25196258.0,573994.0,591617.0,null,0.25,-10.58,-4.95,1511844572
sibcoin,SIBCoin,SIB,173,1.57724,0.00016151,101726.0,25081112.0,15901899.0,15901899.0,null,0.45,-2.06,21.59,1511844550
viberate,Viberate,VIB,174,0.155603,0.00001593,3017500.0,24997850.0,160651468.0,200000000.0,null,3.82,2.84,29.6,1511844570
diamond,Diamond,DMD,175,9.82681,0.00100259,56506.9,24887038.0,2532565.0,2532565.0,null,0.18,-1.43,1.21,1511844842
stox,Stox,STX,176,0.578293,0.00005922,2059590.0,24778054.0,42846886.0,58694486.0,null,1.78,-3.44,15.21,1511844566
red-pulse,Red Pulse,RPX,177,0.0451311,0.00000462,1003800.0,24521915.0,543348500.0,1358371250.0,null,0.97,-6.19,4.76,1511844571
raiblocks,RaiBlocks,XRB,178,0.181849,0.00001862,321013.0,24231068.0,133248290.0,340282367.0,340282367.0,-0.18,1.55,23.11,1511844558
everex,Everex,EVX,179,1.4579,0.00014929,2890870.0,24055350.0,16500000.0,25000000.0,null,-0.01,2.4,-10.56,1511844570
jinn,Jinn,JINN,180,408.245,0.0418052,6940.17,23965206.0,58703.0,1000000.0,null,1.51,-0.53,71.21,1511844546
shift,Shift,SHIFT,181,2.08185,0.00021319,1368760.0,23831744.0,11447388.0,11447388.0,null,0.07,-7.78,54.18,1511844549
crown,Crown,CRW,182,1.43898,0.00014736,394549.0,23301809.0,16193282.0,16193282.0,null,-6.62,-13.2,14.4,1511844546
safe-exchange-coin,Safe Exchange Coin,SAFEX,183,0.0107546,0.00000110,1439400.0,23095328.0,2147483647.0,2147483647.0,2147483647.0,0.46,1.34,22.22,1511844551
dentacoin,Dentacoin,DCN,184,0.0000709319,0.000000007,11118.2,23066360.0,325190215376,8000000000000,null,-1.92,-2.01,-3.7,1511844567
agrello-delta,Agrello,DLT,185,0.267298,0.00002737,2382010.0,22981981.0,85978873.0,130271020.0,null,4.63,5.94,58.18,1511844569
coindash,CoinDash,CDT,186,0.0399231,0.00000409,1037090.0,22382889.0,560650080.0,1000000000.0,null,4.16,-1.45,23.59,1511844567
rubycoin,Rubycoin,RBY,187,0.882807,0.00009007,376649.0,22093995.0,25026982.0,25026982.0,null,0.95,-0.26,17.24,1511844844
pepe-cash,Pepe Cash,PEPECASH,188,0.031347,0.00000321,44922.2,22001958.0,701884009.0,701884009.0,null,2.24,10.1,23.78,1511844555
synereo,Synereo,AMP,189,0.263293,0.00002696,1485680.0,21657514.0,82256324.0,949291063.0,null,0.96,-6.95,52.02,1511844550
