id,name,symbol,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,max_supply,per_change_1h,per_change_24h,per_change_7d,last_updated
aragon,Aragon,ANT,86,2.38728,0.00024704,1429520.0,77619686.0,32513859.0,39609524.0,null,-0.88,18.03,47.71,1511822964
nexus,Nexus,NXS,87,1.42106,0.00014705,1127340.0,76782860.0,54032103.0,54032103.0,null,-2.27,-1.76,39.39,1511822947
particl,Particl,PART,88,9.70411,0.0010042,679594.0,75560043.0,7786396.0,8782396.0,null,-1.45,1.45,13.09,1511822968
nav-coin,NAV Coin,NAV,89,1.2069,0.00012489,6874860.0,74936035.0,62089680.0,62089680.0,null,-1.96,4.91,46.03,1511822946
edgeless,Edgeless,EDG,90,0.90691,0.00009385,3444450.0,74408599.0,82046288.0,132046997.0,null,0.73,4.35,38.69,1511822960
ripio-credit-network,Ripio Credit Network,RCN,91,0.149375,0.00001546,14163600.0,72468183.0,485142647.0,999942647.0,null,0.11,-2.54,44.42,1511822973
adx-net,AdEx,ADX,92,1.24295,0.00012862,4556630.0,71481558.0,57509601.0,100000000.0,100000000.0,-0.92,4.79,23.57,1511822965
santiment,Santiment Network Token,SAN,93,1.16496,0.00012055,11844000.0,70483062.0,60502560.0,83337000.0,null,-1.06,-8.51,106.89,1511822966
monaco,Monaco,MCO,94,7.06814,0.00073142,4900310.0,69584956.0,9844875.0,31587682.0,null,2.6,13.36,27.07,1511822967
achain,Achain,ACT,95,0.229746,0.00002377,672102.0,68923800.0,300000000.0,1000000000.0,1000000000.0,-0.37,-0.95,74.95,1511822971
substratum,Substratum,SUB,96,0.304202,0.00003148,4074940.0,68777471.0,226091449.0,352000000.0,null,-1.13,-9.92,119.94,1511822971
vechain,VeChain,VEN,97,0.246882,0.00002555,2113190.0,68426465.0,277162633.0,867162633.0,null,2.59,1.03,-4.86,1511822970
attention-token-of-media,ATMChain,ATM,98,0.0204305,0.00000211,42845.9,67732276.0,3315252992.0,10000000000.0,null,11.33,-1.78,-13.06,1511822971
streamr-datacoin,Streamr DATAcoin,DATA,99,0.0973264,0.00001007,3646870.0,65905011.0,677154514.0,987154514.0,null,-0.49,8.33,33.69,1511822977
potcoin,PotCoin,POT,100,0.299596,0.00003100,3455280.0,65544995.0,218777937.0,218777937.0,420000000.0,1.15,-0.42,119.94,1511822942
mobilego,MobileGo,MGO,101,0.657498,0.00006804,461821.0,64453797.0,98028887.0,100000000.0,null,0.09,-8.52,31.39,1511822965
chainlink,ChainLink,LINK,102,0.182736,0.00001891,3877840.0,63957600.0,350000000.0,1000000000.0,null,0.16,0.91,13.42,1511822972
ubiq,Ubiq,UBQ,103,1.57222,0.0001627,600722.0,61370719.0,39034434.0,39034434.0,null,1.03,-1.58,21.11,1511822946
cofound-it,Cofound.it,CFI,104,0.187482,0.00001940,21457800.0,60931650.0,325000000.0,500000000.0,null,-0.01,76.18,103.82,1511822966
loopring,Loopring,LRC,105,0.20987,0.00002172,3172700.0,60058656.0,286170756.0,1395076054.0,null,5.81,1.55,8.61,1511822970
iocoin,I/O Coin,IOC,106,3.61416,0.000374,345932.0,59211479.0,16383192.0,16383192.0,null,-3.63,1.18,22.13,1511822947
quantum-resistant-ledger,Quantum Resistant Ledger,QRL,107,1.13322,0.00011727,852259.0,58927440.0,52000000.0,65000000.0,105000000.0,-0.42,-8.42,60.34,1511822963
counterparty,Counterparty,XCP,108,22.0045,0.00227706,697352.0,57596322.0,2617479.0,2617479.0,null,-2.08,9.17,52.28,1511822942
paypie,PayPie,PPP,109,0.686883,0.00007108,333331.0,56667848.0,82500000.0,165000000.0,165000000.0,0.78,-13.75,16.49,1511822973
faircoin,FairCoin,FAIR,110,1.01465,0.000105,81457.4,53973121.0,53193831.0,53193831.0,null,0.48,5.24,2.67,1511822943
open-trading-network,Open Trading Network,OTN,111,20.3496,0.00210581,1669360.0,52450685.0,2577480.0,81038759.0,100000000.0,5.97,-11.6,-26.99,1511822973
peercoin,Peercoin,PPC,112,2.13988,0.00022122,2129450.0,52357929.0,24467694.0,24467694.0,null,0.19,10.65,36.37,1511823241
wings,Wings,WINGS,113,0.578499,0.00005986,867350.0,51896181.0,89708333.0,100000000.0,null,-0.04,3.13,20.43,1511822958
minexcoin,MinexCoin,MNX,114,16.8084,0.00173937,220293.0,50425200.0,3000000.0,6000000.0,19000000.0,2.12,26.7,41.93,1511822976
rlc,iExec RLC,RLC,115,0.625297,0.00006471,764161.0,49442730.0,79070793.0,86999785.0,null,-0.53,-0.73,14.19,1511822962
decent,DECENT,DCT,116,0.951399,0.00009845,834908.0,48812562.0,51306089.0,73197775.0,null,1.01,-0.06,71.07,1511822963
skycoin,Skycoin,SKY,117,8.06949,0.00083504,193281.0,47877882.0,5933198.0,100000000.0,100000000.0,-7.24,-4.06,76.7,1511822963
feathercoin,Feathercoin,FTC,118,0.260054,0.00002688,540744.0,47623741.0,183130200.0,183130200.0,336000000.0,4.03,6.92,6.12,1511823241
asch,Asch,XAS,119,0.517845,0.00005359,550919.0,46954336.0,90672569.0,112172569.0,null,1.22,-5.61,-11.14,1511822961
kucoin-shares,KuCoin Shares,KCS,120,0.51428,0.00005322,1243080.0,46821633.0,91043076.0,181043076.0,null,1.91,-8.63,-19.5,1511822974
kin,Kin,KIN,121,0.0000616106,0.000000006,31747.7,46583624.0,756097560976,10000000000000,null,-1.01,-3.72,-16.09,1511822971
melon,Melon,MLN,122,77.4381,0.00801343,548267.0,46416397.0,599400.0,749400.0,null,0.55,0.67,17.04,1511822958
grid,Grid+,GRID,123,1.14986,0.00011899,234519.0,45116472.0,39236491.0,300000000.0,null,-0.29,20.85,31.05,1511822976
aeon,Aeon,AEON,124,3.04093,0.00031468,236513.0,44553092.0,14651140.0,14651140.0,null,-0.84,-0.95,19.19,1511822951
request-network,Request Network,REQ,125,0.0688025,0.00000712,3259340.0,43758390.0,636000000.0,1000000000.0,null,0.38,6.1,37.15,1511822975
groestlcoin,Groestlcoin,GRS,126,0.615983,0.00006374,2475010.0,42434911.0,68889744.0,68889744.0,105000000.0,-1.08,1.42,5.99,1511822944
rchain,RChain,RHOC,127,0.230255,0.00002383,55312.8,41897935.0,181963195.0,870663574.0,1000000000.0,-1.85,0.25,36.94,1511822973
viacoin,Viacoin,VIA,128,1.79392,0.00018564,538295.0,41091289.0,22905865.0,22905865.0,23000000.0,-0.77,4.81,21.34,1511822946
fedoracoin,FedoraCoin,TIPS,129,0.0000914737,0.000000009,913.242,40538233.0,443168182458,443168182458,null,0.08,49.71,268.29,1511822942
centra,Centra,CTR,130,0.584591,0.00006049,1398020.0,39752188.0,68000000.0,98272765.0,null,1.07,14.64,2.61,1511822968
decentraland,Decentraland,MANA,131,0.017432,0.00000180,1359820.0,39636108.0,2273755650.0,2805886393.0,null,-1.02,11.23,33.4,1511822971
emercoin,Emercoin,EMC,132,0.965434,0.00009990,288767.0,39569324.0,40986048.0,40986048.0,null,-0.34,8.7,26.92,1511822947
firstblood,FirstBlood,1ST,133,0.460716,0.00004768,3454020.0,39418110.0,85558371.0,93468691.0,null,-1.85,10.85,32.92,1511822956
revain,Revain,R,134,0.212034,0.00002194,15761.7,39109671.0,184450000.0,484450000.0,484450000.0,-2.25,1.46,32.71,1511822976
sonm,SONM,SNM,135,0.108684,0.00001125,1410800.0,39082766.0,359600000.0,444000000.0,null,-0.4,3.47,22.49,1511822963
trust,WeTrust,TRST,136,0.420447,0.00004351,753497.0,38743140.0,92147500.0,100000000.0,100000000.0,2.11,2.86,54.64,1511822963
triggers,Triggers,TRIG,137,1.19383,0.00012354,19936700.0,38328602.0,32105578.0,32105578.0,null,-3.79,-10.74,104.76,1511822963
bitcore,Bitcore,BTX,138,31.9972,0.00331113,4508730.0,38255920.0,1195602.0,16625338.0,null,0.73,-10.33,18.78,1511822962
neblio,Neblio,NEBL,139,3.00457,0.00031092,278433.0,37812854.0,12585113.0,13317594.0,null,-0.99,-6.25,-2.98,1511822972
tierion,Tierion,TNT,140,0.0882023,0.00000913,12131400.0,37266677.0,422513667.0,1000000000.0,null,0.41,-14.15,78.21,1511822969
tokencard,TokenCard,TKN,141,1.57185,0.00016266,522110.0,37164909.0,23644056.0,30133540.0,null,-0.95,6.73,29.81,1511822962
modum,Modum,MOD,142,2.12624,0.00022003,4656830.0,36924709.0,17366200.0,27266200.0,27266200.0,5.26,9.22,9.99,1511822975
enigma-project,Enigma,ENG,143,0.491768,0.00005089,878988.0,36802034.0,74836171.0,150000000.0,null,1.41,5.01,27.89,1511822972
pillar,Pillar,PLR,144,0.161772,0.00001674,260704.0,36784494.0,227384800.0,800000000.0,null,2.71,-6.29,-3.86,1511822968
rise,Rise,RISE,145,0.322028,0.00003332,1211540.0,36433990.0,113139200.0,113139200.0,null,-0.82,5.4,25.96,1511822954
zeusshield,Zeusshield,ZSC,146,0.0315289,0.00000326,1213290.0,36326674.0,1152170665.0,5642500000.0,null,0.75,-5.26,-27.74,1511822972
reddcoin,ReddCoin,RDD,147,0.00125872,0.00000013,920756.0,36096947.0,28677503599.0,28677503599.0,null,-4.01,0.13,19.63,1511822942
moeda-loyalty-points,Moeda Loyalty Points,MDA,148,1.83838,0.00019024,2076620.0,36085355.0,19628888.0,19628888.0,null,-1.05,-8.0,17.41,1511822971
cloakcoin,CloakCoin,CLOAK,149,6.99956,0.00072433,354972.0,35867546.0,5124257.0,5124257.0,null,-0.03,-3.06,12.2,1511822950
airswap,AirSwap,AST,150,0.235797,0.00002440,3061640.0,35369550.0,150000000.0,500000000.0,null,1.38,0.54,13.86,1511822974
taas,TaaS,TAAS,151,4.23237,0.00043797,572469.0,34476889.0,8146001.0,8146001.0,null,0.52,-6.58,-5.8,1511822961
amber,Ambrosus,AMB,152,0.237622,0.00002459,3593550.0,34357997.0,144590975.0,361477438.0,null,-0.49,26.65,21.93,1511822974
cobinhood,Cobinhood,COB,153,0.134249,0.00001389,297397.0,34322422.0,255662404.0,1000000000.0,null,2.27,12.58,96.58,1511822971
gulden,Gulden,NLG,154,0.093017,0.00000963,206861.0,33205901.0,356987445.0,459007600.0,null,0.32,1.33,2.32,1511822944
okcash,OKCash,OK,155,0.451242,0.00004670,8755480.0,33093507.0,73338712.0,73338712.0,105000000.0,2.74,11.16,2.4,1511822952
bitdeal,Bitdeal,BDL,156,0.185736,0.00001922,137535.0,32612231.0,175583793.0,219423812.0,300000000.0,-8.35,-7.44,-4.39,1511822967
nolimitcoin,NoLimitCoin,NLC2,157,0.156877,0.00001623,95704.5,32077202.0,204473579.0,204473579.0,null,-3.21,-0.62,-7.56,1511822958
library-credit,LBRY Credits,LBC,158,0.280704,0.00002905,1418500.0,31774538.0,113195885.0,505095888.0,null,6.29,16.88,47.73,1511822953
genesis-vision,Genesis Vision,GVT,159,8.2653,0.00085531,13572800.0,30802962.0,3726781.0,4436644.0,null,1.49,61.39,268.59,1511822976
cindicator,Cindicator,CND,160,0.0210016,0.00000217,431962.0,30367822.0,1445976590.0,2000000005.0,null,1.21,9.49,35.27,1511822972
atbcoin,ATBCoin,ATB,161,0.759479,0.00007859,2693050.0,29814560.0,39256595.0,51233395.0,300000000.0,-4.56,0.28,-0.38,1511822971
namecoin,Namecoin,NMC,162,1.98344,0.00020505,726344.0,29228765.0,14736400.0,14736400.0,null,0.13,14.23,30.67,1511823241
agoras-tokens,Agoras Tokens,AGRS,163,0.676448,0.00007000,2501110.0,28410816.0,42000000.0,42000000.0,null,-1.91,11.65,78.02,1511822949
leocoin,LEOcoin,LEO,164,0.298783,0.00003092,1143190.0,28052422.0,93888950.0,102246368.0,1000000000.0,0.14,0.72,2.33,1511822952
district0x,district0x,DNT,165,0.04656,0.00000482,2850680.0,27936000.0,600000000.0,1000000000.0,null,1.25,4.64,0.15,1511822969
ion,ION,ION,166,1.49524,0.00015473,1150390.0,26788926.0,17916138.0,23816138.0,null,-2.94,3.57,21.34,1511822955
elastic,Elastic,XEL,167,0.300343,0.00003108,1336090.0,26318287.0,87627435.0,100000000.0,null,1.63,2.74,18.45,1511822966
crown,Crown,CRW,168,1.62326,0.00016798,303497.0,26280881.0,16190186.0,16190186.0,null,0.57,-2.08,30.71,1511822947
blackcoin,BlackCoin,BLK,169,0.335088,0.00003468,1593950.0,25639066.0,76514426.0,76514426.0,null,1.36,0.21,19.12,1511822943
xaurum,Xaurum,XAUR,170,0.200086,0.00002071,225324.0,25432578.0,127108235.0,127108235.0,null,-0.08,-0.54,17.45,1511822948
jinn,Jinn,JINN,171,429.219,0.0444163,4721.4,25196443.0,58703.0,1000000.0,null,-1.52,13.92,121.16,1511822949
sibcoin,SIBCoin,SIB,172,1.58046,0.00016355,108527.0,25130064.0,15900475.0,15900475.0,null,0.17,5.58,19.3,1511822950
eidoo,Eidoo,EDO,173,2.32811,0.00024092,2116640.0,24930340.0,10708403.0,90708326.0,null,-0.77,-1.59,1.38,1511822972
stox,Stox,STX,174,0.579857,0.00006000,1907220.0,24843872.0,42844826.0,58692426.0,null,0.57,-0.86,12.8,1511822969
etheroll,Etheroll,DICE,175,3.54337,0.00036667,138983.0,24809340.0,7001623.0,7001623.0,7001622.0,17.37,17.02,28.28,1511822964
unikoin-gold,Unikoin Gold,UKG,176,0.185733,0.00001922,207518.0,24667956.0,132814073.0,1000000000.0,null,-4.12,-3.43,49.48,1511822975
diamond,Diamond,DMD,177,9.73538,0.00100743,64862.7,24651963.0,2532203.0,2532203.0,null,0.07,3.06,-0.6,1511822941
shift,Shift,SHIFT,178,2.14717,0.00022219,1070890.0,24577598.0,11446508.0,11446508.0,null,-1.42,-4.5,57.8,1511822949
red-pulse,Red Pulse,RPX,179,0.0444869,0.00000460,985919.0,24171890.0,543348500.0,1358371250.0,null,0.28,-8.33,1.46,1511822975
viberate,Viberate,VIB,180,0.147962,0.00001531,3446840.0,23770313.0,160651468.0,200000000.0,null,-1.01,2.41,19.87,1511822971
safe-exchange-coin,Safe Exchange Coin,SAFEX,181,0.0110163,0.00000114,1352940.0,23657324.0,2147483647.0,2147483647.0,2147483647.0,0.17,9.91,24.38,1511822951
everex,Everex,EVX,182,1.41986,0.00014693,2229170.0,23427690.0,16500000.0,25000000.0,null,-0.06,-0.83,-13.94,1511822972
raiblocks,RaiBlocks,XRB,183,0.175086,0.00001812,272407.0,23329910.0,133248290.0,340282367.0,340282367.0,-0.57,-0.4,17.34,1511822960
dentacoin,Dentacoin,DCN,184,0.0000716034,0.000000007,7367.0,23284725.0,325190215376,8000000000000,null,-2.01,-1.55,-5.35,1511822968
voxels,Voxels,VOX,185,0.110717,0.00001146,24004800.0,23250570.0,210000000.0,210000000.0,210000000.0,1.99,28.5,164.81,1511822952
icos,ICOS,ICOS,186,39.7188,0.00411017,18650.9,22798295.0,573993.0,591617.0,null,-15.78,-17.41,-18.09,1511822973
domraider,DomRaider,DRT,187,0.038257,0.00000396,257457.0,22629016.0,591500000.0,1300000000.0,null,0.53,7.82,21.82,1511822974
etherparty,Etherparty,FUEL,188,0.0464293,0.00000480,634011.0,22251231.0,479249753.0,1000000000.0,null,4.36,-5.6,70.76,1511822975
coindash,CoinDash,CDT,189,0.0394629,0.00000408,1023450.0,22124878.0,560650080.0,1000000000.0,null,-0.36,-2.64,21.58,1511822969
