id,name,symbol,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,max_supply,per_change_1h,per_change_24h,per_change_7d,last_updated
stratis,Stratis,STRAT,24,5.31794,0.00053686,24731400.0,524558774.0,98639468.0,98639468.0,null,1.8,16.63,55.7,1511862553
populous,Populous,PPT,25,11.1768,0.00112833,965573.0,461068103.0,41252246.0,53252246.0,53252246.0,0.86,1.41,13.32,1511862565
monacoin,MonaCoin,MONA,26,7.3663,0.00074511,67562400.0,409833308.0,55636250.0,55636250.0,null,1.21,43.62,150.94,1511862843
bitshares,BitShares,BTS,27,0.151904,0.00001537,35442200.0,395396998.0,2602940000.0,2602940000.0,3600570502.0,-0.38,6.09,7.88,1511862845
ark,Ark,ARK,28,3.66815,0.00037031,11497600.0,359410047.0,97981284.0,129231284.0,null,0.12,3.84,19.65,1511862558
decred,Decred,DCR,29,54.4691,0.00549879,8257610.0,340405064.0,6249508.0,6669508.0,null,-3.1,-3.55,60.95,1511862550
ardor,Ardor,ARDR,30,0.329103,0.00003322,2811990.0,328773731.0,998999495.0,998999495.0,998999495.0,-0.82,-4.19,20.55,1511862553
bytecoin-bcn,Bytecoin,BCN,31,0.00177926,0.00000018,4170070.0,326055684.0,183253534612,183253534612,184470000000,0.77,7.73,39.05,1511862844
komodo,Komodo,KMD,32,3.08032,0.00031097,9312530.0,319218351.0,103631555.0,103631555.0,null,1.65,0.26,30.18,1511862557
augur,Augur,REP,33,28.7932,0.00291248,3718400.0,316725200.0,11000000.0,11000000.0,null,0.11,4.41,37.93,1511862850
golem-network-tokens,Golem,GNT,34,0.359092,0.00003625,16092600.0,299135127.0,833032000.0,1000000000.0,null,1.49,15.72,67.05,1511862556
steem,Steem,STEEM,35,1.18209,0.00011933,5109620.0,291624334.0,246702310.0,263676404.0,null,-2.0,7.44,31.36,1511862551
tenx,TenX,PAY,36,2.51848,0.00025425,10006900.0,263587416.0,104661310.0,205218256.0,null,1.33,12.54,32.75,1511862562
pivx,PIVX,PIVX,37,4.55677,0.00046002,21198200.0,250683609.0,55013444.0,55013444.0,null,-6.9,23.95,55.57,1511862553
digixdao,DigixDAO,DGD,38,120.747,0.0121898,9330660.0,241494000.0,2000000.0,2000000.0,null,3.37,1.66,70.02,1511862552
power-ledger,Power Ledger,POWR,39,0.685927,0.00006925,47876200.0,240821215.0,351088694.0,1000000000.0,null,0.07,-6.9,24.01,1511862572
raiden-network-token,Raiden Network Token,RDN,40,4.63939,0.00046836,19666200.0,231969500.0,50000000.0,100000000.0,null,-1.38,-10.35,77.35,1511862573
maidsafecoin,MaidSafeCoin,MAID,41,0.510934,0.00005168,2138210.0,231224414.0,452552412.0,452552412.0,null,0.57,4.97,32.5,1511862845
dogecoin,Dogecoin,DOGE,42,0.00203435,0.00000021,4819330.0,228084138.0,112116468460,112116468460,null,0.81,4.86,46.72,1511862842
exchange-union,Exchange Union,XUC,43,9.06024,0.00091466,3202760.0,224680705.0,24798538.0,3000000000.0,null,10.21,7.5,198.62,1511862571
vertcoin,Vertcoin,VTC,44,5.39232,0.00054544,8348080.0,224337228.0,41603100.0,41603100.0,84000000.0,0.17,-0.09,34.45,1511862842
veritaseum,Veritaseum,VERI,45,107.167,0.0108188,1048750.0,217125212.0,2026045.0,100000000.0,null,0.71,12.62,10.47,1511862561
factom,Factom,FCT,46,24.5964,0.00248307,5593790.0,215098027.0,8745102.0,8745102.0,null,0.39,8.72,26.81,1511862549
salt,SALT,SALT,47,4.3519,0.00043934,6229560.0,214293419.0,49241347.0,120000000.0,null,1.41,-2.74,17.75,1511862570
nxt,Nxt,NXT,48,0.202336,0.00002047,39729500.0,202133652.0,998999942.0,998999942.0,1000000000.0,0.46,9.73,74.21,1511862842
siacoin,Siacoin,SC,49,0.00632824,0.00000064,4070990.0,197412574.0,31195494120.0,31195494120.0,null,1.86,6.1,46.96,1511862849
gas,Gas,GAS,50,22.3698,0.00225828,1571610.0,192313963.0,8597035.0,11822072.0,100000000.0,1.77,0.49,0.92,1511862566
binance-coin,Binance Coin,BNB,51,1.92172,0.000194,26083700.0,190277184.0,99014000.0,199013968.0,null,0.86,6.13,20.58,1511862564
basic-attention-token,Basic Attention Token,BAT,52,0.18776,0.00001895,4070510.0,187760000.0,1000000000.0,1500000000.0,null,0.52,4.49,19.58,1511862561
byteball,Byteball Bytes,GBYTE,53,278.352,0.0281003,957966.0,179598849.0,645222.0,1000000.0,null,-0.28,2.28,19.91,1511862557
bitcoindark,BitcoinDark,BTCD,54,135.948,0.0137514,199668.0,175218236.0,1288862.0,1288862.0,null,0.05,-2.23,24.01,1511862846
syscoin,Syscoin,SYS,55,0.316942,0.00003206,10842600.0,167717342.0,529173610.0,529173610.0,888000000.0,0.67,-3.23,56.98,1511862846
kyber-network,Kyber Network,KNC,56,1.23922,0.0001251,7035000.0,166219921.0,134132697.0,215625349.0,null,-1.36,-2.09,14.07,1511862568
iconomi,Iconomi,ICN,57,1.59107,0.00016062,1267140.0,158770193.0,99788314.0,99788314.0,null,0.12,-3.64,31.11,1511862557
walton,Walton,WTC,58,5.79931,0.00058546,33212000.0,144392253.0,24898178.0,70000000.0,100000000.0,-4.51,14.49,20.34,1511862566
tron,TRON,TRX,59,0.00215632,0.00000022,5697170.0,141774142.0,65748192475.0,100000000000,null,3.76,2.83,2.47,1511862566
metaverse,Metaverse ETP,ETP,60,3.7569,0.00037927,5363790.0,137075669.0,36486377.0,55886377.0,100000000.0,0.38,0.84,14.9,1511862562
gamecredits,GameCredits,GAME,61,2.12096,0.00021454,2505810.0,136495127.0,64355352.0,64355352.0,null,-2.84,-0.43,11.1,1511862845
status,Status,SNT,62,0.0383965,0.00000388,5302060.0,133254431.0,3470483788.0,6804870174.0,null,-1.34,0.31,12.33,1511862563
aeternity,Aeternity,AE,63,0.571095,0.00005765,1415350.0,133076827.0,233020472.0,273685830.0,null,0.35,2.95,-1.78,1511862561
bytom,Bytom,BTM,64,0.134261,0.00001355,2186210.0,132515607.0,987000000.0,1407000000.0,null,-0.43,24.79,18.12,1511862567
gnosis-gno,Gnosis,GNO,65,118.932,0.0120065,3535130.0,131371098.0,1104590.0,10000000.0,null,0.41,5.28,70.85,1511862560
zcoin,ZCoin,XZC,66,36.2748,0.00366203,6725080.0,128263492.0,3535884.0,3535884.0,null,-1.27,-0.86,36.06,1511862555
ethos,Ethos,ETHOS,67,1.66931,0.00016852,1753180.0,124407363.0,74526219.0,222295208.0,null,1.12,-0.05,-12.55,1511862565
civic,Civic,CVC,68,0.359022,0.00003624,3571250.0,123036839.0,342700000.0,1000000000.0,null,2.5,3.81,16.48,1511862564
gxshares,GXShares,GXS,69,3.03443,0.00030633,11212500.0,122924759.0,40510000.0,100000000.0,100000000.0,0.63,3.74,29.93,1511862563
blocknet,Blocknet,BLOCK,70,23.8678,0.00241427,475966.0,117045450.0,4903906.0,4903906.0,null,0.02,0.2,9.89,1511862847
0x,0x,ZRX,71,0.231024,0.00002332,3265110.0,115512000.0,500000000.0,1000000000.0,null,1.3,6.7,17.23,1511862566
metal,Metal,MTL,72,5.74988,0.00058047,9519430.0,110978399.0,19300994.0,66588888.0,null,2.02,3.23,26.11,1511862563
digibyte,DigiByte,DGB,73,0.0116799,0.00000118,5582340.0,110621726.0,9471119266.0,9471119266.0,null,-0.21,8.55,33.86,1511862842
bancor,Bancor,BNT,74,2.67874,0.00027042,3717680.0,109219920.0,40772871.0,79384422.0,null,0.26,-0.39,25.8,1511862561
funfair,FunFair,FUN,75,0.0243112,0.00000245,1209210.0,103319528.0,4249873622.0,10999873621.0,null,1.73,7.26,29.79,1511862563
cryptonex,Cryptonex,CNX,76,2.29038,0.00023122,134128.0,103032531.0,44984907.0,106422532.0,210000000.0,0.65,13.06,68.71,1511862569
pura,Pura,PURA,77,0.598774,0.00006057,264587.0,102923178.0,171889858.0,178672352.0,350000000.0,-1.96,-10.66,-13.24,1511862848
einsteinium,Einsteinium,EMC2,78,0.462106,0.00004674,33259400.0,99837864.0,216049704.0,216049704.0,null,0.44,-8.73,231.88,1511862843
verge,Verge,XVG,79,0.00657442,0.00000067,3311790.0,94147114.0,14320215931.0,14320215931.0,16555000000.0,0.3,-1.78,14.99,1511862848
singulardtv,SingularDTV,SNGLS,80,0.153075,0.00001545,1653220.0,91845000.0,600000000.0,1000000000.0,null,2.01,1.66,19.63,1511862556
quantstamp,Quantstamp,QSP,81,0.146449,0.00001478,22959200.0,90405043.0,617314171.0,976442388.0,null,1.54,-3.25,59.92,1511862575
lykke,Lykke,LKK,82,0.33937,0.00003426,287422.0,89274946.0,263060806.0,1285690000.0,null,0.11,-1.15,-3.95,1511862555
storj,Storj,STORJ,83,0.77496,0.00007823,9016580.0,81691388.0,105413683.0,424999998.0,null,-2.8,2.68,13.99,1511862565
particl,Particl,PART,84,9.95538,0.00100502,650843.0,77521679.0,7786913.0,8782913.0,null,1.07,9.18,19.64,1511862564
zencash,ZenCash,ZEN,85,31.5037,0.00318038,1538840.0,77361995.0,2455648.0,2455648.0,21000000.0,-0.14,2.21,46.86,1511862561
santiment,Santiment Network Token,SAN,86,1.26026,0.00012723,11086600.0,76248956.0,60502560.0,83337000.0,null,1.64,-3.04,141.58,1511862564
minexcoin,MinexCoin,MNX,87,24.9748,0.00252127,599318.0,74924400.0,3000000.0,6000000.0,19000000.0,-4.4,64.32,120.63,1511862572
nexus,Nexus,NXS,88,1.38207,0.0001398,760057.0,74689234.0,54041571.0,54041571.0,null,-0.55,-1.78,32.49,1511862853
nav-coin,NAV Coin,NAV,89,1.19624,0.000121,3561520.0,74276764.0,62091858.0,62091858.0,null,0.49,3.56,43.42,1511862845
substratum,Substratum,SUB,90,0.326132,0.00003292,4484100.0,73735656.0,226091449.0,352000000.0,null,1.57,-2.8,139.83,1511862569
aragon,Aragon,ANT,91,2.24768,0.00022691,1491960.0,73102497.0,32523534.0,39609524.0,null,-0.8,0.07,37.46,1511862561
edgeless,Edgeless,EDG,92,0.887904,0.00008964,2214030.0,72849227.0,82046288.0,132046997.0,null,2.61,-5.99,37.41,1511862559
adx-net,AdEx,ADX,93,1.26629,0.00012783,3206330.0,72823832.0,57509601.0,100000000.0,100000000.0,1.57,2.79,24.51,1511862563
bitbay,BitBay,BAY,94,0.0693061,0.00000701,5133250.0,69851508.0,1007869549.0,1007869549.0,null,-1.25,-11.24,53.68,1511862846
monaco,Monaco,MCO,95,7.03354,0.00071005,5810780.0,69244324.0,9844875.0,31587682.0,null,-0.62,9.99,31.96,1511862565
counterparty,Counterparty,XCP,96,26.3647,0.00266683,2011830.0,69009055.0,2617479.0,2617479.0,null,1.32,27.81,89.0,1511862843
streamr-datacoin,Streamr DATAcoin,DATA,97,0.101712,0.00001027,3511280.0,68874740.0,677154514.0,987154514.0,null,1.68,8.59,41.75,1511862572
ripio-credit-network,Ripio Credit Network,RCN,98,0.140556,0.00001419,11772100.0,68189710.0,485142647.0,999942647.0,null,1.49,-1.16,43.4,1511862571
vechain,VeChain,VEN,99,0.243532,0.00002459,2801420.0,67497970.0,277162633.0,867162633.0,null,0.44,-4.01,-3.0,1511862566
achain,Achain,ACT,100,0.217221,0.00002193,624626.0,65166300.0,300000000.0,1000000000.0,1000000000.0,-1.64,1.13,60.51,1511862566
chainlink,ChainLink,LINK,101,0.183269,0.00001850,5738890.0,64144150.0,350000000.0,1000000000.0,null,0.13,3.85,15.46,1511862568
ubiq,Ubiq,UBQ,102,1.64106,0.000166,670013.0,64069528.0,39041551.0,39041551.0,null,-0.4,6.88,25.49,1511862846
loopring,Loopring,LRC,103,0.222762,0.00002249,5181050.0,63747970.0,286170756.0,1395076054.0,null,0.18,13.35,19.99,1511862567
mobilego,MobileGo,MGO,104,0.645234,0.00006514,298205.0,63251571.0,98028887.0,100000000.0,null,0.73,-7.11,18.11,1511862562
iocoin,I/O Coin,IOC,105,3.85559,0.00039,371713.0,63167299.0,16383303.0,16383303.0,null,2.5,13.14,29.67,1511862846
potcoin,PotCoin,POT,106,0.285462,0.00002887,2753260.0,62452913.0,218778378.0,218778378.0,420000000.0,1.96,5.26,104.72,1511862842
faircoin,FairCoin,FAIR,107,1.10031,0.0001113,146871.0,58529705.0,53193831.0,53193831.0,null,1.93,12.69,13.32,1511862843
peercoin,Peercoin,PPC,108,2.34512,0.00023721,2940150.0,57382748.0,24469003.0,24469003.0,null,-3.27,25.9,52.86,1511862841
paypie,PayPie,PPP,109,0.692036,0.00006986,274544.0,57092970.0,82500000.0,165000000.0,165000000.0,-0.28,4.68,5.36,1511862569
quantum-resistant-ledger,Quantum Resistant Ledger,QRL,110,1.08984,0.00011002,532450.0,56671680.0,52000000.0,65000000.0,105000000.0,0.02,-2.02,62.67,1511862562
attention-token-of-media,ATMChain,ATM,111,0.0168724,0.00000170,31679.3,55936275.0,3315252992.0,10000000000.0,null,-10.44,-18.83,-24.28,1511862569
wings,Wings,WINGS,112,0.587699,0.00005933,786655.0,52721498.0,89708333.0,100000000.0,null,0.17,3.53,24.5,1511862556
feathercoin,Feathercoin,FTC,113,0.283082,0.00002863,2725850.0,51854678.0,183179000.0,183179000.0,336000000.0,-3.73,16.73,8.33,1511862841
open-trading-network,Open Trading Network,OTN,114,19.9108,0.00201005,1483080.0,51319687.0,2577480.0,81038759.0,100000000.0,-0.49,-11.92,-15.59,1511862571
asch,Asch,XAS,115,0.559104,0.00005644,650733.0,50701834.0,90684083.0,112184083.0,null,0.74,7.29,-5.77,1511862559
skycoin,Skycoin,SKY,116,8.27019,0.0008349,149863.0,49068675.0,5933198.0,100000000.0,100000000.0,-7.94,-14.05,88.58,1511862561
kin,Kin,KIN,117,0.0000644368,0.000000007,43147.6,48720507.0,756097560976,10000000000000,null,-0.73,2.4,-11.18,1511862567
aeon,Aeon,AEON,118,3.31425,0.00033458,292843.0,48557542.0,14651140.0,14651140.0,null,4.02,6.26,30.26,1511862562
modum,Modum,MOD,119,2.78956,0.00028161,10060400.0,48444057.0,17366200.0,27266200.0,27266200.0,5.17,45.83,43.63,1511862570
rlc,iExec RLC,RLC,120,0.608592,0.00006144,762663.0,48121852.0,79070793.0,86999785.0,null,1.13,0.44,11.91,1511862559
melon,Melon,MLN,121,78.9666,0.00797188,547011.0,47332580.0,599400.0,749400.0,null,0.9,0.73,19.64,1511862559
decent,DECENT,DCT,122,0.911016,0.00009197,798873.0,46740668.0,51306089.0,73197775.0,null,1.05,-3.47,57.85,1511862555
kucoin-shares,KuCoin Shares,KCS,123,0.511728,0.00005166,1171840.0,46589291.0,91043076.0,181043076.0,null,0.04,-3.85,-17.12,1511862571
cofound-it,Cofound.it,CFI,124,0.143237,0.00001446,21230500.0,46552025.0,325000000.0,500000000.0,null,1.38,-10.11,61.29,1511862562
request-network,Request Network,REQ,125,0.0703328,0.00000710,4016230.0,44731661.0,636000000.0,1000000000.0,null,1.9,3.45,43.13,1511862569
viacoin,Viacoin,VIA,126,1.90485,0.00019268,1092810.0,43633183.0,22906362.0,22906362.0,23000000.0,0.35,11.36,28.87,1511862845
groestlcoin,Groestlcoin,GRS,127,0.629943,0.00006372,2157740.0,43398603.0,68892904.0,68892904.0,105000000.0,-0.7,2.17,-1.08,1511862844
grid,Grid+,GRID,128,1.0949,0.00011053,97203.5,42960034.0,39236491.0,300000000.0,null,-0.24,-3.62,32.45,1511862571
firstblood,FirstBlood,1ST,129,0.500977,0.00005057,4053930.0,42862776.0,85558371.0,93468691.0,null,5.14,15.11,48.14,1511862555
rchain,RChain,RHOC,130,0.232254,0.00002345,65791.9,42261680.0,181963195.0,870663574.0,1000000000.0,2.38,-4.0,43.93,1511862568
sonm,SONM,SNM,131,0.115556,0.00001167,1433880.0,41553938.0,359600000.0,444000000.0,null,1.76,10.15,33.38,1511862562
decentraland,Decentraland,MANA,132,0.0182404,0.00000184,1693460.0,41474213.0,2273755650.0,2805886393.0,null,-0.5,10.39,40.27,1511862569
neblio,Neblio,NEBL,133,3.292,0.00033234,358761.0,41434198.0,12586330.0,13318881.0,null,1.31,6.17,9.03,1511862566
bitcore,Bitcore,BTX,134,33.9336,0.00342568,4379970.0,40571084.0,1195602.0,16625338.0,null,-2.11,-2.08,24.67,1511862561
revain,Revain,R,135,0.218884,0.00002210,186888.0,40373154.0,184450000.0,484450000.0,484450000.0,0.26,1.98,40.0,1511862572
rise,Rise,RISE,136,0.356483,0.00003599,2163930.0,40332201.0,113139200.0,113139200.0,null,5.91,10.79,41.43,1511862552
tierion,Tierion,TNT,137,0.0951089,0.00000960,11263900.0,40184810.0,422513667.0,1000000000.0,null,0.99,2.39,100.59,1511862567
fedoracoin,FedoraCoin,TIPS,138,0.0000898952,0.000000009,790.384,39838692.0,443168182458,443168182458,null,-1.13,15.29,132.16,1511862842
emercoin,Emercoin,EMC,139,0.961225,0.00009723,380089.0,39397534.0,40986797.0,40986797.0,null,-0.13,6.42,26.28,1511862847
triggers,Triggers,TRIG,140,1.22671,0.00012384,19865400.0,39384233.0,32105578.0,32105578.0,null,2.61,-8.84,102.68,1511862554
trust,WeTrust,TRST,141,0.415073,0.00004190,668806.0,38247939.0,92147500.0,100000000.0,100000000.0,-2.18,5.87,45.99,1511862559
centra,Centra,CTR,142,0.550927,0.00005562,1070030.0,37463036.0,68000000.0,98272765.0,null,0.19,1.93,6.41,1511862566
reddcoin,ReddCoin,RDD,143,0.00128304,0.00000013,533096.0,36794727.0,28677770749.0,28677770749.0,null,1.3,5.13,22.67,1511862842
cloakcoin,CloakCoin,CLOAK,144,7.14089,0.00072231,330447.0,36589489.0,5123940.0,5123940.0,null,2.17,3.74,18.18,1511862848
pillar,Pillar,PLR,145,0.159449,0.00001610,293287.0,36256279.0,227384800.0,800000000.0,null,0.97,-5.19,-0.17,1511862564
airswap,AirSwap,AST,146,0.237697,0.00002400,3754580.0,35654550.0,150000000.0,500000000.0,null,1.11,4.83,19.86,1511862570
tokencard,TokenCard,TKN,147,1.50516,0.00015195,525610.0,35588087.0,23644056.0,30133540.0,null,-1.25,-6.46,26.22,1511862560
enigma-project,Enigma,ENG,148,0.467761,0.00004722,790226.0,35005442.0,74836171.0,150000000.0,null,-0.12,-2.49,22.89,1511862570
cobinhood,Cobinhood,COB,149,0.130559,0.00001318,302661.0,34103524.0,261211594.0,1000000000.0,null,1.13,10.71,89.96,1511862570
taas,TaaS,TAAS,150,4.15184,0.00041914,607264.0,33820892.0,8146001.0,8146001.0,null,0.53,-4.61,0.8,1511862559
bitdeal,Bitdeal,BDL,151,0.191808,0.00001936,121101.0,33678376.0,175583793.0,219424262.0,300000000.0,1.44,4.32,-0.07,1511862563
xplay,XPlay,XPA,152,0.0336764,0.00000340,585.33,33676400.0,1000000000.0,10000000000.0,null,1.93,null,18.37,1511862569
gulden,Gulden,NLG,153,0.0928095,0.00000939,204099.0,33134267.0,357013745.0,459033900.0,null,-0.94,-0.22,6.16,1511862845
moeda-loyalty-points,Moeda Loyalty Points,MDA,154,1.67914,0.00016951,1991360.0,32959651.0,19628888.0,19628888.0,null,-3.27,-9.47,1.62,1511862568
zeusshield,Zeusshield,ZSC,155,0.0285269,0.00000288,1122480.0,32867857.0,1152170665.0,5642500000.0,null,-2.97,-5.9,-34.11,1511862568
nolimitcoin,NoLimitCoin,NLC2,156,0.159908,0.00001614,136145.0,32697795.0,204478792.0,204478792.0,null,-1.04,2.28,-5.65,1511862555
library-credit,LBRY Credits,LBC,157,0.28567,0.00002884,5112710.0,32336668.0,113195885.0,505095888.0,null,3.51,15.19,55.41,1511862554
amber,Ambrosus,AMB,158,0.221851,0.00002240,5431160.0,32077652.0,144590975.0,361477438.0,null,6.06,16.7,13.92,1511862570
okcash,OKCash,OK,159,0.430982,0.00004359,9130050.0,31608951.0,73341696.0,73341696.0,105000000.0,2.97,3.79,0.24,1511862848
namecoin,Namecoin,NMC,160,2.05942,0.00020831,848461.0,30348437.0,14736400.0,14736400.0,null,0.63,18.41,39.35,1511862841
atbcoin,ATBCoin,ATB,161,0.74998,0.00007571,2667890.0,29449633.0,39267225.0,51244025.0,300000000.0,0.3,4.99,0.76,1511862567
elastic,Elastic,XEL,162,0.335801,0.00003390,2972320.0,29425380.0,87627435.0,100000000.0,null,-4.72,11.08,37.47,1511862563
cindicator,Cindicator,CND,163,0.0201362,0.00000203,343106.0,29116474.0,1445976590.0,2000000005.0,null,-2.87,-2.66,27.32,1511862570
district0x,district0x,DNT,164,0.0472246,0.00000477,2733510.0,28334760.0,600000000.0,1000000000.0,null,-0.08,8.13,13.8,1511862565
ion,ION,ION,165,1.57856,0.00015936,789435.0,28298337.0,17926678.0,23826678.0,null,1.11,5.09,26.14,1511862552
leocoin,LEOcoin,LEO,166,0.300525,0.00003034,1146510.0,28223115.0,93912703.0,102270121.0,1000000000.0,-0.05,-2.25,-1.92,1511862548
genesis-vision,Genesis Vision,GVT,167,7.55569,0.00076277,11371900.0,28158401.0,3726781.0,4436644.0,null,2.4,22.79,213.87,1511862573
icos,ICOS,ICOS,168,46.8748,0.00473213,22953.4,26908108.0,574042.0,591617.0,null,-4.78,-1.36,1.74,1511862570
agoras-tokens,Agoras Tokens,AGRS,169,0.629648,0.00006369,2092990.0,26445216.0,42000000.0,42000000.0,null,3.44,4.25,66.48,1511862849
diamond,Diamond,DMD,170,10.2449,0.00103629,66659.8,25949008.0,2532871.0,2532871.0,null,0.95,6.05,6.44,1511862841
xaurum,Xaurum,XAUR,171,0.203389,0.00002057,206419.0,25852415.0,127108227.0,127108227.0,null,-0.05,3.19,21.26,1511862848
eidoo,Eidoo,EDO,172,2.40437,0.00024273,1659540.0,25746963.0,10708403.0,90708326.0,null,0.04,0.96,2.21,1511862569
blackcoin,BlackCoin,BLK,173,0.335948,0.00003398,782467.0,25705164.0,76515307.0,76515307.0,null,1.04,2.8,18.39,1511862843
etheroll,Etheroll,DICE,174,3.65591,0.00036907,191333.0,25597302.0,7001623.0,7001623.0,7001622.0,-1.95,22.67,33.13,1511862561
sibcoin,SIBCoin,SIB,175,1.57764,0.00015958,99607.1,25089468.0,15903164.0,15903164.0,null,-1.3,1.61,23.52,1511862849
jinn,Jinn,JINN,176,421.42,0.0426274,7164.15,24738618.0,58703.0,1000000.0,null,1.55,10.01,46.5,1511862846
everex,Everex,EVX,177,1.49199,0.00015062,3264780.0,24617835.0,16500000.0,25000000.0,null,5.09,6.23,-8.79,1511862569
raiblocks,RaiBlocks,XRB,178,0.182244,0.00001840,320253.0,24283701.0,133248290.0,340282367.0,340282367.0,-0.9,2.21,24.51,1511862558
viberate,Viberate,VIB,179,0.150961,0.00001524,3505470.0,24252106.0,160651468.0,200000000.0,null,1.15,0.07,27.44,1511862569
shift,Shift,SHIFT,180,2.10584,0.00021301,902388.0,24107910.0,11448120.0,11448120.0,null,3.8,-0.22,56.7,1511862850
agrello-delta,Agrello,DLT,181,0.280057,0.00002827,2997000.0,24078985.0,85978873.0,130271020.0,null,-0.14,12.06,55.5,1511862567
red-pulse,Red Pulse,RPX,182,0.0442968,0.00000447,866097.0,24068600.0,543348500.0,1358371250.0,null,0.14,1.59,4.78,1511862572
stox,Stox,STX,183,0.558679,0.00005640,2023160.0,23944098.0,42858417.0,58706017.0,null,-3.72,-5.76,13.37,1511862566
dentacoin,Dentacoin,DCN,184,0.0000725322,0.000000007,13965.3,23586762.0,325190215376,8000000000000,null,-0.35,-3.13,-2.14,1511862565
crown,Crown,CRW,185,1.43966,0.00014563,669917.0,23316539.0,16195865.0,16195865.0,null,1.92,-7.36,11.24,1511862846
safe-exchange-coin,Safe Exchange Coin,SAFEX,186,0.010677,0.00000108,798818.0,22928683.0,2147483647.0,2147483647.0,2147483647.0,-1.37,-6.84,21.41,1511862851
coindash,CoinDash,CDT,187,0.0405729,0.00000410,1165350.0,22747200.0,560650080.0,1000000000.0,null,1.91,3.3,22.41,1511862566
gridcoin,GridCoin,GRC,188,0.0577285,0.00000583,287453.0,22532170.0,390312753.0,390312753.0,null,-0.88,12.75,48.33,1511862546
unikoin-gold,Unikoin Gold,UKG,189,0.162666,0.00001642,203342.0,21604334.0,132814073.0,1000000000.0,null,-0.33,-10.4,41.8,1511862573
clams,Clams,CLAM,190,7.84743,0.00079378,663847.0,21453268.0,2733795.0,16462901.0,null,0.41,3.71,37.07,1511862845
