id,name,symbol,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,max_supply,per_change_1h,per_change_24h,per_change_7d,last_updated
lisk,Lisk,LSK,19,8.23007,0.00083415,29776300.0,949448067.0,115363304.0,115363304.0,null,-1.23,3.94,-16.41,1511855352
hshare,Hshare,HSR,20,19.9127,0.00201822,65576300.0,842398426.0,42304581.0,42304581.0,84000000.0,-0.35,-3.77,8.78,1511855368
tether,Tether,USDT,21,0.99852,0.00010121,781954000.0,673968887.0,674967839.0,675000482.0,null,-0.17,-0.66,-0.06,1511855647
bitconnect,BitConnect,BCC,22,295.481,0.029948,25388300.0,631765562.0,2138092.0,8392580.0,28000000.0,-0.39,-2.18,1.13,1511855357
waves,Waves,WAVES,23,5.85564,0.00059349,24898700.0,585564000.0,100000000.0,100000000.0,null,-0.4,3.81,14.59,1511855353
stratis,Stratis,STRAT,24,5.27434,0.00053457,24297800.0,520257518.0,98639359.0,98639359.0,null,-1.0,14.63,54.98,1511855353
populous,Populous,PPT,25,11.3608,0.00115146,965276.0,468658516.0,41252246.0,53252246.0,53252246.0,0.73,-0.26,15.14,1511855365
bitshares,BitShares,BTS,26,0.155598,0.00001577,35257600.0,405010702.0,2602930000.0,2602930000.0,3600570502.0,0.9,8.12,12.67,1511855645
monacoin,MonaCoin,MONA,27,7.27526,0.00073741,67658400.0,404753451.0,55634225.0,55634225.0,null,4.18,44.05,148.82,1511855643
ark,Ark,ARK,28,3.66347,0.00037131,12240000.0,358951494.0,97981284.0,129231284.0,null,0.7,3.09,19.6,1511855359
decred,Decred,DCR,29,55.5225,0.00562769,8181440.0,346952314.0,6248860.0,6668860.0,null,-1.26,-7.17,64.5,1511855650
ardor,Ardor,ARDR,30,0.32786,0.00003323,4045700.0,327531974.0,998999495.0,998999495.0,998999495.0,-0.53,-7.04,20.44,1511855353
bytecoin-bcn,Bytecoin,BCN,31,0.00175968,0.00000018,4473470.0,322467580.0,183253534612,183253534612,184470000000,0.08,4.79,38.56,1511855645
augur,Augur,REP,32,28.9937,0.00293877,3819140.0,318930700.0,11000000.0,11000000.0,null,0.56,4.22,39.22,1511855650
pivx,PIVX,PIVX,33,5.76297,0.00058413,12529300.0,317037669.0,55012896.0,55012896.0,null,50.42,57.55,97.07,1511855650
komodo,Komodo,KMD,34,2.99262,0.00030331,9804380.0,310128709.0,103631169.0,103631169.0,null,-0.6,-2.84,26.58,1511855358
golem-network-tokens,Golem,GNT,35,0.363677,0.00003686,16048300.0,302954579.0,833032000.0,1000000000.0,null,0.25,15.68,70.29,1511855356
steem,Steem,STEEM,36,1.19635,0.00012125,5055790.0,295142309.0,246702310.0,263676404.0,null,-0.21,7.31,33.17,1511855352
tenx,TenX,PAY,37,2.42726,0.00024601,9740680.0,254040211.0,104661310.0,205218256.0,null,-2.54,4.94,28.09,1511855364
digixdao,DigixDAO,DGD,38,126.066,0.0127773,10212800.0,252132000.0,2000000.0,2000000.0,null,-9.66,-7.61,77.74,1511855352
raiden-network-token,Raiden Network Token,RDN,39,4.90826,0.00049747,20308100.0,245413000.0,50000000.0,100000000.0,null,2.97,-3.82,86.65,1511855376
power-ledger,Power Ledger,POWR,40,0.691678,0.00007010,48192800.0,242332777.0,350354900.0,1000000000.0,null,-0.83,-7.28,26.62,1511855372
dogecoin,Dogecoin,DOGE,41,0.00205164,0.00000021,4939950.0,230022631.0,112116468460,112116468460,null,0.95,4.32,48.78,1511855642
veritaseum,Veritaseum,VERI,42,111.697,0.0113209,1016660.0,226303198.0,2026045.0,100000000.0,null,-2.62,15.0,14.99,1511855363
maidsafecoin,MaidSafeCoin,MAID,43,0.497927,0.00005047,2366850.0,225338065.0,452552412.0,452552412.0,null,-1.06,1.17,29.7,1511855644
vertcoin,Vertcoin,VTC,44,5.31752,0.00053898,8768340.0,221208300.0,41599900.0,41599900.0,84000000.0,-0.89,-2.97,31.84,1511855642
factom,Factom,FCT,45,24.1914,0.00245201,5159760.0,211556261.0,8745102.0,8745102.0,null,0.52,4.84,25.74,1511855650
exchange-union,Exchange Union,XUC,46,8.44862,0.0008563,2882260.0,209513423.0,24798538.0,3000000000.0,null,-4.98,1.35,178.53,1511855372
salt,SALT,SALT,47,4.15323,0.00042094,5943840.0,204510641.0,49241347.0,120000000.0,null,-0.91,-8.05,13.01,1511855370
nxt,Nxt,NXT,48,0.201802,0.00002045,41245100.0,201600186.0,998999942.0,998999942.0,1000000000.0,0.93,5.66,78.83,1511855642
siacoin,Siacoin,SC,49,0.00621528,0.00000063,3915540.0,193876337.0,31193500122.0,31193500122.0,null,-1.79,2.98,44.98,1511855649
gas,Gas,GAS,50,22.2248,0.00225256,1532410.0,191067392.0,8597035.0,11822072.0,100000000.0,-2.01,-3.31,0.4,1511855363
basic-attention-token,Basic Attention Token,BAT,51,0.187095,0.00001896,4166370.0,187095000.0,1000000000.0,1500000000.0,null,-0.4,2.63,18.32,1511855362
binance-coin,Binance Coin,BNB,52,1.88332,0.00019088,25178000.0,186475046.0,99014000.0,199013968.0,null,0.3,3.29,18.13,1511855369
bitcoindark,BitcoinDark,BTCD,53,136.716,0.0138574,207325.0,176208082.0,1288862.0,1288862.0,null,-0.85,-4.25,25.24,1511855647
byteball,Byteball Bytes,GBYTE,54,272.76,0.0276452,995046.0,175990767.0,645222.0,1000000.0,null,-0.13,-1.28,17.61,1511855357
syscoin,Syscoin,SYS,55,0.319984,0.00003243,11417300.0,169326475.0,529171693.0,529171693.0,888000000.0,-1.01,-5.72,59.1,1511855646
kyber-network,Kyber Network,KNC,56,1.24892,0.00012658,7381870.0,167521008.0,134132697.0,215625349.0,null,0.57,-2.8,14.87,1511855370
iconomi,Iconomi,ICN,57,1.58865,0.00016102,1271100.0,158528705.0,99788314.0,99788314.0,null,-0.27,-5.9,30.7,1511855357
walton,Walton,WTC,58,6.14146,0.00062246,34035300.0,152911164.0,24898178.0,70000000.0,100000000.0,-0.4,19.53,27.11,1511855368
metaverse,Metaverse ETP,ETP,59,3.76973,0.00038208,5963590.0,137541538.0,36485780.0,55885780.0,100000000.0,-0.69,-1.04,15.77,1511855362
gamecredits,GameCredits,GAME,60,2.13488,0.00021639,2481470.0,137390954.0,64355352.0,64355352.0,null,-0.05,-2.62,12.06,1511855648
tron,TRON,TRX,61,0.00205395,0.00000021,5725220.0,135043500.0,65748192475.0,100000000000,null,-0.09,-4.37,-2.3,1511855369
status,Status,SNT,62,0.0389074,0.00000394,7353610.0,135027501.0,3470483788.0,6804870174.0,null,0.13,2.29,15.82,1511855366
aeternity,Aeternity,AE,63,0.570106,0.00005778,1508820.0,132846369.0,233020472.0,273685830.0,null,0.98,0.43,-0.26,1511855362
gnosis-gno,Gnosis,GNO,64,119.137,0.012075,3697300.0,131597539.0,1104590.0,10000000.0,null,-0.57,7.13,71.41,1511855362
zcoin,ZCoin,XZC,65,36.8918,0.00373911,7881750.0,130426677.0,3535384.0,3535384.0,null,0.69,2.93,43.46,1511855354
bytom,Bytom,BTM,66,0.129914,0.00001317,2269760.0,128225118.0,987000000.0,1407000000.0,null,-1.46,22.87,14.15,1511855368
gxshares,GXShares,GXS,67,3.04468,0.00030859,12083500.0,123339987.0,40510000.0,100000000.0,100000000.0,-0.64,3.23,30.74,1511855364
ethos,Ethos,ETHOS,68,1.64976,0.00016721,1773670.0,122950376.0,74526219.0,222295208.0,null,-0.22,-1.51,-13.22,1511855364
civic,Civic,CVC,69,0.351677,0.00003564,3403210.0,120519708.0,342700000.0,1000000000.0,null,1.35,-0.88,14.46,1511855364
blocknet,Blocknet,BLOCK,70,23.6883,0.00240102,471669.0,116162428.0,4903789.0,4903789.0,null,-3.73,-1.99,8.22,1511855646
0x,0x,ZRX,71,0.229864,0.00002330,3187900.0,114932000.0,500000000.0,1000000000.0,null,-0.08,4.21,16.35,1511855368
digibyte,DigiByte,DGB,72,0.0117956,0.00000120,5516910.0,111712680.0,9470707694.0,9470707694.0,null,-0.38,8.18,35.44,1511855642
bancor,Bancor,BNT,73,2.69126,0.00027277,3927240.0,109730396.0,40772871.0,79384422.0,null,0.56,-2.17,26.5,1511855363
metal,Metal,MTL,74,5.67864,0.00057555,10414300.0,109603397.0,19300994.0,66588888.0,null,-1.81,7.0,24.55,1511855364
pura,Pura,PURA,75,0.61081,0.00006191,259692.0,104991598.0,171889128.0,178671622.0,350000000.0,-0.13,-8.78,-11.82,1511855647
cryptonex,Cryptonex,CNX,76,2.23375,0.0002264,129504.0,100484796.0,44984799.0,106422425.0,210000000.0,-0.77,9.75,66.61,1511855373
funfair,FunFair,FUN,77,0.0232552,0.00000236,1172050.0,98831661.0,4249873622.0,10999873621.0,null,-1.3,0.61,25.44,1511855364
einsteinium,Einsteinium,EMC2,78,0.455507,0.00004617,34556500.0,98411952.0,216049264.0,216049264.0,null,-0.97,-11.95,228.45,1511855643
verge,Verge,XVG,79,0.00655736,0.00000066,3625330.0,93900571.0,14319874291.0,14319874291.0,16555000000.0,-0.15,-5.12,14.83,1511855650
singulardtv,SingularDTV,SNGLS,80,0.149304,0.00001513,1673470.0,89582400.0,600000000.0,1000000000.0,null,-2.31,-4.92,16.62,1511855355
lykke,Lykke,LKK,81,0.33959,0.00003442,291818.0,89332521.0,263059928.0,1285690000.0,null,0.69,-1.99,-3.87,1511855355
quantstamp,Quantstamp,QSP,82,0.141813,0.00001437,22657900.0,87543175.0,617314171.0,976442388.0,null,-2.97,-7.88,62.52,1511855375
storj,Storj,STORJ,83,0.804688,0.00008156,9949200.0,84825126.0,105413683.0,424999998.0,null,0.52,5.29,18.74,1511855366
zencash,ZenCash,ZEN,84,31.8655,0.00322968,1629240.0,78250449.0,2455648.0,2455648.0,21000000.0,-1.67,3.61,48.54,1511855363
particl,Particl,PART,85,9.86395,0.00099975,685037.0,76808875.0,7786827.0,8782827.0,null,1.0,4.02,18.24,1511855366
santiment,Santiment Network Token,SAN,86,1.26165,0.00012787,11523600.0,76333055.0,60502560.0,83337000.0,null,1.91,-5.59,143.65,1511855366
nexus,Nexus,NXS,87,1.38836,0.00014072,798673.0,75026714.0,54039812.0,54039812.0,null,-1.15,-1.75,34.18,1511855647
aragon,Aragon,ANT,88,2.27221,0.0002303,1486700.0,73878316.0,32513859.0,39609524.0,null,0.06,3.57,40.18,1511855361
substratum,Substratum,SUB,89,0.324441,0.00003288,4491360.0,73353336.0,226091449.0,352000000.0,null,0.67,-3.32,137.58,1511855370
edgeless,Edgeless,EDG,90,0.882057,0.00008940,2537370.0,72369503.0,82046288.0,132046997.0,null,0.32,-7.91,36.5,1511855358
nav-coin,NAV Coin,NAV,91,1.15358,0.00011693,4111880.0,71627438.0,62091435.0,62091435.0,null,-0.87,-5.34,39.81,1511855646
adx-net,AdEx,ADX,92,1.24214,0.00012589,3604060.0,71434975.0,57509601.0,100000000.0,100000000.0,-0.59,-0.38,24.28,1511855365
bitbay,BitBay,BAY,93,0.070539,0.00000715,5533830.0,71094099.0,1007869387.0,1007869387.0,null,-1.78,-9.88,55.33,1511855648
monaco,Monaco,MCO,94,7.19799,0.00072954,5980060.0,70863313.0,9844875.0,31587682.0,null,1.67,10.9,34.08,1511855364
minexcoin,MinexCoin,MNX,95,23.5567,0.00238755,482096.0,70670100.0,3000000.0,6000000.0,19000000.0,-7.84,52.98,108.12,1511855372
streamr-datacoin,Streamr DATAcoin,DATA,96,0.101957,0.00001033,4348010.0,69040643.0,677154514.0,987154514.0,null,0.41,6.15,41.51,1511855372
vechain,VeChain,VEN,97,0.245943,0.00002493,2775920.0,68166210.0,277162633.0,867162633.0,null,-1.01,-4.97,-2.55,1511855366
ripio-credit-network,Ripio Credit Network,RCN,98,0.139679,0.00001416,12348700.0,67764240.0,485142647.0,999942647.0,null,1.63,-3.36,42.51,1511855372
counterparty,Counterparty,XCP,99,25.541,0.0025888,1932840.0,66853037.0,2617479.0,2617479.0,null,4.38,19.82,84.69,1511855643
achain,Achain,ACT,100,0.219613,0.00002226,638430.0,65883900.0,300000000.0,1000000000.0,1000000000.0,-4.28,1.95,63.24,1511855368
attention-token-of-media,ATMChain,ATM,101,0.0197781,0.00000200,30661.3,65569405.0,3315252992.0,10000000000.0,null,6.25,-1.74,-11.66,1511855369
loopring,Loopring,LRC,102,0.226358,0.00002294,5303360.0,64777040.0,286170756.0,1395076054.0,null,-1.2,15.72,21.8,1511855371
chainlink,ChainLink,LINK,103,0.181885,0.00001843,5603110.0,63659750.0,350000000.0,1000000000.0,null,-0.22,0.99,14.21,1511855369
mobilego,MobileGo,MGO,104,0.641301,0.00006500,308011.0,62866023.0,98028887.0,100000000.0,null,-1.96,-12.12,19.56,1511855362
ubiq,Ubiq,UBQ,105,1.60361,0.00016254,690792.0,62604559.0,39039766.0,39039766.0,null,-3.43,1.07,24.04,1511855645
potcoin,PotCoin,POT,106,0.281274,0.00002851,2997540.0,61536665.0,218778362.0,218778362.0,420000000.0,0.06,1.54,102.97,1511855642
iocoin,I/O Coin,IOC,107,3.70121,0.00037515,367982.0,60637989.0,16383288.0,16383288.0,null,-0.06,4.84,24.37,1511855646
peercoin,Peercoin,PPC,108,2.40506,0.00024377,2462060.0,58847978.0,24468403.0,24468403.0,null,6.99,26.63,56.65,1511855641
paypie,PayPie,PPP,109,0.708084,0.00007177,314919.0,58416930.0,82500000.0,165000000.0,165000000.0,-0.37,0.96,9.86,1511855371
feathercoin,Feathercoin,FTC,110,0.314956,0.00003192,2618660.0,57690402.0,183169720.0,183169720.0,336000000.0,12.59,26.52,21.99,1511855641
faircoin,FairCoin,FAIR,111,1.08287,0.00010976,145484.0,57602004.0,53193831.0,53193831.0,null,-1.18,8.28,11.38,1511855643
quantum-resistant-ledger,Quantum Resistant Ledger,QRL,112,1.10096,0.00011159,633726.0,57249920.0,52000000.0,65000000.0,105000000.0,-1.48,-6.24,63.96,1511855362
skycoin,Skycoin,SKY,113,9.57656,0.00097062,165859.0,56819627.0,5933198.0,100000000.0,100000000.0,1.2,-1.52,119.11,1511855360
wings,Wings,WINGS,114,0.58774,0.00005957,779179.0,52725176.0,89708333.0,100000000.0,null,0.35,1.85,25.46,1511855356
open-trading-network,Open Trading Network,OTN,115,20.1765,0.00204496,1514640.0,52004523.0,2577480.0,81038759.0,100000000.0,2.01,-10.97,-17.01,1511855371
asch,Asch,XAS,116,0.550611,0.00005581,646342.0,49930486.0,90681962.0,112181962.0,null,0.37,1.57,-6.76,1511855360
kin,Kin,KIN,117,0.0000643729,0.000000007,36481.1,48672193.0,756097560976,10000000000000,null,-0.93,1.73,-11.33,1511855370
rlc,iExec RLC,RLC,118,0.607818,0.00006160,811566.0,48060651.0,79070793.0,86999785.0,null,-0.9,-2.77,12.1,1511855361
melon,Melon,MLN,119,78.3257,0.00793859,549529.0,46948425.0,599400.0,749400.0,null,-0.0,-1.87,19.04,1511855358
decent,DECENT,DCT,120,0.904748,0.00009170,801775.0,46419081.0,51306089.0,73197775.0,null,-0.95,-5.25,58.43,1511855356
aeon,Aeon,AEON,121,3.16539,0.00032084,173657.0,46376573.0,14651140.0,14651140.0,null,-2.24,-1.28,25.76,1511855649
kucoin-shares,KuCoin Shares,KCS,122,0.508029,0.00005149,1190900.0,46252523.0,91043076.0,181043076.0,null,-0.85,-7.51,-17.75,1511855372
cofound-it,Cofound.it,CFI,123,0.139716,0.00001416,22933700.0,45407700.0,325000000.0,500000000.0,null,-2.16,11.61,56.97,1511855363
grid,Grid+,GRID,124,1.14709,0.00011626,99767.4,45007786.0,39236491.0,300000000.0,null,0.03,-1.11,38.05,1511855373
request-network,Request Network,REQ,125,0.0688429,0.00000698,3872710.0,43784084.0,636000000.0,1000000000.0,null,1.74,1.0,39.86,1511855370
groestlcoin,Groestlcoin,GRS,126,0.634162,0.00006428,2292150.0,43688900.0,68892334.0,68892334.0,105000000.0,-0.97,0.06,1.84,1511855643
modum,Modum,MOD,127,2.43681,0.00024698,7724080.0,42318130.0,17366200.0,27266200.0,27266200.0,2.05,23.21,25.03,1511855372
decentraland,Decentraland,MANA,128,0.0185739,0.00000188,1956920.0,42232510.0,2273755650.0,2805886393.0,null,0.11,15.35,43.9,1511855368
viacoin,Viacoin,VIA,129,1.83652,0.00018615,542361.0,42067822.0,22906270.0,22906270.0,23000000.0,0.56,5.86,24.55,1511855646
rchain,RChain,RHOC,130,0.22926,0.00002324,63243.2,41716882.0,181963195.0,870663574.0,1000000000.0,-9.11,-5.44,43.36,1511855371
bitcore,Bitcore,BTX,131,34.7815,0.00352523,4534040.0,41584835.0,1195602.0,16625338.0,null,-1.14,-3.11,28.33,1511855362
firstblood,FirstBlood,1ST,132,0.473286,0.00004797,3813550.0,40493579.0,85558371.0,93468691.0,null,0.77,8.79,39.85,1511855354
fedoracoin,FedoraCoin,TIPS,133,0.0000913296,0.000000009,784.941,40474373.0,443168182458,443168182458,null,-1.84,17.32,164.26,1511855642
sonm,SONM,SNM,134,0.112246,0.00001138,1353420.0,40363662.0,359600000.0,444000000.0,null,-0.78,5.81,29.4,1511855362
revain,Revain,R,135,0.218411,0.00002214,184961.0,40285909.0,184450000.0,484450000.0,484450000.0,2.26,1.97,40.95,1511855374
tierion,Tierion,TNT,136,0.0952306,0.00000965,11383900.0,40236230.0,422513667.0,1000000000.0,null,-0.36,1.55,100.06,1511855368
emercoin,Emercoin,EMC,137,0.957204,0.00009702,374957.0,39232661.0,40986729.0,40986729.0,null,-0.22,4.73,26.35,1511855646
trust,WeTrust,TRST,138,0.422902,0.00004286,713436.0,38969362.0,92147500.0,100000000.0,100000000.0,-1.53,6.31,50.06,1511855360
neblio,Neblio,NEBL,139,3.0526,0.00030939,347272.0,38420428.0,12586132.0,13318670.0,null,1.41,-3.02,1.19,1511855370
triggers,Triggers,TRIG,140,1.18516,0.00012012,20124000.0,38050246.0,32105578.0,32105578.0,null,-3.92,-12.83,99.92,1511855354
rise,Rise,RISE,141,0.334772,0.00003393,1605360.0,37875836.0,113139200.0,113139200.0,null,-0.64,4.04,32.98,1511855352
centra,Centra,CTR,142,0.551605,0.00005591,1100680.0,37509140.0,68000000.0,98272765.0,null,0.65,-2.86,4.79,1511855367
pillar,Pillar,PLR,143,0.161118,0.00001633,317913.0,36635784.0,227384800.0,800000000.0,null,1.48,-6.68,1.03,1511855369
tokencard,TokenCard,TKN,144,1.54684,0.00015678,550736.0,36573571.0,23644056.0,30133540.0,null,0.19,-0.63,29.82,1511855361
cloakcoin,CloakCoin,CLOAK,145,6.97678,0.00070716,326413.0,35748599.0,5123940.0,5123940.0,null,-2.12,-0.46,16.45,1511855649
enigma-project,Enigma,ENG,146,0.473286,0.00004797,817474.0,35418912.0,74836171.0,150000000.0,null,-3.05,-2.95,24.73,1511855371
airswap,AirSwap,AST,147,0.233377,0.00002365,3619020.0,35006550.0,150000000.0,500000000.0,null,-0.38,2.09,17.62,1511855371
moeda-loyalty-points,Moeda Loyalty Points,MDA,148,1.75207,0.00017758,1904860.0,34391186.0,19628888.0,19628888.0,null,-0.67,-6.11,9.51,1511855369
gulden,Gulden,NLG,149,0.0958712,0.00000972,199128.0,34226866.0,357008845.0,459029000.0,null,0.3,1.29,9.82,1511855643
reddcoin,ReddCoin,RDD,150,0.0011869,0.00000012,551236.0,34037646.0,28677770749.0,28677770749.0,null,-2.45,-4.38,13.68,1511855642
taas,TaaS,TAAS,151,4.17312,0.00042296,598388.0,33994239.0,8146001.0,8146001.0,null,-2.0,-4.15,0.38,1511855359
nolimitcoin,NoLimitCoin,NLC2,152,0.164977,0.00001672,137953.0,33734146.0,204477870.0,204477870.0,null,2.41,4.63,-1.73,1511855353
cobinhood,Cobinhood,COB,153,0.129194,0.00001309,292970.0,33731054.0,261088394.0,1000000000.0,null,-0.67,6.51,87.49,1511855370
atbcoin,ATBCoin,ATB,154,0.848186,0.00008597,2683600.0,33300951.0,39261378.0,51238178.0,300000000.0,7.38,11.07,13.71,1511855369
bitdeal,Bitdeal,BDL,155,0.188508,0.00001911,119129.0,33098950.0,175583793.0,219424212.0,300000000.0,-2.58,-1.59,-1.48,1511855364
zeusshield,Zeusshield,ZSC,156,0.0286805,0.00000291,777184.0,33044831.0,1152170665.0,5642500000.0,null,-0.03,-13.84,-34.32,1511855371
library-credit,LBRY Credits,LBC,157,0.277311,0.00002811,4995050.0,31390464.0,113195885.0,505095888.0,null,-2.21,11.28,51.43,1511855352
okcash,OKCash,OK,158,0.424363,0.00004301,9019550.0,31123359.0,73341360.0,73341360.0,105000000.0,-1.79,0.84,-0.98,1511855647
genesis-vision,Genesis Vision,GVT,159,8.13271,0.00082428,12368200.0,30308828.0,3726781.0,4436644.0,null,-2.06,16.89,247.75,1511855374
elastic,Elastic,XEL,160,0.345326,0.00003500,2785900.0,30260032.0,87627435.0,100000000.0,null,-1.75,13.39,41.46,1511855362
namecoin,Namecoin,NMC,161,2.04992,0.00020778,787815.0,30208441.0,14736400.0,14736400.0,null,4.05,16.46,38.04,1511855641
cindicator,Cindicator,CND,162,0.0208876,0.00000212,353486.0,30202981.0,1445976590.0,2000000005.0,null,-0.09,0.83,32.89,1511855370
amber,Ambrosus,AMB,163,0.208803,0.00002116,4768950.0,30191029.0,144590975.0,361477438.0,null,-1.49,8.07,8.43,1511855372
icos,ICOS,ICOS,164,49.3744,0.00500427,23717.7,28342978.0,574042.0,591617.0,null,0.04,1.23,7.25,1511855372
district0x,district0x,DNT,165,0.0470517,0.00000477,2906570.0,28231020.0,600000000.0,1000000000.0,null,-0.18,7.96,12.56,1511855367
leocoin,LEOcoin,LEO,166,0.299453,0.00003035,1144870.0,28121201.0,93908565.0,102265983.0,1000000000.0,-0.43,-5.55,-1.62,1511855650
etheroll,Etheroll,DICE,167,3.93525,0.00039885,190729.0,27553136.0,7001623.0,7001623.0,7001622.0,0.91,34.57,43.64,1511855361
ion,ION,ION,168,1.51065,0.00015311,796121.0,27077931.0,17924689.0,23824689.0,null,-2.97,-1.07,21.76,1511855352
eidoo,Eidoo,EDO,169,2.44129,0.00024743,1837800.0,26142317.0,10708403.0,90708326.0,null,0.26,0.46,4.05,1511855373
xaurum,Xaurum,XAUR,170,0.201574,0.00002043,220776.0,25621715.0,127108232.0,127108232.0,null,-1.14,-0.54,20.07,1511855648
sibcoin,SIBCoin,SIB,171,1.60825,0.00016301,99210.9,25575661.0,15902790.0,15902790.0,null,0.73,1.98,24.98,1511855650
diamond,Diamond,DMD,172,10.0959,0.0010233,59059.1,25570424.0,2532753.0,2532753.0,null,1.4,1.97,4.71,1511855641
blackcoin,BlackCoin,BLK,173,0.331777,0.00003363,769026.0,25385967.0,76515149.0,76515149.0,null,-0.64,1.36,18.82,1511855643
dentacoin,Dentacoin,DCN,174,0.0000779107,0.000000008,13773.8,25335797.0,325190215376,8000000000000,null,7.42,4.6,5.88,1511855368
agoras-tokens,Agoras Tokens,AGRS,175,0.603204,0.00006114,2199980.0,25334568.0,42000000.0,42000000.0,null,-2.42,-5.83,60.43,1511855650
stox,Stox,STX,176,0.582346,0.00005902,2072500.0,24956036.0,42854309.0,58701909.0,null,0.31,-4.4,17.49,1511855367
raiblocks,RaiBlocks,XRB,177,0.184126,0.00001866,317591.0,24534475.0,133248290.0,340282367.0,340282367.0,1.08,1.75,25.35,1511855359
jinn,Jinn,JINN,178,415.865,0.0421516,7069.71,24412523.0,58703.0,1000000.0,null,0.54,4.74,53.22,1511855647
red-pulse,Red Pulse,RPX,179,0.0446944,0.00000453,913349.0,24284635.0,543348500.0,1358371250.0,null,-0.13,-2.44,5.0,1511855371
agrello-delta,Agrello,DLT,180,0.280129,0.00002839,2828150.0,24085176.0,85978873.0,130271020.0,null,-0.35,9.76,59.77,1511855369
viberate,Viberate,VIB,181,0.149717,0.00001517,3416500.0,24052256.0,160651468.0,200000000.0,null,-0.8,-1.93,25.69,1511855370
everex,Everex,EVX,182,1.45002,0.00014697,3080640.0,23925330.0,16500000.0,25000000.0,null,1.34,0.98,-11.12,1511855371
safe-exchange-coin,Safe Exchange Coin,SAFEX,183,0.0108562,0.00000110,1156480.0,23313512.0,2147483647.0,2147483647.0,2147483647.0,2.01,-6.43,23.86,1511855650
shift,Shift,SHIFT,184,2.00811,0.00020354,945906.0,22988495.0,11447827.0,11447827.0,null,-0.34,-8.61,49.44,1511855649
coindash,CoinDash,CDT,185,0.0398427,0.00000404,1111870.0,22337813.0,560650080.0,1000000000.0,null,0.28,0.11,22.24,1511855367
pepe-cash,Pepe Cash,PEPECASH,186,0.03177,0.00000322,50683.0,22298855.0,701884009.0,701884009.0,null,-6.12,11.09,28.95,1511855354
crown,Crown,CRW,187,1.36258,0.00013811,684928.0,22066715.0,16194803.0,16194803.0,null,6.23,-13.53,6.37,1511855647
etherparty,Etherparty,FUEL,188,0.0457188,0.00000463,614191.0,21910724.0,479249753.0,1000000000.0,null,-2.05,-2.42,81.61,1511855373
unikoin-gold,Unikoin Gold,UKG,189,0.163769,0.00001660,199696.0,21750828.0,132814073.0,1000000000.0,null,1.35,-12.36,40.88,1511855374
