id,name,symbol,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,max_supply,per_change_1h,per_change_24h,per_change_7d,last_updated
bitcoin,Bitcoin,BTC,1,10106.6,1.0,5540410000.0,168845154905,16706425.0,16706425.0,21000000.0,0.46,4.26,23.61,1511872754
ethereum,Ethereum,ETH,2,471.041,0.0474506,1235800000.0,45222531038.0,96005509.0,96005509.0,null,-0.87,-1.8,28.85,1511872752
bitcoin-cash,Bitcoin Cash,BCH,3,1573.98,0.158556,1087280000.0,26484967965.0,16826750.0,16826750.0,21000000.0,-0.82,-5.02,32.78,1511872768
ripple,Ripple,XRP,4,0.26802,0.00002700,425414000.0,10351701728.0,38622870411.0,99993173757.0,100000000000,-0.67,6.66,13.43,1511872741
bitcoin-gold,Bitcoin Gold,BTG,5,342.012,0.034519,91086400.0,5703460032.0,16676199.0,16776199.0,21000000.0,-1.85,-5.41,28.02,1511872477
litecoin,Litecoin,LTC,6,93.1472,0.00938326,352778000.0,5032951228.0,54032233.0,54032233.0,84000000.0,-0.13,3.0,30.98,1511872741
dash,Dash,DASH,7,623.262,0.0627848,135612000.0,4808765961.0,7715481.0,7715481.0,18900000.0,-0.55,-0.4,28.03,1511872746
ethereum-classic,Ethereum Classic,ETC,8,32.3412,0.00325792,1744640000.0,3165463546.0,97877121.0,97877121.0,null,-1.08,40.33,79.03,1511872757
iota,IOTA,MIOTA,9,1.06512,0.00010729,220247000.0,2960533295.0,2779530283.0,2779530283.0,2779530283.0,-2.12,13.98,19.14,1511872765
monero,Monero,XMR,10,185.925,0.0187293,126199000.0,2865116360.0,15410065.0,15410065.0,null,-1.29,13.9,35.18,1511872744
neo,NEO,NEO,11,37.8859,0.00381646,69207500.0,2462583500.0,65000000.0,100000000.0,null,-2.42,-3.87,5.83,1511872758
nem,NEM,XEM,12,0.229821,0.00002315,24607200.0,2068389000.0,8999999999.0,8999999999.0,null,-1.79,5.24,10.35,1511872748
cardano,Cardano,ADA,13,0.0606294,0.00000612,48118400.0,1571942730.0,25927070538.0,31112483745.0,45000000000.0,8.43,24.02,109.66,1511872473
eos,EOS,EOS,14,2.98261,0.00030045,113443000.0,1505447003.0,504741486.0,1000000000.0,null,0.39,9.52,54.02,1511872766
qtum,Qtum,QTUM,15,15.1235,0.00152348,249983000.0,1114509757.0,73693904.0,100193904.0,null,-1.71,3.84,5.39,1511872766
stellar,Stellar Lumens,XLM,16,0.0595958,0.00000600,65455400.0,1056249782.0,17723560748.0,103471840067,null,-2.66,17.06,55.43,1511872749
zcash,Zcash,ZEC,17,356.777,0.0359402,112838000.0,969766713.0,2718131.0,2718131.0,null,-3.08,5.29,20.61,1511872757
omisego,OmiseGO,OMG,18,9.13761,0.00092048,58906000.0,932425041.0,102042552.0,140245398.0,null,-1.93,1.49,16.68,1511872767
lisk,Lisk,LSK,19,8.02127,0.00080803,28502400.0,925417963.0,115370504.0,115370504.0,null,0.16,3.3,-19.32,1511872753
hshare,Hshare,HSR,20,19.546,0.00196898,63131500.0,826901724.0,42305419.0,42305419.0,84000000.0,-1.98,-0.62,7.24,1511872770
tether,Tether,USDT,21,1.00144,0.00010088,729237000.0,675939793.0,674967839.0,675000482.0,null,-0.01,-0.53,0.28,1511872749
bitconnect,BitConnect,BCC,22,294.401,0.0296567,25287500.0,629456423.0,2138092.0,8392580.0,28000000.0,-0.1,-1.51,-0.85,1511872759
waves,Waves,WAVES,23,5.77284,0.00058153,24227700.0,577284000.0,100000000.0,100000000.0,null,-0.96,1.84,12.51,1511872754
stratis,Stratis,STRAT,24,5.1738,0.00052119,25812600.0,510341724.0,98639631.0,98639631.0,null,-0.4,8.74,48.28,1511872756
