id,name,symbol,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,max_supply,per_change_1h,per_change_24h,per_change_7d,last_updated
eos,EOS,EOS,13,2.82675,0.00029217,140940000.0,1420906064.0,502664213.0,1000000000.0,null,0.12,15.4,45.57,1511797169
cardano,Cardano,ADA,14,0.0474038,0.00000490,76686900.0,1229041666.0,25927070538.0,31112483745.0,45000000000.0,-1.57,32.27,56.13,1511797179
qtum,Qtum,QTUM,15,14.7744,0.00152709,134045000.0,1088751953.0,73691788.0,100191788.0,null,0.79,-0.14,-0.19,1511797167
omisego,OmiseGO,OMG,16,9.14559,0.00094529,49316600.0,933239341.0,102042552.0,140245398.0,null,1.28,7.38,14.82,1511797172
stellar,Stellar Lumens,XLM,17,0.0522056,0.00000540,24126500.0,924762376.0,17713853990.0,103452109577,null,1.46,10.94,36.53,1511797145
zcash,Zcash,ZEC,18,339.362,0.0350767,91399600.0,920283993.0,2711806.0,2711806.0,null,0.46,0.45,12.88,1511797158
lisk,Lisk,LSK,19,7.63772,0.00078944,31964100.0,880936916.0,115340300.0,115340300.0,null,-1.13,-2.28,-24.02,1511797158
hshare,Hshare,HSR,20,19.7135,0.0020376,64112300.0,833918174.0,42301883.0,42301883.0,84000000.0,1.6,-2.86,7.74,1511797174
tether,Tether,USDT,21,1.00294,0.00010367,884156000.0,676952245.0,674967839.0,675000482.0,null,0.04,-0.2,0.33,1511797148
bitconnect,BitConnect,BCC,22,299.569,0.0309637,28555600.0,640506082.0,2138092.0,8392580.0,28000000.0,0.51,-0.05,3.05,1511797163
waves,Waves,WAVES,23,5.75055,0.00059438,27197100.0,575055000.0,100000000.0,100000000.0,null,0.23,1.75,8.59,1511797155
stratis,Stratis,STRAT,24,4.92713,0.00050927,18745200.0,486004719.0,98638501.0,98638501.0,null,-0.7,7.02,40.95,1511797157
populous,Populous,PPT,25,11.4095,0.00117929,1012290.0,470667501.0,41252246.0,53252246.0,53252246.0,0.22,3.47,23.71,1511797170
bitshares,BitShares,BTS,26,0.146617,0.00001515,26791500.0,381622058.0,2602850000.0,2602850000.0,3600570502.0,0.56,6.38,25.59,1511797146
ark,Ark,ARK,27,3.71811,0.00038431,9753590.0,364305192.0,97981284.0,129231284.0,null,5.28,7.98,18.12,1511797164
decred,Decred,DCR,28,58.2674,0.00602257,17657900.0,363849386.0,6244476.0,6664476.0,null,-0.32,6.79,69.38,1511797152
ardor,Ardor,ARDR,29,0.338851,0.00003502,5003850.0,338511978.0,998999495.0,998999495.0,998999495.0,0.73,12.9,34.26,1511797156
komodo,Komodo,KMD,30,3.18171,0.00032886,11032300.0,329713176.0,103627664.0,103627664.0,null,-1.45,11.16,31.03,1511797163
monacoin,MonaCoin,MONA,31,5.69737,0.00058888,22726500.0,316881452.0,55618900.0,55618900.0,null,2.45,25.89,89.38,1511797144
augur,Augur,REP,32,27.6906,0.00286212,2183160.0,304596600.0,11000000.0,11000000.0,null,0.02,0.33,35.53,1511797151
bytecoin-bcn,Bytecoin,BCN,33,0.00164001,0.00000017,4075300.0,300537629.0,183253534612,183253534612,184470000000,0.0,-0.35,28.12,1511797146
steem,Steem,STEEM,34,1.12534,0.00011632,2647550.0,277648416.0,246724027.0,263698121.0,null,1.26,7.14,23.28,1511797153
raiden-network-token,Raiden Network Token,RDN,35,5.12266,0.00052948,21475100.0,256133000.0,50000000.0,100000000.0,null,-1.04,12.47,96.92,1511797181
golem-network-tokens,Golem,GNT,36,0.306552,0.00003169,11311500.0,255367626.0,833032000.0,1000000000.0,null,-3.73,16.22,42.07,1511797159
tenx,TenX,PAY,37,2.24578,0.00023212,7657920.0,235046277.0,104661310.0,205218256.0,null,-0.65,1.32,8.91,1511797170
power-ledger,Power Ledger,POWR,38,0.665822,0.00006882,38170900.0,233274000.0,350354900.0,1000000000.0,null,-2.54,-14.05,2.09,1511797181
maidsafecoin,MaidSafeCoin,MAID,39,0.486359,0.00005027,2803500.0,220102939.0,452552412.0,452552412.0,null,0.29,3.34,24.25,1511797145
dogecoin,Dogecoin,DOGE,40,0.00194943,0.00000020,8197430.0,218536470.0,112102753173,112102753173,null,-0.98,-2.28,39.95,1511797143
vertcoin,Vertcoin,VTC,41,5.2279,0.00054036,15165800.0,217385231.0,41581750.0,41581750.0,84000000.0,-1.56,-2.55,25.7,1511797142
exchange-union,Exchange Union,XUC,42,8.62719,0.00089171,2639680.0,213941698.0,24798538.0,3000000000.0,null,-1.1,8.68,185.61,1511797180
salt,SALT,SALT,43,4.33807,0.00044839,8453350.0,213612412.0,49241347.0,120000000.0,null,0.92,6.91,18.84,1511797177
nxt,Nxt,NXT,44,0.213689,0.00002209,54575800.0,213475299.0,998999942.0,998999942.0,1000000000.0,6.0,46.02,146.44,1511797141
digixdao,DigixDAO,DGD,45,104.39,0.0107899,13340400.0,208780000.0,2000000.0,2000000.0,null,-7.25,18.62,45.7,1511797153
pivx,PIVX,PIVX,46,3.73223,0.00038577,2329900.0,205304731.0,55008596.0,55008596.0,null,-0.14,8.88,25.15,1511797152
factom,Factom,FCT,47,22.4079,0.0023161,4055800.0,195959371.0,8745102.0,8745102.0,null,0.03,0.09,17.36,1511797150
gas,Gas,GAS,48,22.3914,0.00231439,1925520.0,192499658.0,8597035.0,11822072.0,100000000.0,1.19,1.55,-5.58,1511797172
veritaseum,Veritaseum,VERI,49,92.5068,0.00956157,495081.0,187422980.0,2026045.0,100000000.0,null,-4.44,4.09,-11.36,1511797170
siacoin,Siacoin,SC,50,0.00596663,0.00000062,3551530.0,186011966.0,31175381379.0,31175381379.0,null,-0.09,11.06,38.49,1511797163
bitcoindark,BitcoinDark,BTCD,51,143.649,0.0148477,162509.0,185143764.0,1288862.0,1288862.0,null,1.16,8.29,26.87,1511797145
basic-attention-token,Basic Attention Token,BAT,52,0.184471,0.00001907,4286830.0,184471000.0,1000000000.0,1500000000.0,null,0.44,7.47,15.7,1511797168
byteball,Byteball Bytes,GBYTE,53,284.704,0.0294272,1519860.0,183697299.0,645222.0,1000000.0,null,-0.39,10.98,14.88,1511797160
binance-coin,Binance Coin,BNB,54,1.82859,0.000189,21939400.0,181056010.0,99014000.0,199013968.0,null,0.92,-2.86,13.03,1511797173
syscoin,Syscoin,SYS,55,0.328575,0.00003396,22593400.0,173867645.0,529156647.0,529156647.0,888000000.0,0.92,1.8,58.5,1511797146
kyber-network,Kyber Network,KNC,56,1.24618,0.00012881,8823330.0,167153484.0,134132697.0,215625349.0,null,-0.38,-1.53,12.2,1511797178
iconomi,Iconomi,ICN,57,1.65888,0.00017146,1201640.0,165536839.0,99788314.0,99788314.0,null,-0.2,1.36,44.8,1511797157
gamecredits,GameCredits,GAME,58,2.17572,0.00022488,2623210.0,140019226.0,64355352.0,64355352.0,null,0.05,1.51,12.07,1511797148
status,Status,SNT,59,0.0395745,0.00000409,7951800.0,137342661.0,3470483788.0,6804870174.0,null,-0.1,11.33,22.05,1511797169
zcoin,ZCoin,XZC,60,38.1958,0.00394795,8966860.0,134864875.0,3530882.0,3530882.0,null,1.1,6.09,57.35,1511797158
tron,TRON,TRX,61,0.00203217,0.00000021,6751320.0,133509896.0,65698192475.0,100000000000,null,-2.17,-1.91,-3.71,1511797176
metaverse,Metaverse ETP,ETP,62,3.64973,0.00037724,6658480.0,133143725.0,36480431.0,55880431.0,100000000.0,-0.51,-0.49,14.34,1511797168
bytom,Bytom,BTM,63,0.134417,0.00001389,1906770.0,132669579.0,987000000.0,1407000000.0,null,8.24,28.99,15.01,1511797175
aeternity,Aeternity,AE,64,0.566773,0.00005858,1563710.0,132069712.0,233020472.0,273685830.0,null,-2.1,-1.97,-0.83,1511797168
gnosis-gno,Gnosis,GNO,65,119.484,0.01235,2272330.0,131980832.0,1104590.0,10000000.0,null,3.2,7.68,69.78,1511797168
ethos,Ethos,ETHOS,66,1.65496,0.00017106,1520950.0,123337912.0,74526219.0,222295208.0,null,-0.36,-4.9,-5.72,1511797172
gxshares,GXShares,GXS,67,2.97683,0.00030769,10082200.0,120591383.0,40510000.0,100000000.0,100000000.0,0.43,1.59,29.13,1511797170
blocknet,Blocknet,BLOCK,68,24.5505,0.00253756,332517.0,120366886.0,4902828.0,4902828.0,null,1.7,3.31,9.78,1511797147
civic,Civic,CVC,69,0.350684,0.00003625,3255440.0,120179407.0,342700000.0,1000000000.0,null,0.07,2.86,0.62,1511797172
walton,Walton,WTC,70,4.78069,0.00049414,9127490.0,119030471.0,24898178.0,70000000.0,100000000.0,-4.61,-7.92,-1.59,1511797175
pura,Pura,PURA,71,0.664313,0.00006866,363164.0,114183034.0,171881379.0,178663873.0,350000000.0,-0.56,3.88,-6.48,1511797149
bancor,Bancor,BNT,72,2.71671,0.0002808,6007600.0,110768065.0,40772871.0,79384422.0,null,0.37,3.65,27.31,1511797169
metal,Metal,MTL,73,5.66285,0.00058532,8686470.0,109298634.0,19300994.0,66588888.0,null,1.16,11.97,34.02,1511797171
0x,0x,ZRX,74,0.217201,0.00002245,3620280.0,108600500.0,500000000.0,1000000000.0,null,-0.06,-3.48,7.94,1511797174
digibyte,DigiByte,DGB,75,0.0109387,0.00000113,3649770.0,103561697.0,9467459276.0,9467459276.0,null,0.98,4.49,21.5,1511797142
funfair,FunFair,FUN,76,0.0231668,0.00000239,1192680.0,98455972.0,4249873622.0,10999873621.0,null,0.04,5.64,27.81,1511797170
quantstamp,Quantstamp,QSP,77,0.158129,0.00001634,19239000.0,97615273.0,617314171.0,976442388.0,null,3.62,-3.99,null,1511797184
einsteinium,Einsteinium,EMC2,78,0.451797,0.00004670,65114100.0,97608792.0,216045684.0,216045684.0,null,-5.96,-14.12,208.67,1511797144
verge,Verge,XVG,79,0.00668549,0.00000069,5988700.0,95718157.0,14317298730.0,14317298730.0,16555000000.0,-0.37,12.95,11.56,1511797148
cryptonex,Cryptonex,CNX,80,2.1258,0.00021972,125840.0,95626713.0,44983871.0,106421497.0,210000000.0,2.95,1.99,53.87,1511797178
singulardtv,SingularDTV,SNGLS,81,0.156125,0.00001614,2505600.0,93675000.0,600000000.0,1000000000.0,null,0.6,2.0,18.41,1511797160
lykke,Lykke,LKK,82,0.338649,0.00003500,335281.0,89084981.0,263059928.0,1285690000.0,null,0.39,-0.16,-5.34,1511797159
storj,Storj,STORJ,83,0.776171,0.00008023,9733340.0,81670760.0,105222637.0,424999998.0,null,0.09,4.98,17.98,1511797170
zencash,ZenCash,ZEN,84,32.2142,0.00332968,2417430.0,79106733.0,2455648.0,2455648.0,21000000.0,-1.59,-2.0,52.23,1511797169
nexus,Nexus,NXS,85,1.45364,0.00015025,1435320.0,78534446.0,54026063.0,54026063.0,null,-0.18,-1.09,39.03,1511797148
bitbay,BitBay,BAY,86,0.0764341,0.00000790,11555000.0,77035490.0,1007868089.0,1007868089.0,null,-0.35,9.48,53.82,1511797152
aragon,Aragon,ANT,87,2.31816,0.00023961,1340300.0,75372328.0,32513859.0,39609524.0,null,1.37,14.21,42.18,1511797167
particl,Particl,PART,88,9.67563,0.00100008,576173.0,75335350.0,7786092.0,8782092.0,null,-1.48,3.45,11.76,1511797172
edgeless,Edgeless,EDG,89,0.901353,0.00009316,4104780.0,73952668.0,82046288.0,132046997.0,null,1.01,9.05,37.51,1511797166
santiment,Santiment Network Token,SAN,90,1.21749,0.00012584,14572200.0,73661262.0,60502560.0,83337000.0,null,-0.59,-10.14,146.09,1511797172
adx-net,AdEx,ADX,91,1.25772,0.00013,4900320.0,72330975.0,57509601.0,100000000.0,100000000.0,0.13,7.11,23.9,1511797170
nav-coin,NAV Coin,NAV,92,1.15025,0.00011889,8454570.0,71416864.0,62088123.0,62088123.0,null,1.42,0.52,35.8,1511797147
ripio-credit-network,Ripio Credit Network,RCN,93,0.146731,0.00001517,15034900.0,71185466.0,485142647.0,999942647.0,null,0.95,-4.69,39.4,1511797181
attention-token-of-media,ATMChain,ATM,94,0.0210676,0.00000218,42229.8,69844424.0,3315252992.0,10000000000.0,null,1.52,4.8,-9.01,1511797178
substratum,Substratum,SUB,95,0.305588,0.00003159,4134310.0,69090834.0,226091449.0,352000000.0,null,-5.03,-17.32,118.22,1511797177
vechain,VeChain,VEN,96,0.247159,0.00002555,2014400.0,68503239.0,277162633.0,867162633.0,null,1.73,2.3,-4.88,1511797175
achain,Achain,ACT,97,0.227639,0.00002353,742378.0,68291700.0,300000000.0,1000000000.0,1000000000.0,2.85,5.48,73.24,1511797176
monaco,Monaco,MCO,98,6.86604,0.00070968,4214090.0,67595307.0,9844875.0,31587682.0,null,1.15,9.92,24.2,1511797172
mobilego,MobileGo,MGO,99,0.680506,0.00007034,575196.0,66709246.0,98028887.0,100000000.0,null,0.16,-10.96,43.29,1511797168
chainlink,ChainLink,LINK,100,0.179772,0.00001858,2825630.0,62920200.0,350000000.0,1000000000.0,null,-0.34,0.41,12.13,1511797177
streamr-datacoin,Streamr DATAcoin,DATA,101,0.0911729,0.00000942,3701380.0,61738141.0,677154514.0,987154514.0,null,-1.75,-0.45,26.62,1511797181
potcoin,PotCoin,POT,102,0.27724,0.00002866,3285780.0,60648470.0,218758007.0,218758007.0,420000000.0,5.85,-2.86,118.31,1511797143
ubiq,Ubiq,UBQ,103,1.5508,0.00016029,725366.0,60527409.0,39029797.0,39029797.0,null,0.04,1.31,20.54,1511797147
loopring,Loopring,LRC,104,0.21004,0.00002171,2395380.0,60107305.0,286170756.0,1395076054.0,null,0.12,4.09,3.0,1511797175
iocoin,I/O Coin,IOC,105,3.63523,0.00037574,274114.0,59556372.0,16383110.0,16383110.0,null,2.37,4.06,23.62,1511797148
paypie,PayPie,PPP,106,0.696525,0.00007199,411142.0,57463312.0,82500000.0,165000000.0,165000000.0,0.14,-7.93,27.12,1511797179
open-trading-network,Open Trading Network,OTN,107,22.1687,0.00229138,2161250.0,57139379.0,2577480.0,81038759.0,100000000.0,-3.41,-16.76,-28.3,1511797179
cofound-it,Cofound.it,CFI,108,0.174196,0.00001801,17226600.0,56613700.0,325000000.0,500000000.0,null,-0.35,66.18,87.0,1511797168
quantum-resistant-ledger,Quantum Resistant Ledger,QRL,109,1.07748,0.00011137,1519280.0,56028960.0,52000000.0,65000000.0,105000000.0,-2.65,-10.39,53.09,1511797170
skycoin,Skycoin,SKY,110,9.09616,0.00094019,230468.0,53969318.0,5933198.0,100000000.0,100000000.0,-2.54,13.39,98.27,1511797165
wings,Wings,WINGS,111,0.597142,0.00006172,975148.0,53568613.0,89708333.0,100000000.0,null,0.46,8.15,19.62,1511797161
counterparty,Counterparty,XCP,112,19.8923,0.00205608,565090.0,52067687.0,2617479.0,2617479.0,null,-0.65,-5.99,34.48,1511797143
faircoin,FairCoin,FAIR,113,0.977155,0.000101,42273.9,51978618.0,53193831.0,53193831.0,null,0.44,0.27,-0.58,1511797144
rlc,iExec RLC,RLC,114,0.640471,0.00006620,707407.0,50642550.0,79070793.0,86999785.0,null,1.7,1.87,15.94,1511797165
triggers,Triggers,TRIG,115,1.54556,0.00015975,20114100.0,49621096.0,32105578.0,32105578.0,null,6.83,37.48,167.78,1511797163
kin,Kin,KIN,116,0.0000652221,0.000000007,48285.7,49314271.0,756097560976,10000000000000,null,2.65,7.42,-6.94,1511797177
decent,DECENT,DCT,117,0.957888,0.00009901,1337700.0,49145487.0,51306089.0,73197775.0,null,-0.08,14.76,81.32,1511797162
asch,Asch,XAS,118,0.526224,0.00005439,562472.0,47710096.0,90664994.0,112164994.0,null,0.36,-6.82,-10.46,1511797166
minexcoin,MinexCoin,MNX,119,15.7771,0.00163073,165560.0,47331300.0,3000000.0,6000000.0,19000000.0,-2.91,19.14,27.16,1511797182
melon,Melon,MLN,120,78.0873,0.00807117,540999.0,46805528.0,599400.0,749400.0,null,-0.48,-0.06,16.62,1511797163
aeon,Aeon,AEON,121,3.18021,0.00032871,335438.0,46593703.0,14651140.0,14651140.0,null,0.2,-3.88,22.63,1511797160
request-network,Request Network,REQ,122,0.0732237,0.00000757,2664810.0,46570273.0,636000000.0,1000000000.0,null,0.61,17.3,43.11,1511797180
peercoin,Peercoin,PPC,123,1.90228,0.00019662,817281.0,46542905.0,24466905.0,24466905.0,null,0.08,-2.33,20.72,1511797141
kucoin-shares,KuCoin Shares,KCS,124,0.491332,0.00005078,1255880.0,44732377.0,91043076.0,181043076.0,null,-2.25,-12.95,-24.05,1511797180
rchain,RChain,RHOC,125,0.237918,0.00002459,17228.0,43292319.0,181963195.0,870663574.0,1000000000.0,3.75,-0.14,36.3,1511797178
groestlcoin,Groestlcoin,GRS,126,0.626743,0.00006478,2819270.0,43174921.0,68887759.0,68887759.0,105000000.0,0.06,4.97,7.45,1511797145
feathercoin,Feathercoin,FTC,127,0.234077,0.00002419,667582.0,42859096.0,183098280.0,183098280.0,336000000.0,-0.95,-1.87,10.09,1511797141
viacoin,Viacoin,VIA,128,1.81442,0.00018754,587217.0,41560279.0,22905545.0,22905545.0,23000000.0,1.58,9.03,24.38,1511797147
grid,Grid+,GRID,129,1.05568,0.00010912,236945.0,41421179.0,39236491.0,300000000.0,null,9.71,33.69,25.67,1511797181
bitcore,Bitcore,BTX,130,34.1291,0.00352761,5254920.0,40804824.0,1195602.0,16625338.0,null,0.59,-11.62,26.21,1511797168
decentraland,Decentraland,MANA,131,0.0176618,0.00000183,1174130.0,40158618.0,2273755650.0,2805886393.0,null,1.68,15.66,33.05,1511797177
revain,Revain,R,132,0.216955,0.00002242,180045.0,40017350.0,184450000.0,484450000.0,484450000.0,1.01,6.22,33.22,1511797181
neblio,Neblio,NEBL,133,3.17836,0.00032852,302296.0,39997501.0,12584320.0,13316759.0,null,2.79,-0.76,-1.6,1511797175
sonm,SONM,SNM,134,0.108911,0.00001126,1502890.0,39164396.0,359600000.0,444000000.0,null,-4.28,1.08,23.14,1511797169
emercoin,Emercoin,EMC,135,0.940056,0.00009716,190462.0,38529002.0,40985858.0,40985858.0,null,0.01,6.18,24.49,1511797147
firstblood,FirstBlood,1ST,136,0.44994,0.00004651,3093400.0,38496133.0,85558371.0,93468691.0,null,-2.01,10.92,29.8,1511797157
centra,Centra,CTR,137,0.556661,0.00005754,1416540.0,37852948.0,68000000.0,98272765.0,null,1.89,12.7,-3.06,1511797175
tokencard,TokenCard,TKN,138,1.58361,0.00016368,607541.0,37442963.0,23644056.0,30133540.0,null,-1.23,17.29,29.48,1511797169
tierion,Tierion,TNT,139,0.0877017,0.00000906,13912600.0,37055167.0,422513667.0,1000000000.0,null,0.2,-8.6,74.05,1511797176
rise,Rise,RISE,140,0.325511,0.00003365,1442800.0,36828054.0,113139200.0,113139200.0,null,3.56,5.15,26.16,1511797157
cloakcoin,CloakCoin,CLOAK,141,7.18792,0.00074295,347269.0,36819153.0,5122365.0,5122365.0,null,0.6,1.33,13.92,1511797149
zeusshield,Zeusshield,ZSC,142,0.031778,0.00000328,1215420.0,36613679.0,1152170665.0,5642500000.0,null,0.12,-9.41,-26.95,1511797179
moeda-loyalty-points,Moeda Loyalty Points,MDA,143,1.86521,0.00019279,2804260.0,36611998.0,19628888.0,19628888.0,null,0.3,-2.86,25.88,1511797176
trust,WeTrust,TRST,144,0.394592,0.00004079,919749.0,36360666.0,92147500.0,100000000.0,100000000.0,-0.46,-5.01,52.16,1511797168
bitdeal,Bitdeal,BDL,145,0.207081,0.00002140,101532.0,36360067.0,175583793.0,219423462.0,300000000.0,12.62,3.24,5.84,1511797173
pillar,Pillar,PLR,146,0.158822,0.00001642,344484.0,36113709.0,227384800.0,800000000.0,null,-0.55,-3.18,-4.36,1511797174
reddcoin,ReddCoin,RDD,147,0.0012577,0.00000013,932386.0,36067370.0,28677243978.0,28677243978.0,null,-1.76,1.58,15.64,1511797142
enigma-project,Enigma,ENG,148,0.464758,0.00004804,1063050.0,34780709.0,74836171.0,150000000.0,null,-0.31,-11.26,20.36,1511797179
airswap,AirSwap,AST,149,0.231637,0.00002394,2688600.0,34745550.0,150000000.0,500000000.0,null,0.76,3.01,10.13,1511797179
fedoracoin,FedoraCoin,TIPS,150,0.0000781178,0.000000008,993.917,34619323.0,443168182458,443168182458,null,-3.6,123.78,324.51,1511797142
taas,TaaS,TAAS,151,4.20533,0.00043467,560292.0,34256621.0,8146001.0,8146001.0,null,-0.16,-8.02,-7.1,1511797167
modum,Modum,MOD,152,1.96732,0.00020334,2673820.0,34164873.0,17366200.0,27266200.0,27266200.0,0.58,-1.18,3.72,1511797181
nolimitcoin,NoLimitCoin,NLC2,153,0.163218,0.00001687,105165.0,33373196.0,204470069.0,204470069.0,null,5.16,2.32,-5.76,1511797161
cobinhood,Cobinhood,COB,154,0.128589,0.00001329,312526.0,32875373.0,255662404.0,1000000000.0,null,-0.13,2.68,95.02,1511797177
gulden,Gulden,NLG,155,0.0916484,0.00000947,194885.0,32715733.0,356970045.0,458990200.0,null,-1.35,-0.9,-0.85,1511797145
okcash,OKCash,OK,156,0.432115,0.00004466,6583870.0,31689433.0,73335646.0,73335646.0,105000000.0,1.25,5.91,-3.9,1511797147
cindicator,Cindicator,CND,157,0.0210034,0.00000217,521632.0,30370425.0,1445976590.0,2000000005.0,null,2.01,3.21,36.71,1511797178
atbcoin,ATBCoin,ATB,158,0.757056,0.00007825,2616890.0,29716257.0,39252390.0,51229190.0,300000000.0,-0.09,0.31,-1.67,1511797176
amber,Ambrosus,AMB,159,0.200569,0.00002073,1422320.0,29000467.0,144590975.0,361477438.0,null,1.37,9.08,2.78,1511797180
leocoin,LEOcoin,LEO,160,0.308844,0.00003192,1023820.0,28992350.0,93873767.0,102231185.0,1000000000.0,0.47,1.6,-1.45,1511797150
icos,ICOS,ICOS,161,50.3081,0.00519988,21139.5,28868123.0,573827.0,591617.0,null,0.06,8.38,1.25,1511797180
library-credit,LBRY Credits,LBC,162,0.251883,0.00002603,753991.0,28512119.0,113195885.0,505095888.0,null,0.73,8.95,31.24,1511797155
genesis-vision,Genesis Vision,GVT,163,7.61151,0.00078673,10252200.0,28366430.0,3726781.0,4436644.0,null,3.51,73.9,281.51,1511797183
agoras-tokens,Agoras Tokens,AGRS,164,0.670467,0.00006930,3646760.0,28159614.0,42000000.0,42000000.0,null,-0.44,36.46,75.89,1511797151
district0x,district0x,DNT,165,0.0460846,0.00000476,2819400.0,27650760.0,600000000.0,1000000000.0,null,1.46,3.07,-3.24,1511797173
elastic,Elastic,XEL,166,0.307854,0.00003182,461753.0,26976456.0,87627435.0,100000000.0,null,-0.8,5.53,17.24,1511797171
ion,ION,ION,167,1.4997,0.00015501,1116780.0,26858889.0,17909508.0,23809508.0,null,-2.83,7.71,21.32,1511797154
crown,Crown,CRW,168,1.65332,0.00017089,260757.0,26761547.0,16186550.0,16186550.0,null,1.25,-2.57,32.01,1511797152
blackcoin,BlackCoin,BLK,169,0.342832,0.00003544,1558580.0,26231398.0,76513856.0,76513856.0,null,3.76,11.13,29.86,1511797143
namecoin,Namecoin,NMC,170,1.76111,0.00018203,261891.0,25952421.0,14736400.0,14736400.0,null,0.71,-0.1,15.0,1511797141
jinn,Jinn,JINN,171,437.861,0.0452577,5692.2,25703754.0,58703.0,1000000.0,null,4.97,22.32,150.31,1511797147
xaurum,Xaurum,XAUR,172,0.202037,0.00002088,230772.0,25680570.0,127108250.0,127108250.0,null,1.16,7.1,16.85,1511797149
stox,Stox,STX,173,0.589783,0.00006096,2287250.0,25274859.0,42854506.0,58702106.0,null,-0.13,2.63,13.72,1511797172
eidoo,Eidoo,EDO,174,2.35924,0.00024385,3098930.0,25263693.0,10708403.0,90708326.0,null,-1.12,-7.54,8.0,1511797179
diamond,Diamond,DMD,175,9.9539,0.00102884,68826.7,25200996.0,2531771.0,2531771.0,null,3.29,7.19,0.43,1511797142
viberate,Viberate,VIB,176,0.15543,0.00001607,3786970.0,24970058.0,160651468.0,200000000.0,null,0.6,13.23,27.05,1511797178
sibcoin,SIBCoin,SIB,177,1.56302,0.00016155,99406.8,24849241.0,15898223.0,15898223.0,null,0.29,5.79,17.7,1511797161
raiblocks,RaiBlocks,XRB,178,0.179547,0.00001856,269788.0,23924331.0,133248290.0,340282367.0,340282367.0,1.31,4.65,20.71,1511797164
shift,Shift,SHIFT,179,2.08778,0.00021579,1396260.0,23895645.0,11445480.0,11445480.0,null,-0.75,2.43,54.11,1511797150
safe-exchange-coin,Safe Exchange Coin,SAFEX,180,0.0110347,0.00000114,1086800.0,23696838.0,2147483647.0,2147483647.0,2147483647.0,2.16,14.52,23.52,1511797152
everex,Everex,EVX,181,1.42831,0.00014763,1525570.0,23567115.0,16500000.0,25000000.0,null,0.37,1.45,-14.92,1511797178
unikoin-gold,Unikoin Gold,UKG,182,0.175403,0.00001813,222309.0,23295987.0,132814073.0,1000000000.0,null,-1.66,-7.72,49.46,1511797183
dentacoin,Dentacoin,DCN,183,0.0000711943,0.000000007,8569.68,23151690.0,325190215376,8000000000000,null,-4.38,-0.65,-11.14,1511797175
peerplays-ppy,Peerplays,PPY,184,6.03266,0.00062354,3474.44,23051299.0,3821084.0,5494516.0,null,0.47,6.49,20.43,1511797170
red-pulse,Red Pulse,RPX,185,0.0422838,0.00000437,923338.0,22974839.0,543348500.0,1358371250.0,null,-0.53,-11.14,-5.36,1511797181
voxels,Voxels,VOX,186,0.108745,0.00001124,26991000.0,22836450.0,210000000.0,210000000.0,210000000.0,-0.47,27.93,155.48,1511797153
coindash,CoinDash,CDT,187,0.0396919,0.00000410,910758.0,22253267.0,560650080.0,1000000000.0,null,0.15,2.39,22.77,1511797173
rubycoin,Rubycoin,RBY,188,0.887219,0.00009170,305612.0,22202697.0,25025046.0,25025046.0,null,0.81,3.95,16.16,1511797144
etherparty,Etherparty,FUEL,189,0.0462248,0.00000478,704660.0,22153224.0,479249753.0,1000000000.0,null,0.09,-6.84,58.64,1511797181
