id,name,symbol,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,max_supply,per_change_1h,per_change_24h,per_change_7d,last_updated
investfeed,InvestFeed,IFT,279,0.0512562,0.00000538,70222.1,9809476.0,191381257.0,191381257.0,null,2.0,-5.75,-13.0,1511811871
cvcoin,CVCoin,CVCOIN,280,0.989067,0.0001039,3469.7,9729485.0,9837033.0,15000000.0,null,-0.33,-4.94,9.71,1511811868
incent,Incent,INCNT,281,0.21008,0.00002207,107103.0,9667173.0,46016625.0,46016625.0,null,-1.19,-1.24,-4.04,1511811859
masternodecoin,Masternodecoin,MTNC,282,0.190768,0.00002004,9999.76,9313405.0,48820581.0,103866520.0,null,-0.26,7.48,29.2,1511811873
blockcat,BlockCAT,CAT,283,1.25211,0.00013153,74459.7,9215681.0,7360121.0,9200151.0,null,-1.89,-1.76,5.64,1511811870
riecoin,Riecoin,RIC,284,0.233454,0.00002452,4487780.0,9174048.0,39297025.0,39297025.0,null,-1.37,33.81,268.28,1511811843
lampix,Lampix,PIX,285,0.0807088,0.00000848,42043.1,9146084.0,113322017.0,327154880.0,657154880.0,-1.94,5.46,40.31,1511811874
pinkcoin,PinkCoin,PINK,286,0.0246014,0.00000258,197082.0,9101313.0,369951000.0,386951000.0,null,1.55,6.71,16.43,1511811844
bitbean,BitBean,BITB,287,0.00400179,0.00000042,212114.0,8954954.0,2237737000.0,2237737000.0,null,0.54,3.92,15.44,1511811848
spectrecoin,Spectrecoin,XSPEC,288,0.429161,0.00004508,43921.8,8920225.0,20785264.0,20785264.0,null,-0.31,4.15,10.68,1511811861
korecoin,Kore,KORE,289,4.37891,0.00046,1009820.0,8854525.0,2022084.0,2022084.0,null,-0.88,15.0,41.35,1511811845
xtrabytes,XTRABYTES,XBY,290,0.0205467,0.00000216,44425.8,8835081.0,430000000.0,650000000.0,650000000.0,-2.74,3.39,9.16,1511811864
dao-casino,DAO.Casino,BET,291,0.052625,0.00000553,42112.4,8802627.0,167270821.0,167270821.0,null,-0.84,-7.25,-11.21,1511811868
dimecoin,Dimecoin,DIME,292,0.0000162443,0.000000002,5292.21,8741346.0,538117709136,538117709136,null,3.7,-59.11,-58.27,1511811842
change,Change,CAG,293,0.270485,0.00002841,262811.0,8567246.0,31673646.0,79184116.0,null,-0.25,-1.59,-3.59,1511811876
stealthcoin,Stealthcoin,XST,294,0.309562,0.00003252,154221.0,8504261.0,27471915.0,27471915.0,null,0.07,-0.72,19.59,1511811845
bitcoin-plus,Bitcoin Plus,XBC,295,82.2031,0.00863535,144677.0,8483591.0,103203.0,103203.0,null,-1.28,-2.86,-4.28,1511811844
musicoin,Musicoin,MUSIC,296,0.0178011,0.00000187,753488.0,8337494.0,468369622.0,468369622.0,null,-0.88,9.62,39.79,1511811863
kickico,KickCoin,KICK,297,0.0258767,0.00000272,943318.0,8309986.0,321137782.0,457760868.0,null,0.15,-17.54,-19.87,1511811876
bitcrystals,Bitcrystals,BCY,298,0.342416,0.00003597,91482.2,7952950.0,23225989.0,23225989.0,null,0.42,-3.41,15.93,1511811851
farad,Farad,FRD,299,0.0496208,0.00000521,38256.0,7939328.0,160000000.0,1600000000.0,null,-0.1,-17.36,-19.14,1511811881
rivetz,Rivetz,RVT,300,0.300677,0.00003159,21532.0,7891108.0,26244468.0,200000000.0,null,-2.44,4.69,-4.56,1511811874
karbowanec,Karbowanec,KRB,301,1.62658,0.00017087,198313.0,7861285.0,4833015.0,4833015.0,null,-3.33,-8.32,-14.96,1511811856
htmlcoin,HTMLCOIN,HTML5,302,0.000190387,0.00000002,7443.44,7740949.0,40659020000.0,40659020000.0,null,33.04,14.35,-40.03,1511811849
mooncoin,Mooncoin,MOON,303,0.0000340921,0.000000004,11211.7,7598376.0,222877902359,222877902359,null,2.82,5.76,-29.53,1511811842
dent,Dent,DENT,304,0.000715721,0.00000008,26927.8,7597207.0,10614760961.0,100000000000,null,-2.44,-8.01,66.45,1511811872
dcorp,DCORP,DRP,305,0.936519,0.00009838,34222.6,7580187.0,8094002.0,8094002.0,null,6.73,35.76,0.35,1511811880
curecoin,Curecoin,CURE,306,0.31834,0.00003344,81574.0,7578539.0,23806430.0,23806430.0,null,-0.12,-0.89,10.61,1511811845
foldingcoin,FoldingCoin,FLDC,307,0.0142244,0.00000149,1169190.0,7463297.0,524682737.0,1000000000.0,null,-0.14,3.97,44.21,1511811848
latoken,LAToken,LA,308,0.185052,0.00001944,47217.4,7461854.0,40323010.0,400000000.0,null,-8.76,3.44,47.78,1511811877
sequence,Sequence,SEQ,309,0.160497,0.00001686,59563.2,7250882.0,45177682.0,45177682.0,null,-1.79,1.69,17.38,1511811858
heat-ledger,HEAT,HEAT,310,0.237187,0.00002492,6073.42,7226925.0,30469312.0,30469312.0,null,21.32,4.98,12.35,1511811855
global-currency-reserve,Global Currency Reserve,GCR,311,0.0693025,0.00000728,53238.0,7168512.0,103437999.0,103437999.0,null,-0.25,2.05,39.46,1511811850
eccoin,ECC,ECC,312,0.000285581,0.00000003,3396.27,7139525.0,25000000000.0,25000000000.0,25000000000.0,23.18,44.7,54.88,1511811843
vibe,VIBE,VIBE,313,0.0412041,0.00000433,82709.2,7061561.0,171380054.0,267000000.0,null,-0.18,6.66,25.89,1511811877
