id,name,symbol,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,max_supply,per_change_1h,per_change_24h,per_change_7d,last_updated
ethos,Ethos,ETHOS,66,1.66331,0.00017204,1524450.0,123960206.0,74526219.0,222295208.0,null,0.24,-4.3,-4.69,1511796267
walton,Walton,WTC,67,4.85356,0.00050201,9151580.0,120844801.0,24898178.0,70000000.0,100000000.0,-3.79,-6.29,-0.02,1511796269
blocknet,Blocknet,BLOCK,68,24.5341,0.00253759,330741.0,120285940.0,4902806.0,4902806.0,null,-0.55,3.34,9.72,1511796251
gxshares,GXShares,GXS,69,2.95092,0.00030522,9894070.0,119541769.0,40510000.0,100000000.0,100000000.0,-0.45,0.77,28.06,1511796266
civic,Civic,CVC,70,0.348798,0.00003608,3282220.0,119533075.0,342700000.0,1000000000.0,null,0.22,2.22,0.14,1511796267
pura,Pura,PURA,71,0.662194,0.00006849,363840.0,113818784.0,171881328.0,178663822.0,350000000.0,-1.75,3.73,-6.67,1511796247
bancor,Bancor,BNT,72,2.70824,0.00028012,5982930.0,110422719.0,40772871.0,79384422.0,null,0.19,4.15,27.01,1511796264
metal,Metal,MTL,73,5.65882,0.0005853,8634300.0,109220851.0,19300994.0,66588888.0,null,1.35,11.96,34.0,1511796265
0x,0x,ZRX,74,0.217095,0.00002245,3614070.0,108547500.0,500000000.0,1000000000.0,null,-0.82,-3.33,7.91,1511796268
digibyte,DigiByte,DGB,75,0.0109471,0.00000113,3622670.0,103640795.0,9467420118.0,9467420118.0,null,1.02,4.7,21.55,1511796242
quantstamp,Quantstamp,QSP,76,0.16023,0.00001657,19324500.0,98912250.0,617314171.0,976442388.0,null,4.65,-2.88,null,1511796278
einsteinium,Einsteinium,EMC2,77,0.455578,0.00004712,72051400.0,98425626.0,216045608.0,216045608.0,null,-6.83,-11.79,212.48,1511796243
funfair,FunFair,FUN,78,0.0231103,0.00000239,1194790.0,98215854.0,4249873622.0,10999873621.0,null,1.09,5.49,27.54,1511796264
verge,Verge,XVG,79,0.00676181,0.00000070,6003910.0,96810558.0,14317255050.0,14317255050.0,16555000000.0,0.98,14.84,12.73,1511796247
cryptonex,Cryptonex,CNX,80,2.12436,0.00021972,125755.0,95561888.0,44983848.0,106421474.0,210000000.0,5.33,2.25,53.84,1511796272
singulardtv,SingularDTV,SNGLS,81,0.156209,0.00001616,2494810.0,93725400.0,600000000.0,1000000000.0,null,0.96,1.02,18.55,1511796256
lykke,Lykke,LKK,82,0.337452,0.00003490,331108.0,88770099.0,263059928.0,1285690000.0,null,0.07,-0.29,-5.7,1511796256
storj,Storj,STORJ,83,0.782,0.00008088,9835320.0,82284102.0,105222637.0,424999998.0,null,1.95,6.29,19.02,1511796266
zencash,ZenCash,ZEN,84,32.2231,0.00333287,2430290.0,79128589.0,2455648.0,2455648.0,21000000.0,-0.97,-2.01,52.14,1511796265
nexus,Nexus,NXS,85,1.45769,0.00015077,1471260.0,78752841.0,54025781.0,54025781.0,null,0.32,-0.63,39.28,1511796248
bitbay,BitBay,BAY,86,0.0754319,0.00000780,11654600.0,76025403.0,1007868067.0,1007868067.0,null,-0.91,8.29,51.82,1511796247
particl,Particl,PART,87,9.67025,0.00100021,583468.0,75293286.0,7786074.0,8782074.0,null,-1.68,3.48,11.76,1511796267
aragon,Aragon,ANT,88,2.28453,0.00023629,1334670.0,74278887.0,32513859.0,39609524.0,null,-1.75,12.38,40.16,1511796263
edgeless,Edgeless,EDG,89,0.894789,0.00009255,4115800.0,73414116.0,82046288.0,132046997.0,null,0.38,8.49,36.57,1511796260
santiment,Santiment Network Token,SAN,90,1.20359,0.00012449,15016700.0,72820276.0,60502560.0,83337000.0,null,-1.34,-11.94,145.97,1511796266
adx-net,AdEx,ADX,91,1.25955,0.00013028,4962720.0,72436218.0,57509601.0,100000000.0,100000000.0,0.1,7.47,24.16,1511796266
attention-token-of-media,ATMChain,ATM,92,0.0217192,0.00000225,41725.0,72004643.0,3315252992.0,10000000000.0,null,2.29,7.55,-6.14,1511796272
ripio-credit-network,Ripio Credit Network,RCN,93,0.147748,0.00001528,15433600.0,71678856.0,485142647.0,999942647.0,null,1.3,-4.67,40.52,1511796275
substratum,Substratum,SUB,94,0.313437,0.00003242,4272770.0,70865425.0,226091449.0,352000000.0,null,-1.17,-15.66,123.58,1511796271
nav-coin,NAV Coin,NAV,95,1.12968,0.00011684,8569930.0,70139601.0,62088026.0,62088026.0,null,-0.69,-1.4,33.34,1511796245
achain,Achain,ACT,96,0.227105,0.00002349,789862.0,68131500.0,300000000.0,1000000000.0,1000000000.0,3.88,5.35,72.9,1511796269
vechain,VeChain,VEN,97,0.244952,0.00002534,1958660.0,67891541.0,277162633.0,867162633.0,null,0.06,1.23,-5.77,1511796269
monaco,Monaco,MCO,98,6.86773,0.00071034,4197110.0,67611945.0,9844875.0,31587682.0,null,3.84,9.97,24.3,1511796266
mobilego,MobileGo,MGO,99,0.680783,0.00007041,579765.0,66736400.0,98028887.0,100000000.0,null,0.36,-10.99,43.62,1511796264
chainlink,ChainLink,LINK,100,0.180639,0.00001868,2805390.0,63223650.0,350000000.0,1000000000.0,null,1.38,0.95,12.63,1511796272
streamr-datacoin,Streamr DATAcoin,DATA,101,0.0931333,0.00000963,3767680.0,63065634.0,677154514.0,987154514.0,null,0.51,1.22,29.36,1511796276
potcoin,PotCoin,POT,102,0.278512,0.00002881,3260280.0,60926730.0,218758006.0,218758006.0,420000000.0,9.59,-2.35,119.33,1511796242
ubiq,Ubiq,UBQ,103,1.55238,0.00016056,727513.0,60588815.0,39029629.0,39029629.0,null,0.47,1.53,20.79,1511796246
loopring,Loopring,LRC,104,0.211082,0.00002183,2433680.0,60405495.0,286170756.0,1395076054.0,null,1.85,4.51,3.24,1511796269
iocoin,I/O Coin,IOC,105,3.67152,0.00037975,279489.0,60150904.0,16383107.0,16383107.0,null,3.77,5.14,24.88,1511796247
cofound-it,Cofound.it,CFI,106,0.181973,0.00001882,17124000.0,59141225.0,325000000.0,500000000.0,null,1.93,73.79,95.38,1511796267
paypie,PayPie,PPP,107,0.697776,0.00007217,411881.0,57566520.0,82500000.0,165000000.0,165000000.0,-2.83,-7.84,27.61,1511796272
open-trading-network,Open Trading Network,OTN,108,22.2236,0.00229861,2180710.0,57280883.0,2577480.0,81038759.0,100000000.0,-1.07,-17.26,-28.54,1511796273
quantum-resistant-ledger,Quantum Resistant Ledger,QRL,109,1.08589,0.00011231,1528040.0,56466280.0,52000000.0,65000000.0,105000000.0,-2.46,-8.08,54.48,1511796265
skycoin,Skycoin,SKY,110,9.37232,0.00096939,243257.0,55607830.0,5933198.0,100000000.0,100000000.0,0.38,18.28,104.38,1511796261
wings,Wings,WINGS,111,0.595215,0.00006156,980833.0,53395745.0,89708333.0,100000000.0,null,0.92,8.24,19.11,1511796258
faircoin,FairCoin,FAIR,112,0.97649,0.000101,42131.9,51943244.0,53193831.0,53193831.0,null,0.24,0.44,-0.58,1511796243
counterparty,Counterparty,XCP,113,19.6642,0.00203389,561704.0,51470640.0,2617479.0,2617479.0,null,-1.89,-6.64,32.85,1511796243
rlc,iExec RLC,RLC,114,0.640174,0.00006621,703929.0,50619066.0,79070793.0,86999785.0,null,1.01,2.2,15.85,1511796262
kin,Kin,KIN,115,0.0000653392,0.000000007,48369.5,49402810.0,756097560976,10000000000000,null,3.68,6.2,-6.58,1511796272
decent,DECENT,DCT,116,0.951617,0.00009843,1252100.0,48823746.0,51306089.0,73197775.0,null,-0.99,14.68,80.75,1511796257
asch,Asch,XAS,117,0.532525,0.00005508,568830.0,48281215.0,90664691.0,112164691.0,null,1.03,-5.59,-9.44,1511796261
minexcoin,MinexCoin,MNX,118,15.8581,0.00164022,166771.0,47574300.0,3000000.0,6000000.0,19000000.0,-2.06,19.79,27.73,1511796276
triggers,Triggers,TRIG,119,1.47924,0.000153,19774200.0,47491854.0,32105578.0,32105578.0,null,2.65,33.79,156.63,1511796256
melon,Melon,MLN,120,78.2657,0.00809511,542225.0,46912461.0,599400.0,749400.0,null,-0.22,0.15,16.85,1511796259
peercoin,Peercoin,PPC,121,1.89826,0.00019634,817349.0,46444548.0,24466905.0,24466905.0,null,0.19,-2.44,20.49,1511796241
request-network,Request Network,REQ,122,0.0726808,0.00000752,2615090.0,46224989.0,636000000.0,1000000000.0,null,1.91,16.3,42.03,1511796274
aeon,Aeon,AEON,123,3.11726,0.00032242,345064.0,45671414.0,14651140.0,14651140.0,null,-2.22,-6.21,20.36,1511796249
kucoin-shares,KuCoin Shares,KCS,124,0.492105,0.00005090,1249150.0,44802753.0,91043076.0,181043076.0,null,-3.89,-12.63,-23.91,1511796274
groestlcoin,Groestlcoin,GRS,125,0.631504,0.00006532,2837560.0,43502829.0,68887654.0,68887654.0,105000000.0,0.92,5.66,8.36,1511796244
rchain,RChain,RHOC,126,0.238345,0.00002465,17259.0,43370018.0,181963195.0,870663574.0,1000000000.0,5.05,-1.23,36.81,1511796273
feathercoin,Feathercoin,FTC,127,0.233542,0.00002416,666333.0,42760858.0,183097080.0,183097080.0,336000000.0,-1.95,-1.91,10.05,1511796241
grid,Grid+,GRID,128,1.05758,0.00010939,237370.0,41495728.0,39236491.0,300000000.0,null,12.74,33.62,25.6,1511796275
viacoin,Viacoin,VIA,129,1.80538,0.00018673,586733.0,41353191.0,22905533.0,22905533.0,23000000.0,1.14,8.75,23.8,1511796247
bitcore,Bitcore,BTX,130,34.3979,0.00355782,5316580.0,41126202.0,1195602.0,16625338.0,null,-0.28,-10.17,27.31,1511796262
revain,Revain,R,131,0.216951,0.00002244,180043.0,40016612.0,184450000.0,484450000.0,484450000.0,1.02,6.25,33.04,1511796275
decentraland,Decentraland,MANA,132,0.0174016,0.00000180,1176890.0,39566986.0,2273755650.0,2805886393.0,null,-0.78,14.08,30.96,1511796271
neblio,Neblio,NEBL,133,3.11837,0.00032254,300866.0,39242412.0,12584271.0,13316709.0,null,1.13,-2.79,-3.42,1511796272
firstblood,FirstBlood,1ST,134,0.455439,0.00004711,3088790.0,38966619.0,85558371.0,93468691.0,null,-2.09,12.75,31.42,1511796256
sonm,SONM,SNM,135,0.108296,0.00001120,1488370.0,38943242.0,359600000.0,444000000.0,null,-5.37,0.72,22.36,1511796264
emercoin,Emercoin,EMC,136,0.938296,0.00009705,190090.0,38456861.0,40985852.0,40985852.0,null,-0.63,6.38,24.33,1511796246
centra,Centra,CTR,137,0.552715,0.00005717,1402710.0,37584620.0,68000000.0,98272765.0,null,0.91,11.82,-3.82,1511796268
tokencard,TokenCard,TKN,138,1.58538,0.00016398,605570.0,37484813.0,23644056.0,30133540.0,null,-1.79,17.66,29.66,1511796262
tierion,Tierion,TNT,139,0.0878094,0.00000908,13907200.0,37100672.0,422513667.0,1000000000.0,null,1.12,-7.35,74.3,1511796269
rise,Rise,RISE,140,0.324803,0.00003359,1430950.0,36747952.0,113139200.0,113139200.0,null,2.68,4.6,25.91,1511796254
zeusshield,Zeusshield,ZSC,141,0.0318484,0.00000329,1208090.0,36694792.0,1152170665.0,5642500000.0,null,0.87,-9.33,-26.85,1511796272
moeda-loyalty-points,Moeda Loyalty Points,MDA,142,1.86215,0.0001926,2889180.0,36551934.0,19628888.0,19628888.0,null,0.74,-2.21,26.13,1511796270
cloakcoin,CloakCoin,CLOAK,143,7.12873,0.00073733,343289.0,36515961.0,5122365.0,5122365.0,null,-0.14,0.71,12.99,1511796249
trust,WeTrust,TRST,144,0.394343,0.00004079,955648.0,36337722.0,92147500.0,100000000.0,100000000.0,-2.02,-5.05,52.49,1511796261
pillar,Pillar,PLR,145,0.159092,0.00001646,345073.0,36175103.0,227384800.0,800000000.0,null,-0.62,-2.66,-4.15,1511796267
reddcoin,ReddCoin,RDD,146,0.00125684,0.00000013,929083.0,36042707.0,28677243978.0,28677243978.0,null,-0.9,1.71,15.56,1511796242
fedoracoin,FedoraCoin,TIPS,147,0.0000804913,0.000000008,962.636,35671183.0,443168182458,443168182458,null,-3.39,146.43,346.02,1511796242
enigma-project,Enigma,ENG,148,0.467164,0.00004832,1102850.0,34960765.0,74836171.0,150000000.0,null,-0.06,-10.02,20.95,1511796273
airswap,AirSwap,AST,149,0.231042,0.00002390,2676410.0,34656300.0,150000000.0,500000000.0,null,1.14,3.16,9.8,1511796273
taas,TaaS,TAAS,150,4.20877,0.00043532,557221.0,34284644.0,8146001.0,8146001.0,null,0.01,-8.19,-6.98,1511796260
modum,Modum,MOD,151,1.96871,0.00020363,2606070.0,34189012.0,17366200.0,27266200.0,27266200.0,1.35,-1.74,3.78,1511796273
nolimitcoin,NoLimitCoin,NLC2,152,0.162907,0.00001685,105175.0,33309562.0,204469802.0,204469802.0,null,4.6,2.39,-5.9,1511796255
cobinhood,Cobinhood,COB,153,0.12881,0.00001332,313166.0,32931874.0,255662404.0,1000000000.0,null,-1.05,2.69,95.36,1511796272
bitdeal,Bitdeal,BDL,154,0.184301,0.00001906,98996.3,32360269.0,175583793.0,219423462.0,300000000.0,0.98,-7.65,-5.78,1511796266
gulden,Gulden,NLG,155,0.0900992,0.00000932,194512.0,32162634.0,356969145.0,458989300.0,null,-3.69,-2.43,-2.29,1511796243
okcash,OKCash,OK,156,0.428991,0.00004437,6598410.0,31460284.0,73335533.0,73335533.0,105000000.0,0.91,4.78,-4.58,1511796247
cindicator,Cindicator,CND,157,0.0208928,0.00000216,515992.0,30210500.0,1445976590.0,2000000005.0,null,1.11,3.12,36.14,1511796272
atbcoin,ATBCoin,ATB,158,0.763129,0.00007893,2631070.0,29953499.0,39250898.0,51227698.0,300000000.0,0.6,1.84,-0.83,1511796271
amber,Ambrosus,AMB,159,0.199869,0.00002067,1356610.0,28899254.0,144590975.0,361477438.0,null,2.18,8.39,2.48,1511796275
icos,ICOS,ICOS,160,50.3181,0.00520447,21145.7,28873856.0,573826.0,591617.0,null,0.2,8.51,1.23,1511796274
leocoin,LEOcoin,LEO,161,0.307253,0.00003178,1021800.0,28842776.0,93873048.0,102230467.0,1000000000.0,-0.29,1.42,-2.21,1511796249
genesis-vision,Genesis Vision,GVT,162,7.67186,0.00079351,10251800.0,28591341.0,3726781.0,4436644.0,null,7.79,78.2,286.45,1511796277
library-credit,LBRY Credits,LBC,163,0.251444,0.00002601,753907.0,28462426.0,113195885.0,505095888.0,null,0.18,8.93,31.07,1511796255
agoras-tokens,Agoras Tokens,AGRS,164,0.670011,0.00006930,3624290.0,28140462.0,42000000.0,42000000.0,null,-4.01,36.85,75.89,1511796250
district0x,district0x,DNT,165,0.0461777,0.00000478,2853570.0,27706620.0,600000000.0,1000000000.0,null,2.48,3.3,-2.79,1511796268
ion,ION,ION,166,1.5183,0.00015704,1108550.0,27191541.0,17909202.0,23809202.0,null,-6.86,9.44,22.87,1511796253
crown,Crown,CRW,167,1.65649,0.00017133,260216.0,26812634.0,16186415.0,16186415.0,null,1.57,-2.29,32.13,1511796247
elastic,Elastic,XEL,168,0.304744,0.00003152,469257.0,26703935.0,87627435.0,100000000.0,null,-1.82,4.72,16.0,1511796264
namecoin,Namecoin,NMC,169,1.75932,0.00018197,266707.0,25926043.0,14736400.0,14736400.0,null,0.75,0.05,14.84,1511796241
jinn,Jinn,JINN,170,441.487,0.0456635,5739.33,25916611.0,58703.0,1000000.0,null,6.12,22.82,153.27,1511796247
blackcoin,BlackCoin,BLK,171,0.336705,0.00003483,1536270.0,25762589.0,76513831.0,76513831.0,null,2.03,9.28,27.94,1511796243
xaurum,Xaurum,XAUR,172,0.201517,0.00002084,236063.0,25614473.0,127108251.0,127108251.0,null,0.08,7.03,16.54,1511796251
eidoo,Eidoo,EDO,173,2.37131,0.00024527,3155260.0,25392943.0,10708403.0,90708326.0,null,-0.27,-7.92,8.7,1511796274
stox,Stox,STX,174,0.592028,0.00006123,2316980.0,25371068.0,42854507.0,58702107.0,null,0.48,3.15,14.12,1511796268
sibcoin,SIBCoin,SIB,175,1.57911,0.00016333,103114.0,25105044.0,15898223.0,15898223.0,null,0.77,6.91,19.09,1511796250
diamond,Diamond,DMD,176,9.88402,0.00102232,64870.7,25023867.0,2531750.0,2531750.0,null,2.46,6.76,-0.28,1511796241
viberate,Viberate,VIB,177,0.15415,0.00001594,3766080.0,24764424.0,160651468.0,200000000.0,null,0.58,12.34,26.19,1511796272
raiblocks,RaiBlocks,XRB,178,0.180154,0.00001863,269946.0,24005212.0,133248290.0,340282367.0,340282367.0,1.06,5.11,21.14,1511796259
shift,Shift,SHIFT,179,2.08559,0.00021572,1404070.0,23870478.0,11445432.0,11445432.0,null,-1.15,2.29,54.08,1511796261
everex,Everex,EVX,180,1.43111,0.00014802,1503810.0,23613315.0,16500000.0,25000000.0,null,1.34,1.6,-14.8,1511796272
safe-exchange-coin,Safe Exchange Coin,SAFEX,181,0.0109313,0.00000113,1056090.0,23474788.0,2147483647.0,2147483647.0,2147483647.0,1.8,13.71,22.39,1511796251
unikoin-gold,Unikoin Gold,UKG,182,0.175521,0.00001815,223307.0,23311659.0,132814073.0,1000000000.0,null,-3.11,-8.29,50.09,1511796277
dentacoin,Dentacoin,DCN,183,0.0000714346,0.000000007,8699.26,23229833.0,325190215376,8000000000000,null,-7.74,-0.44,-10.96,1511796267
red-pulse,Red Pulse,RPX,184,0.0423979,0.00000439,919648.0,23036835.0,543348500.0,1358371250.0,null,-0.85,-10.56,-5.2,1511796276
peerplays-ppy,Peerplays,PPY,185,6.02855,0.00062354,3472.07,23035595.0,3821084.0,5494516.0,null,0.26,6.9,20.53,1511796264
synereo,Synereo,AMP,186,0.278271,0.00002878,2779810.0,22889550.0,82256324.0,949291063.0,null,0.1,10.61,52.61,1511796262
coindash,CoinDash,CDT,187,0.0398506,0.00000412,915559.0,22342242.0,560650080.0,1000000000.0,null,0.46,3.15,23.27,1511796269
voxels,Voxels,VOX,188,0.106363,0.00001100,27152600.0,22336230.0,210000000.0,210000000.0,210000000.0,-2.53,26.52,149.99,1511796252
rubycoin,Rubycoin,RBY,189,0.889708,0.00009202,306468.0,22264931.0,25024986.0,25024986.0,null,1.49,4.51,16.53,1511796243
etherparty,Etherparty,FUEL,190,0.0460409,0.00000476,694693.0,22065090.0,479249753.0,1000000000.0,null,-1.18,-6.81,57.55,1511796276
