id,name,symbol,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,max_supply,per_change_1h,per_change_24h,per_change_7d,last_updated
power-ledger,Power Ledger,POWR,38,0.67856,0.00006876,47337800.0,238234744.0,351088694.0,1000000000.0,null,-1.09,-7.13,21.06,1511866173
maidsafecoin,MaidSafeCoin,MAID,39,0.512868,0.00005187,2011490.0,232099650.0,452552412.0,452552412.0,null,0.06,6.72,32.37,1511866443
dogecoin,Dogecoin,DOGE,40,0.00205204,0.00000021,4927150.0,230067478.0,112116468460,112116468460,null,0.47,5.69,47.31,1511866442
vertcoin,Vertcoin,VTC,41,5.44481,0.00055063,8229610.0,226525059.0,41603850.0,41603850.0,84000000.0,1.08,1.19,35.53,1511866442
digixdao,DigixDAO,DGD,42,112.764,0.0114037,9111650.0,225528000.0,2000000.0,2000000.0,null,-5.91,-3.37,58.05,1511866451
exchange-union,Exchange Union,XUC,43,9.04788,0.00091683,3359440.0,224374195.0,24798538.0,3000000000.0,null,-1.7,5.71,196.73,1511866172
raiden-network-token,Raiden Network Token,RDN,44,4.43676,0.00044958,18939200.0,221838000.0,50000000.0,100000000.0,null,-4.33,-14.54,69.58,1511866174
factom,Factom,FCT,45,24.7602,0.00250397,5824820.0,216530475.0,8745102.0,8745102.0,null,0.09,10.54,26.6,1511866450
salt,SALT,SALT,46,4.29011,0.00043472,6122630.0,211250797.0,49241347.0,120000000.0,null,-1.7,-2.14,15.61,1511866171
veritaseum,Veritaseum,VERI,47,101.302,0.0102651,1083510.0,205242455.0,2026045.0,100000000.0,null,-5.34,8.34,4.16,1511866163
nxt,Nxt,NXT,48,0.201233,0.00002035,39365200.0,201031755.0,998999942.0,998999942.0,1000000000.0,-1.16,10.19,70.58,1511866442
siacoin,Siacoin,SC,49,0.00629086,0.00000064,4044180.0,196254848.0,31196823372.0,31196823372.0,null,-0.35,5.87,45.48,1511866449
binance-coin,Binance Coin,BNB,50,1.9266,0.00019522,26379500.0,190760372.0,99014000.0,199013968.0,null,0.17,6.94,20.69,1511866167
gas,Gas,GAS,51,22.0607,0.00223543,1547850.0,189656619.0,8597035.0,11822072.0,100000000.0,-0.97,0.74,-1.07,1511866166
basic-attention-token,Basic Attention Token,BAT,52,0.188822,0.00001913,4073420.0,188822000.0,1000000000.0,1500000000.0,null,0.66,5.59,20.19,1511866165
byteball,Byteball Bytes,GBYTE,53,276.345,0.0280024,969891.0,178303888.0,645222.0,1000000.0,null,-0.6,1.81,18.54,1511866157
bitcoindark,BitcoinDark,BTCD,54,135.991,0.0137526,197965.0,175273657.0,1288862.0,1288862.0,null,0.02,-1.95,23.47,1511866447
syscoin,Syscoin,SYS,55,0.314369,0.00003179,10421900.0,166356067.0,529174528.0,529174528.0,888000000.0,-1.32,-2.79,54.98,1511866445
kyber-network,Kyber Network,KNC,56,1.23502,0.00012515,6925400.0,165656563.0,134132697.0,215625349.0,null,-1.23,-1.95,13.53,1511866170
iconomi,Iconomi,ICN,57,1.5547,0.00015722,1240030.0,155140892.0,99788314.0,99788314.0,null,-2.24,-5.6,27.8,1511866455
walton,Walton,WTC,58,5.72378,0.00058,33105100.0,142511693.0,24898178.0,70000000.0,100000000.0,-1.78,13.67,18.79,1511866168
tron,TRON,TRX,59,0.00211989,0.00000021,5529740.0,139378936.0,65748192475.0,100000000000,null,-0.97,2.32,0.4,1511866168
gamecredits,GameCredits,GAME,60,2.16509,0.00021895,2551280.0,139335129.0,64355352.0,64355352.0,null,1.19,1.99,13.1,1511866446
metaverse,Metaverse ETP,ETP,61,3.71863,0.00037681,5312770.0,135680586.0,36486713.0,55886713.0,100000000.0,-0.69,0.69,12.58,1511866163
status,Status,SNT,62,0.0381289,0.00000386,5142860.0,132325729.0,3470483788.0,6804870174.0,null,-0.58,0.32,10.04,1511866165
aeternity,Aeternity,AE,63,0.56488,0.00005724,1349220.0,131628604.0,233020472.0,273685830.0,null,-0.75,1.51,-3.9,1511866164
gnosis-gno,Gnosis,GNO,64,118.236,0.011981,3505280.0,130602303.0,1104590.0,10000000.0,null,-0.3,3.52,69.36,1511866162
zcoin,ZCoin,XZC,65,36.8418,0.00372576,6796640.0,130279398.0,3536184.0,3536184.0,null,1.22,1.14,34.76,1511866455
bytom,Bytom,BTM,66,0.1317,0.00001335,2129540.0,129987900.0,987000000.0,1407000000.0,null,-1.7,20.49,15.68,1511866166
civic,Civic,CVC,67,0.358346,0.00003631,3630850.0,122805174.0,342700000.0,1000000000.0,null,-0.33,4.45,15.65,1511866166
gxshares,GXShares,GXS,68,3.01688,0.0003057,11686800.0,122213809.0,40510000.0,100000000.0,100000000.0,-0.57,3.16,28.72,1511866164
ethos,Ethos,ETHOS,69,1.6339,0.00016556,1705910.0,121768390.0,74526219.0,222295208.0,null,-1.84,-2.9,-14.45,1511866166
blocknet,Blocknet,BLOCK,70,23.6119,0.00238784,485896.0,115791934.0,4903965.0,4903965.0,null,-0.37,-0.43,8.73,1511866446
0x,0x,ZRX,71,0.227961,0.00002310,3155510.0,113980500.0,500000000.0,1000000000.0,null,-1.06,5.44,15.51,1511866169
metal,Metal,MTL,72,5.80792,0.00058852,9264440.0,112098629.0,19300994.0,66588888.0,null,1.81,2.68,26.94,1511866166
bancor,Bancor,BNT,73,2.66822,0.00027037,3675630.0,108790989.0,40772871.0,79384422.0,null,-0.67,-0.09,24.89,1511866164
digibyte,DigiByte,DGB,74,0.0114787,0.00000116,5726850.0,108718451.0,9471320886.0,9471320886.0,null,-2.07,6.98,31.08,1511866442
pura,Pura,PURA,75,0.611446,0.00006183,267300.0,105101751.0,171890487.0,178672981.0,350000000.0,1.39,-9.0,-11.66,1511866447
funfair,FunFair,FUN,76,0.0243036,0.00000246,1200790.0,103287229.0,4249873622.0,10999873621.0,null,0.24,8.34,28.58,1511866166
cryptonex,Cryptonex,CNX,77,2.26404,0.00022942,133068.0,101847771.0,44984970.0,106422595.0,210000000.0,-0.99,12.06,65.51,1511866171
einsteinium,Einsteinium,EMC2,78,0.458341,0.00004635,32452200.0,99024529.0,216049904.0,216049904.0,null,-1.05,-9.02,227.26,1511866443
verge,Verge,XVG,79,0.00648719,0.00000066,3229950.0,92899105.0,14320392215.0,14320392215.0,16555000000.0,-0.65,-3.03,13.06,1511866450
singulardtv,SingularDTV,SNGLS,80,0.153333,0.00001554,1624380.0,91999800.0,600000000.0,1000000000.0,null,0.95,2.59,19.31,1511866155
quantstamp,Quantstamp,QSP,81,0.14543,0.00001474,22628100.0,89776000.0,617314171.0,976442388.0,null,-0.72,-4.5,55.75,1511866175
lykke,Lykke,LKK,82,0.337902,0.00003417,289526.0,88888772.0,263060806.0,1285690000.0,null,-0.3,-1.16,-4.4,1511866456
storj,Storj,STORJ,83,0.772818,0.00007831,8084690.0,81465592.0,105413683.0,424999998.0,null,-0.38,4.37,12.77,1511866166
santiment,Santiment Network Token,SAN,84,1.26046,0.00012772,10408900.0,76261057.0,60502560.0,83337000.0,null,0.06,-1.97,138.0,1511866166
zencash,ZenCash,ZEN,85,30.9524,0.00313644,1517920.0,76008197.0,2455648.0,2455648.0,21000000.0,-1.21,-0.31,43.54,1511866163
substratum,Substratum,SUB,86,0.330251,0.00003346,4563350.0,74666927.0,226091449.0,352000000.0,null,1.47,-1.25,142.23,1511866170
particl,Particl,PART,87,9.58439,0.0009712,638883.0,74633270.0,7786961.0,8782961.0,null,-3.49,4.35,14.87,1511866166
adx-net,AdEx,ADX,88,1.2949,0.00013121,3488510.0,74469182.0,57509601.0,100000000.0,100000000.0,2.16,5.43,26.21,1511866165
nexus,Nexus,NXS,89,1.37352,0.0001389,722581.0,74228303.0,54042390.0,54042390.0,null,-0.14,-2.56,30.97,1511866452
edgeless,Edgeless,EDG,90,0.887439,0.00008993,2087920.0,72811076.0,82046288.0,132046997.0,null,-0.2,-4.76,37.14,1511866162
aragon,Aragon,ANT,91,2.23528,0.0002265,1193160.0,72699205.0,32523534.0,39609524.0,null,-0.79,-3.37,35.73,1511866163
nav-coin,NAV Coin,NAV,92,1.16612,0.00011793,3305410.0,72406786.0,62092054.0,62092054.0,null,-1.98,3.3,38.52,1511866445
bitbay,BitBay,BAY,93,0.0686186,0.00000694,5065050.0,69158603.0,1007869630.0,1007869630.0,null,-1.28,-9.92,51.72,1511866446
streamr-datacoin,Streamr DATAcoin,DATA,94,0.101935,0.00001033,3490610.0,69025745.0,677154514.0,987154514.0,null,0.35,11.44,41.89,1511866173
monaco,Monaco,MCO,95,6.98442,0.00070774,5810280.0,68760743.0,9844875.0,31587682.0,null,0.08,10.01,30.87,1511866165
ripio-credit-network,Ripio Credit Network,RCN,96,0.138809,0.00001407,11619700.0,67342166.0,485142647.0,999942647.0,null,-0.66,-2.29,41.09,1511866173
vechain,VeChain,VEN,97,0.24024,0.00002434,2824040.0,66585551.0,277162633.0,867162633.0,null,-1.14,-3.1,-4.63,1511866168
ubiq,Ubiq,UBQ,98,1.69078,0.00017099,678155.0,66011674.0,39042143.0,39042143.0,null,2.57,10.48,27.98,1511866445
achain,Achain,ACT,99,0.215444,0.00002183,621179.0,64633200.0,300000000.0,1000000000.0,1000000000.0,-1.12,1.17,58.24,1511866169
counterparty,Counterparty,XCP,100,24.5536,0.00248307,2117900.0,64268538.0,2617479.0,2617479.0,null,-6.45,20.58,74.53,1511866443
chainlink,ChainLink,LINK,101,0.182405,0.00001848,5657430.0,63841750.0,350000000.0,1000000000.0,null,-0.47,3.98,14.66,1511866169
iocoin,I/O Coin,IOC,102,3.8447,0.00038881,372874.0,62988913.0,16383310.0,16383310.0,null,0.12,11.41,28.62,1511866445
mobilego,MobileGo,MGO,103,0.640421,0.00006489,297118.0,62779758.0,98028887.0,100000000.0,null,-0.57,-6.25,16.12,1511866163
potcoin,PotCoin,POT,104,0.285576,0.00002888,2718970.0,62477857.0,218778389.0,218778389.0,420000000.0,-0.41,6.65,104.96,1511866442
loopring,Loopring,LRC,105,0.217471,0.00002204,5064070.0,62233840.0,286170756.0,1395076054.0,null,-2.08,9.15,17.19,1511866169
attention-token-of-media,ATMChain,ATM,106,0.0184497,0.00000187,31523.3,61165423.0,3315252992.0,10000000000.0,null,9.28,-9.39,-16.98,1511866169
minexcoin,MinexCoin,MNX,107,19.8175,0.00200813,507143.0,59452500.0,3000000.0,6000000.0,19000000.0,-22.74,29.67,74.13,1511866173
peercoin,Peercoin,PPC,108,2.40728,0.00024345,2991910.0,58903903.0,24469070.0,24469070.0,null,1.67,29.88,56.5,1511866441
faircoin,FairCoin,FAIR,109,1.10056,0.0001113,148060.0,58543003.0,53193831.0,53193831.0,null,0.09,13.2,13.23,1511866443
quantum-resistant-ledger,Quantum Resistant Ledger,QRL,110,1.09434,0.00011089,513415.0,56905680.0,52000000.0,65000000.0,105000000.0,0.07,-1.21,62.81,1511866163
paypie,PayPie,PPP,111,0.675257,0.00006842,252419.0,55708703.0,82500000.0,165000000.0,165000000.0,-1.85,-0.73,1.68,1511866172
feathercoin,Feathercoin,FTC,112,0.290489,0.00002938,2744810.0,53212832.0,183183640.0,183183640.0,336000000.0,1.96,20.85,8.47,1511866441
wings,Wings,WINGS,113,0.590383,0.00005982,781585.0,52962275.0,89708333.0,100000000.0,null,0.41,3.66,24.24,1511866158
asch,Asch,XAS,114,0.555232,0.00005626,641202.0,50351378.0,90685295.0,112185295.0,null,-0.31,7.77,-6.7,1511866161
rlc,iExec RLC,RLC,115,0.632684,0.00006411,935142.0,50026826.0,79070793.0,86999785.0,null,4.5,4.48,15.69,1511866162
skycoin,Skycoin,SKY,116,8.38556,0.00084972,143927.0,49753188.0,5933198.0,100000000.0,100000000.0,2.42,-11.92,89.91,1511866162
cofound-it,Cofound.it,CFI,117,0.149966,0.00001520,19280200.0,48738950.0,325000000.0,500000000.0,null,5.0,-20.92,68.44,1511866165
aeon,Aeon,AEON,118,3.31765,0.00033551,306771.0,48607356.0,14651140.0,14651140.0,null,-0.53,5.83,29.32,1511866448
kin,Kin,KIN,119,0.0000635558,0.000000006,41990.8,48054385.0,756097560976,10000000000000,null,-1.03,0.14,-12.59,1511866171
melon,Melon,MLN,120,79.0816,0.00801343,544584.0,47401511.0,599400.0,749400.0,null,0.36,1.45,19.26,1511866159
open-trading-network,Open Trading Network,OTN,121,18.3738,0.00186183,1467110.0,47358100.0,2577480.0,81038759.0,100000000.0,-7.13,-17.44,-20.2,1511866172
kucoin-shares,KuCoin Shares,KCS,122,0.509122,0.00005159,1158390.0,46352033.0,91043076.0,181043076.0,null,-0.55,-2.83,-17.69,1511866173
modum,Modum,MOD,123,2.64463,0.00026798,9754940.0,45927174.0,17366200.0,27266200.0,27266200.0,-3.02,38.8,36.42,1511866172
viacoin,Viacoin,VIA,124,1.98424,0.00020066,1197090.0,45451729.0,22906367.0,22906367.0,23000000.0,2.9,15.71,33.74,1511866445
rchain,RChain,RHOC,125,0.244848,0.00002481,64952.8,44553324.0,181963195.0,870663574.0,1000000000.0,4.79,4.71,50.87,1511866171
request-network,Request Network,REQ,126,0.0699023,0.00000708,3976610.0,44457863.0,636000000.0,1000000000.0,null,-0.16,2.55,41.74,1511866172
decent,DECENT,DCT,127,0.866144,0.00008777,788126.0,44438461.0,51306089.0,73197775.0,null,-4.88,-7.83,47.44,1511866157
groestlcoin,Groestlcoin,GRS,128,0.637576,0.00006448,2127950.0,43924625.0,68893159.0,68893159.0,105000000.0,1.01,3.61,-1.3,1511866443
firstblood,FirstBlood,1ST,129,0.500176,0.00005068,4041840.0,42794244.0,85558371.0,93468691.0,null,-0.57,8.67,46.86,1511866157
sonm,SONM,SNM,130,0.116707,0.00001183,1492020.0,41967837.0,359600000.0,444000000.0,null,0.8,11.14,34.51,1511866165
neblio,Neblio,NEBL,131,3.29859,0.00033425,357079.0,41517424.0,12586415.0,13318978.0,null,0.37,7.87,8.63,1511866170
decentraland,Decentraland,MANA,132,0.018012,0.00000183,1635630.0,40954887.0,2273755650.0,2805886393.0,null,-0.72,7.25,37.65,1511866170
rise,Rise,RISE,133,0.361435,0.00003655,3195220.0,40892467.0,113139200.0,113139200.0,null,-0.7,12.72,42.93,1511866453
bitcore,Bitcore,BTX,134,34.1011,0.0034555,4395470.0,40771347.0,1195602.0,16625338.0,null,0.57,-1.7,24.78,1511866161
grid,Grid+,GRID,135,1.03592,0.00010497,96461.6,40645866.0,39236491.0,300000000.0,null,-5.87,-6.59,25.07,1511866174
tierion,Tierion,TNT,136,0.0956513,0.00000969,11394300.0,40413982.0,422513667.0,1000000000.0,null,0.65,3.97,101.65,1511866168
revain,Revain,R,137,0.218345,0.00002213,360313.0,40273735.0,184450000.0,484450000.0,484450000.0,0.03,1.78,38.5,1511866174
fedoracoin,FedoraCoin,TIPS,138,0.0000901325,0.000000009,788.603,39943856.0,443168182458,443168182458,null,0.19,14.67,121.36,1511866442
emercoin,Emercoin,EMC,139,0.954021,0.00009648,389002.0,39102360.0,40986897.0,40986897.0,null,-1.14,5.47,24.79,1511866445
trust,WeTrust,TRST,140,0.418818,0.00004244,666915.0,38593032.0,92147500.0,100000000.0,100000000.0,0.41,5.85,46.22,1511866161
triggers,Triggers,TRIG,141,1.1873,0.00012031,19728600.0,38118952.0,32105578.0,32105578.0,null,-2.56,-11.0,93.65,1511866157
centra,Centra,CTR,142,0.557977,0.00005654,1038330.0,37942436.0,68000000.0,98272765.0,null,1.1,4.66,8.05,1511866167
airswap,AirSwap,AST,143,0.246219,0.00002495,3882440.0,36932850.0,150000000.0,500000000.0,null,3.57,9.01,23.84,1511866171
tokencard,TokenCard,TKN,144,1.51015,0.00015303,444944.0,35706071.0,23644056.0,30133540.0,null,0.17,-7.04,26.44,1511866163
cloakcoin,CloakCoin,CLOAK,145,6.93164,0.00070099,338909.0,35517305.0,5123940.0,5123940.0,null,-2.84,0.81,13.85,1511866449
pillar,Pillar,PLR,146,0.155777,0.00001578,319048.0,35421322.0,227384800.0,800000000.0,null,-1.73,-6.05,-2.87,1511866166
bitdeal,Bitdeal,BDL,147,0.197769,0.00002004,128694.0,34725031.0,175583793.0,219424312.0,300000000.0,3.31,8.89,2.4,1511866165
enigma-project,Enigma,ENG,148,0.463628,0.00004698,738308.0,34696144.0,74836171.0,150000000.0,null,-0.88,-2.42,21.14,1511866172
reddcoin,ReddCoin,RDD,149,0.00118912,0.00000012,524911.0,34101390.0,28677837659.0,28677837659.0,null,-5.0,-4.33,13.39,1511866442
cobinhood,Cobinhood,COB,150,0.129744,0.00001315,299095.0,33890637.0,261211594.0,1000000000.0,null,-0.59,13.12,87.34,1511866170
taas,TaaS,TAAS,151,4.117,0.00041718,594942.0,33537085.0,8146001.0,8146001.0,null,-0.76,-4.98,0.03,1511866160
xplay,XPlay,XPA,152,0.0334318,0.00000339,581.078,33431800.0,1000000000.0,10000000000.0,null,-0.64,null,17.37,1511866170
moeda-loyalty-points,Moeda Loyalty Points,MDA,153,1.69699,0.00017196,2118450.0,33310027.0,19628888.0,19628888.0,null,1.1,-9.29,0.17,1511866170
gulden,Gulden,NLG,154,0.0922125,0.00000933,201298.0,32921342.0,357016045.0,459036200.0,null,-1.04,-1.32,5.26,1511866444
zeusshield,Zeusshield,ZSC,155,0.0283266,0.00000287,1090020.0,32637078.0,1152170665.0,5642500000.0,null,-0.56,-4.57,-34.45,1511866172
amber,Ambrosus,AMB,156,0.225572,0.00002286,5524040.0,32615675.0,144590975.0,361477438.0,null,1.67,20.14,15.0,1511866171
nolimitcoin,NoLimitCoin,NLC2,157,0.158291,0.00001601,130079.0,32367222.0,204479229.0,204479229.0,null,0.09,1.56,-7.37,1511866454
library-credit,LBRY Credits,LBC,158,0.282492,0.00002857,5160370.0,31976932.0,113195885.0,505095888.0,null,-1.57,14.96,52.47,1511866453
okcash,OKCash,OK,159,0.420352,0.00004251,9076390.0,30829396.0,73341857.0,73341857.0,105000000.0,-1.44,1.36,-2.82,1511866448
namecoin,Namecoin,NMC,160,2.09177,0.00021154,869004.0,30825159.0,14736400.0,14736400.0,null,1.46,20.28,41.53,1511866441
atbcoin,ATBCoin,ATB,161,0.761983,0.00007721,2612370.0,29921797.0,39268326.0,51245126.0,300000000.0,1.73,11.49,2.26,1511866170
cindicator,Cindicator,CND,162,0.0198199,0.00000201,348042.0,28659111.0,1445976590.0,2000000005.0,null,-1.68,-4.21,24.13,1511866171
elastic,Elastic,XEL,163,0.323889,0.00003282,2995470.0,28381562.0,87627435.0,100000000.0,null,-3.0,7.11,32.03,1511866164
leocoin,LEOcoin,LEO,164,0.302169,0.00003056,1145490.0,28378207.0,93915017.0,102272436.0,1000000000.0,-0.67,-1.34,-2.02,1511866450
district0x,district0x,DNT,165,0.0472463,0.00000479,2726340.0,28347780.0,600000000.0,1000000000.0,null,0.25,6.42,13.58,1511866167
ion,ION,ION,166,1.57819,0.0001596,788903.0,28293260.0,17927664.0,23827664.0,null,0.66,5.19,25.2,1511866452
icos,ICOS,ICOS,167,46.5909,0.0047211,22806.2,26745137.0,574042.0,591617.0,null,-0.52,-1.44,0.78,1511866171
genesis-vision,Genesis Vision,GVT,168,7.09705,0.00071915,10407100.0,26449150.0,3726781.0,4436644.0,null,-5.1,16.53,188.67,1511866174
etheroll,Etheroll,DICE,169,3.72008,0.00037696,191477.0,26046596.0,7001623.0,7001623.0,7001622.0,1.61,25.32,35.23,1511866164
xaurum,Xaurum,XAUR,170,0.20382,0.00002061,206383.0,25907199.0,127108225.0,127108225.0,null,0.6,3.65,21.14,1511866448
agoras-tokens,Agoras Tokens,AGRS,171,0.61654,0.00006235,2090990.0,25894680.0,42000000.0,42000000.0,null,-1.11,0.69,62.34,1511866449
blackcoin,BlackCoin,BLK,172,0.332988,0.00003367,799783.0,25478707.0,76515392.0,76515392.0,null,-0.48,1.24,16.71,1511866443
eidoo,Eidoo,EDO,173,2.37269,0.00024043,1657410.0,25407721.0,10708403.0,90708326.0,null,-1.23,1.38,0.5,1511866172
diamond,Diamond,DMD,174,9.98096,0.00100936,62011.7,25281116.0,2532934.0,2532934.0,null,-2.26,3.91,3.52,1511866441
sibcoin,SIBCoin,SIB,175,1.58956,0.00016075,101759.0,25279790.0,15903640.0,15903640.0,null,0.11,2.67,24.51,1511866453
agrello-delta,Agrello,DLT,176,0.284127,0.00002879,3027950.0,24428919.0,85978873.0,130271020.0,null,1.49,14.49,56.22,1511866169
jinn,Jinn,JINN,177,413.903,0.0418575,7036.34,24297348.0,58703.0,1000000.0,null,-1.47,9.23,41.14,1511866446
raiblocks,RaiBlocks,XRB,178,0.180832,0.00001832,317647.0,24095555.0,133248290.0,340282367.0,340282367.0,-0.5,2.52,23.31,1511866160
viberate,Viberate,VIB,179,0.149309,0.00001513,3493740.0,23986710.0,160651468.0,200000000.0,null,-0.95,-0.85,26.01,1511866171
red-pulse,Red Pulse,RPX,180,0.0439784,0.00000446,856958.0,23895598.0,543348500.0,1358371250.0,null,-0.83,2.05,4.12,1511866172
stox,Stox,STX,181,0.557222,0.00005646,1975230.0,23881653.0,42858417.0,58706017.0,null,-0.78,-4.65,13.09,1511866166
shift,Shift,SHIFT,182,2.08068,0.00021042,942434.0,23820182.0,11448268.0,11448268.0,null,-0.74,-1.35,54.4,1511866449
dentacoin,Dentacoin,DCN,183,0.0000722215,0.000000007,13895.1,23485725.0,325190215376,8000000000000,null,0.14,-4.49,-3.12,1511866167
crown,Crown,CRW,184,1.4335,0.00014497,678813.0,23217482.0,16196360.0,16196360.0,null,0.32,-9.1,10.24,1511866447
safe-exchange-coin,Safe Exchange Coin,SAFEX,185,0.0107756,0.00000109,756115.0,23140425.0,2147483647.0,2147483647.0,2147483647.0,0.26,-5.61,22.03,1511866451
everex,Everex,EVX,186,1.39907,0.00014177,3129840.0,23084655.0,16500000.0,25000000.0,null,-4.32,1.15,-14.51,1511866171
coindash,CoinDash,CDT,187,0.0405465,0.00000411,1193050.0,22732398.0,560650080.0,1000000000.0,null,0.94,3.28,21.16,1511866167
gridcoin,GridCoin,GRC,188,0.058026,0.00000587,297918.0,22648288.0,390312753.0,390312753.0,null,0.68,13.87,48.03,1511866447
unikoin-gold,Unikoin Gold,UKG,189,0.161952,0.00001641,202448.0,21509505.0,132814073.0,1000000000.0,null,-1.08,-10.22,41.62,1511866174
