id,name,symbol,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,max_supply,per_change_1h,per_change_24h,per_change_7d,last_updated
bitcoin,Bitcoin,BTC,1,9627.04,1.0,6294530000.0,160817652640,16704787.0,16704787.0,21000000.0,-0.98,4.01,17.53,1511801352
ethereum,Ethereum,ETH,2,475.726,0.04977,1474290000.0,45664242633.0,95988537.0,95988537.0,null,-1.19,3.76,31.02,1511801351
bitcoin-cash,Bitcoin Cash,BCH,3,1639.98,0.171573,1956960000.0,27593032496.0,16825225.0,16825225.0,21000000.0,-0.62,2.54,38.04,1511801366
ripple,Ripple,XRP,4,0.252253,0.00002639,198608000.0,9742734930.0,38622870411.0,99993173757.0,100000000000,0.06,0.59,4.99,1511801341
bitcoin-gold,Bitcoin Gold,BTG,5,360.067,0.0376699,142079000.0,6004040203.0,16674786.0,16774786.0,21000000.0,-0.51,4.48,181.35,1511801373
dash,Dash,DASH,6,629.565,0.0658645,148143000.0,4856373636.0,7713856.0,7713856.0,18900000.0,-0.34,0.73,41.41,1511801346
litecoin,Litecoin,LTC,7,89.7076,0.00938513,437415000.0,4845964915.0,54019558.0,54019558.0,84000000.0,-2.0,4.34,24.67,1511801341
iota,IOTA,MIOTA,8,0.955578,0.00009997,116742000.0,2656057989.0,2779530283.0,2779530283.0,2779530283.0,-1.9,20.91,0.01,1511801363
monero,Monero,XMR,9,166.413,0.01741,76736000.0,2563857738.0,15406595.0,15406595.0,null,0.57,2.84,21.84,1511801344
neo,NEO,NEO,10,39.4113,0.00412318,89548400.0,2561734500.0,65000000.0,100000000.0,null,-0.9,2.38,-0.99,1511801357
ethereum-classic,Ethereum Classic,ETC,11,25.3411,0.00265116,614317000.0,2479611126.0,97849388.0,97849388.0,null,-2.61,14.52,36.56,1511801353
nem,NEM,XEM,12,0.218697,0.00002288,12245600.0,1968273000.0,8999999999.0,8999999999.0,null,-0.73,0.36,3.3,1511801362
eos,EOS,EOS,13,2.7737,0.00029018,129401000.0,1394258529.0,502670992.0,1000000000.0,null,-1.09,11.24,42.14,1511801364
cardano,Cardano,ADA,14,0.046547,0.00000487,72782000.0,1206827352.0,25927070538.0,31112483745.0,45000000000.0,-1.37,25.64,52.85,1511801371
qtum,Qtum,QTUM,15,14.6356,0.00153116,141138000.0,1078525113.0,73691896.0,100191896.0,null,-1.51,-1.35,-1.67,1511801363
stellar,Stellar Lumens,XLM,16,0.0533309,0.00000558,26881900.0,944695776.0,17713853990.0,103452109577,null,1.48,12.35,39.0,1511801345
zcash,Zcash,ZEC,17,336.497,0.0352041,84506000.0,912598792.0,2712056.0,2712056.0,null,-0.91,-0.36,11.77,1511801356
omisego,OmiseGO,OMG,18,8.94049,0.00093535,48899500.0,912310414.0,102042552.0,140245398.0,null,-2.09,4.62,12.04,1511801366
lisk,Lisk,LSK,19,7.80254,0.00081629,31900200.0,899958540.0,115341740.0,115341740.0,null,2.07,-0.04,-22.26,1511801352
hshare,Hshare,HSR,20,19.6005,0.00205058,63810100.0,829141292.0,42302048.0,42302048.0,84000000.0,-0.6,-4.22,7.42,1511801368
tether,Tether,USDT,21,1.00144,0.00010477,884723000.0,675939793.0,674967839.0,675000482.0,null,-0.14,-0.54,0.22,1511801347
