id,name,symbol,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,max_supply,per_change_1h,per_change_24h,per_change_7d,last_updated
populous,Populous,PPT,25,11.3991,0.00117014,825158.0,470238477.0,41252246.0,53252246.0,53252246.0,-0.14,-1.93,18.39,1511826568
monacoin,MonaCoin,MONA,26,7.14048,0.00073298,52987300.0,397201338.0,55626700.0,55626700.0,null,-1.38,58.46,142.82,1511826544
bitshares,BitShares,BTS,27,0.150702,0.00001547,28548900.0,392260729.0,2602890000.0,2602890000.0,3600570502.0,0.79,8.58,19.1,1511826545
decred,Decred,DCR,28,61.107,0.00627274,11659600.0,381724329.0,6246818.0,6666818.0,null,6.21,-0.55,80.77,1511826552
ark,Ark,ARK,29,3.81252,0.00039136,11923400.0,373555605.0,97981284.0,129231284.0,null,0.94,8.45,22.65,1511826562
ardor,Ardor,ARDR,30,0.343159,0.00003523,4668460.0,342815668.0,998999495.0,998999495.0,998999495.0,-0.17,7.1,30.32,1511826554
komodo,Komodo,KMD,31,3.17094,0.0003255,10441300.0,328603404.0,103629651.0,103629651.0,null,1.26,7.75,32.46,1511826559
bytecoin-bcn,Bytecoin,BCN,32,0.00175358,0.00000018,4420750.0,321349733.0,183253534612,183253534612,184470000000,2.73,3.43,38.09,1511826546
augur,Augur,REP,33,28.9604,0.00297283,3450060.0,318564400.0,11000000.0,11000000.0,null,0.18,5.41,39.34,1511826552
steem,Steem,STEEM,34,1.17333,0.00012044,4532160.0,289465491.0,246704244.0,263678338.0,null,1.19,7.24,29.52,1511826557
golem-network-tokens,Golem,GNT,35,0.32929,0.00003380,11456100.0,274309107.0,833032000.0,1000000000.0,null,2.66,18.9,52.1,1511826562
tenx,TenX,PAY,36,2.36159,0.00024242,6863730.0,247167103.0,104661310.0,205218256.0,null,0.34,3.06,16.76,1511826566
raiden-network-token,Raiden Network Token,RDN,37,4.81978,0.00049476,19837500.0,240989000.0,50000000.0,100000000.0,null,-2.35,-11.12,80.61,1511826577
power-ledger,Power Ledger,POWR,38,0.678014,0.00006960,41830000.0,237545527.0,350354900.0,1000000000.0,null,-0.97,-11.13,17.23,1511826575
exchange-union,Exchange Union,XUC,39,9.51114,0.00097633,2979430.0,235862366.0,24798538.0,3000000000.0,null,4.58,17.41,218.33,1511826575
dogecoin,Dogecoin,DOGE,40,0.00200946,0.00000021,6170870.0,225265998.0,112102753173,112102753173,null,1.64,0.53,44.89,1511826543
maidsafecoin,MaidSafeCoin,MAID,41,0.495639,0.00005088,2318190.0,224302625.0,452552412.0,452552412.0,null,1.01,7.93,27.6,1511826544
vertcoin,Vertcoin,VTC,42,5.39257,0.00055417,10760300.0,224279683.0,41590500.0,41590500.0,84000000.0,-0.23,-0.98,31.89,1511826842
veritaseum,Veritaseum,VERI,43,106.978,0.0109815,862369.0,216742289.0,2026045.0,100000000.0,null,0.38,15.76,6.82,1511826567
digixdao,DigixDAO,DGD,44,107.125,0.0109966,14339700.0,214250000.0,2000000.0,2000000.0,null,-0.6,17.73,49.68,1511826552
salt,SALT,SALT,45,4.34775,0.0004463,6696220.0,214089068.0,49241347.0,120000000.0,null,1.52,-1.68,19.19,1511826573
pivx,PIVX,PIVX,46,3.78783,0.00038883,1925780.0,208371461.0,55010774.0,55010774.0,null,1.17,6.95,30.58,1511826552
nxt,Nxt,NXT,47,0.201003,0.00002066,62395500.0,200801985.0,998999942.0,998999942.0,1000000000.0,-4.12,21.54,109.0,1511826842
factom,Factom,FCT,48,22.8678,0.00234742,4203670.0,199981244.0,8745102.0,8745102.0,null,-1.7,1.3,19.79,1511826563
siacoin,Siacoin,SC,49,0.00639646,0.00000066,3955660.0,199472696.0,31184857800.0,31184857800.0,null,1.44,14.52,48.95,1511826549
binance-coin,Binance Coin,BNB,50,1.94254,0.0001994,22668300.0,192338656.0,99014000.0,199013968.0,null,1.58,3.92,20.05,1511826568
gas,Gas,GAS,51,22.2451,0.00228349,1535860.0,191241912.0,8597035.0,11822072.0,100000000.0,0.84,-1.33,-0.26,1511826568
basic-attention-token,Basic Attention Token,BAT,52,0.186912,0.00001919,4182120.0,186912000.0,1000000000.0,1500000000.0,null,-0.15,4.47,17.03,1511826564
byteball,Byteball Bytes,GBYTE,53,288.222,0.0295865,1618700.0,185967191.0,645222.0,1000000.0,null,-3.67,9.14,20.76,1511826558
bitcoindark,BitcoinDark,BTCD,54,139.662,0.0143365,198525.0,180005070.0,1288862.0,1288862.0,null,1.67,1.6,25.62,1511826547
syscoin,Syscoin,SYS,55,0.333151,0.00003420,20228300.0,176291578.0,529164186.0,529164186.0,888000000.0,-2.33,1.64,63.95,1511826545
kyber-network,Kyber Network,KNC,56,1.25628,0.00012896,7277620.0,168508224.0,134132697.0,215625349.0,null,0.02,-5.96,14.5,1511826571
walton,Walton,WTC,57,6.52745,0.00067005,31870300.0,162521612.0,24898178.0,70000000.0,100000000.0,-2.3,26.25,32.26,1511826570
iconomi,Iconomi,ICN,58,1.52817,0.00015687,1345130.0,152493508.0,99788314.0,99788314.0,null,-0.6,-6.13,26.78,1511826556
gnosis-gno,Gnosis,GNO,59,124.869,0.012818,3492930.0,137929049.0,1104590.0,10000000.0,null,0.49,16.27,78.71,1511826564
gamecredits,GameCredits,GAME,60,2.14272,0.00021995,2542950.0,137895500.0,64355352.0,64355352.0,null,-0.57,0.78,12.18,1511826547
status,Status,SNT,61,0.039522,0.00000406,7629720.0,137160460.0,3470483788.0,6804870174.0,null,0.17,8.11,21.66,1511826567
metaverse,Metaverse ETP,ETP,62,3.73003,0.00038289,5444160.0,136083196.0,36483137.0,55883137.0,100000000.0,1.73,-1.72,16.65,1511826564
tron,TRON,TRX,63,0.00205217,0.00000021,6424740.0,134926468.0,65748192475.0,100000000000,null,0.51,-3.88,-3.79,1511826571
zcoin,ZCoin,XZC,64,38.1061,0.00391166,8646080.0,134628208.0,3532983.0,3532983.0,null,-0.36,6.71,53.04,1511826557
aeternity,Aeternity,AE,65,0.559621,0.00005745,1402040.0,130403150.0,233020472.0,273685830.0,null,0.62,-1.25,0.3,1511826564
bytom,Bytom,BTM,66,0.129664,0.00001331,2101070.0,127978368.0,987000000.0,1407000000.0,null,0.92,23.4,12.61,1511826568
ethos,Ethos,ETHOS,67,1.64967,0.00016934,1837250.0,122943668.0,74526219.0,222295208.0,null,-0.26,-3.7,-12.62,1511826568
blocknet,Blocknet,BLOCK,68,24.9055,0.00255659,321437.0,122119542.0,4903316.0,4903316.0,null,-0.15,6.82,12.49,1511826546
civic,Civic,CVC,69,0.356133,0.00003656,2736960.0,122046779.0,342700000.0,1000000000.0,null,1.21,2.8,11.25,1511826568
gxshares,GXShares,GXS,70,2.97515,0.0003054,9240270.0,120523327.0,40510000.0,100000000.0,100000000.0,0.51,-1.82,28.97,1511826566
0x,0x,ZRX,71,0.234219,0.00002404,3442720.0,117109500.0,500000000.0,1000000000.0,null,2.83,2.3,17.08,1511826569
digibyte,DigiByte,DGB,72,0.0118307,0.00000122,5521910.0,112026039.0,9469096399.0,9469096399.0,null,0.99,9.61,34.96,1511826842
pura,Pura,PURA,73,0.647875,0.00006651,283064.0,111360126.0,171885203.0,178667697.0,350000000.0,-3.87,-8.86,-9.56,1511826550
metal,Metal,MTL,74,5.75895,0.00059117,9683230.0,111153459.0,19300994.0,66588888.0,null,-0.92,11.97,26.37,1511826567
bancor,Bancor,BNT,75,2.68846,0.00027597,4458420.0,109616232.0,40772871.0,79384422.0,null,0.55,0.57,25.11,1511826566
cryptonex,Cryptonex,CNX,76,2.20955,0.00022681,127796.0,99395108.0,44984322.0,106421947.0,210000000.0,0.82,8.35,67.23,1511826573
funfair,FunFair,FUN,77,0.0233223,0.00000239,1200640.0,99116828.0,4249873622.0,10999873621.0,null,0.11,1.12,28.17,1511826566
einsteinium,Einsteinium,EMC2,78,0.454055,0.00004661,34501600.0,98097435.0,216047472.0,216047472.0,null,-1.6,-15.39,217.01,1511826544
verge,Verge,XVG,79,0.00662629,0.00000068,5361980.0,94878791.0,14318538931.0,14318538931.0,16555000000.0,-0.05,-0.4,14.57,1511826546
singulardtv,SingularDTV,SNGLS,80,0.157462,0.00001616,1907100.0,94477200.0,600000000.0,1000000000.0,null,0.19,-2.78,19.87,1511826557
quantstamp,Quantstamp,QSP,81,0.149028,0.00001530,21438800.0,91997096.0,617314171.0,976442388.0,null,-1.73,-11.17,null,1511826578
lykke,Lykke,LKK,82,0.339309,0.00003483,321327.0,89258601.0,263059928.0,1285690000.0,null,0.17,-2.24,-4.22,1511826558
zencash,ZenCash,ZEN,83,32.6728,0.00335392,1973770.0,80232893.0,2455648.0,2455648.0,21000000.0,2.16,3.74,53.8,1511826564
storj,Storj,STORJ,84,0.756308,0.00007764,9555490.0,79725176.0,105413636.0,424999998.0,null,-0.5,1.26,12.86,1511826567
bitbay,BitBay,BAY,85,0.0772391,0.00000793,8797700.0,77846874.0,1007868739.0,1007868739.0,null,-1.55,-7.79,62.89,1511826546
nexus,Nexus,NXS,86,1.42942,0.00014673,1125800.0,77235634.0,54032848.0,54032848.0,null,0.92,0.14,40.5,1511826547
particl,Particl,PART,87,9.90073,0.00101633,678968.0,77091611.0,7786457.0,8782457.0,null,1.98,3.67,16.03,1511826568
aragon,Aragon,ANT,88,2.32761,0.00023893,1452890.0,75679584.0,32513859.0,39609524.0,null,-1.65,14.02,44.61,1511826564
edgeless,Edgeless,EDG,89,0.909974,0.00009341,3409680.0,74659989.0,82046288.0,132046997.0,null,0.56,3.05,39.6,1511826561
nav-coin,NAV Coin,NAV,90,1.19811,0.00012299,6905030.0,74390477.0,62089856.0,62089856.0,null,-0.8,2.34,45.86,1511826546
adx-net,AdEx,ADX,91,1.25861,0.0001292,4563610.0,72382158.0,57509601.0,100000000.0,100000000.0,1.09,5.56,25.91,1511826566
santiment,Santiment Network Token,SAN,92,1.18885,0.00012204,11975200.0,71928468.0,60502560.0,83337000.0,null,1.74,-5.17,113.24,1511826568
ripio-credit-network,Ripio Credit Network,RCN,93,0.147739,0.00001517,14004900.0,71674490.0,485142647.0,999942647.0,null,-0.99,-3.07,44.11,1511826575
substratum,Substratum,SUB,94,0.312693,0.00003210,4197490.0,70697213.0,226091449.0,352000000.0,null,1.31,-6.37,126.46,1511826572
monaco,Monaco,MCO,95,7.00367,0.00071894,5101660.0,68950257.0,9844875.0,31587682.0,null,-0.4,12.04,26.74,1511826567
achain,Achain,ACT,96,0.229312,0.00002354,664440.0,68793600.0,300000000.0,1000000000.0,1000000000.0,0.01,0.32,74.17,1511826570
vechain,VeChain,VEN,97,0.244803,0.00002513,2199540.0,67850244.0,277162633.0,867162633.0,null,0.24,0.26,-5.53,1511826570
streamr-datacoin,Streamr DATAcoin,DATA,98,0.0997876,0.00001024,3816160.0,67571624.0,677154514.0,987154514.0,null,2.01,10.42,37.33,1511826578
potcoin,PotCoin,POT,99,0.300781,0.00003088,3484730.0,65804262.0,218777989.0,218777989.0,420000000.0,0.12,-0.16,119.82,1511826542
chainlink,ChainLink,LINK,100,0.183656,0.00001885,4196970.0,64279600.0,350000000.0,1000000000.0,null,0.46,0.74,14.07,1511826572
mobilego,MobileGo,MGO,101,0.654692,0.00006721,457307.0,64178728.0,98028887.0,100000000.0,null,-0.36,-10.03,30.03,1511826565
counterparty,Counterparty,XCP,102,24.4231,0.00250707,746430.0,63926957.0,2617479.0,2617479.0,null,9.93,20.41,70.36,1511826544
attention-token-of-media,ATMChain,ATM,103,0.0189352,0.00000194,47149.8,62774978.0,3315252992.0,10000000000.0,null,-7.5,-10.82,-18.74,1511826575
loopring,Loopring,LRC,104,0.217969,0.00002237,3499050.0,62376353.0,286170756.0,1395076054.0,null,4.17,5.42,13.12,1511826571
ubiq,Ubiq,UBQ,105,1.57296,0.00016147,615951.0,61400901.0,39035259.0,39035259.0,null,0.31,-1.17,21.4,1511826548
quantum-resistant-ledger,Quantum Resistant Ledger,QRL,106,1.14457,0.00011749,854687.0,59517640.0,52000000.0,65000000.0,105000000.0,0.62,-6.02,63.21,1511826565
iocoin,I/O Coin,IOC,107,3.58747,0.00036826,347313.0,58774239.0,16383200.0,16383200.0,null,-0.91,0.5,21.66,1511826547
paypie,PayPie,PPP,108,0.687549,0.00007058,330819.0,56722793.0,82500000.0,165000000.0,165000000.0,0.12,-14.22,15.82,1511826574
faircoin,FairCoin,FAIR,109,1.05674,0.00010848,97379.7,56212049.0,53193831.0,53193831.0,null,3.09,9.21,7.01,1511826544
skycoin,Skycoin,SKY,110,9.41918,0.00096689,218161.0,55885860.0,5933198.0,100000000.0,100000000.0,15.97,10.08,107.55,1511826562
open-trading-network,Open Trading Network,OTN,111,20.9145,0.00214691,1628450.0,53906704.0,2577480.0,81038759.0,100000000.0,2.36,-10.24,-23.42,1511826575
cofound-it,Cofound.it,CFI,112,0.165286,0.00001697,22209100.0,53717950.0,325000000.0,500000000.0,null,-9.11,54.53,81.04,1511826565
wings,Wings,WINGS,113,0.585641,0.00006012,841707.0,52536878.0,89708333.0,100000000.0,null,1.03,4.15,22.93,1511826558
peercoin,Peercoin,PPC,114,2.13015,0.0002189,2156790.0,52120092.0,24467804.0,24467804.0,null,-0.85,10.15,36.3,1511826841
minexcoin,MinexCoin,MNX,115,17.171,0.00176263,222419.0,51513000.0,3000000.0,6000000.0,19000000.0,2.64,28.71,46.39,1511826577
rlc,iExec RLC,RLC,116,0.622062,0.00006386,780949.0,49186936.0,79070793.0,86999785.0,null,-0.82,-1.59,13.96,1511826564
decent,DECENT,DCT,117,0.946753,0.00009719,804974.0,48574194.0,51306089.0,73197775.0,null,-0.65,-0.94,69.61,1511826557
kucoin-shares,KuCoin Shares,KCS,118,0.525051,0.00005390,1233660.0,47802258.0,91043076.0,181043076.0,null,1.84,-6.97,-17.51,1511826574
feathercoin,Feathercoin,FTC,119,0.259885,0.00002671,578337.0,47593249.0,183131960.0,183131960.0,336000000.0,-0.08,4.67,6.41,1511826841
kin,Kin,KIN,120,0.0000625538,0.000000006,32201.7,47296776.0,756097560976,10000000000000,null,0.77,-5.34,-15.21,1511826572
melon,Melon,MLN,121,77.7493,0.00798109,548365.0,46602930.0,599400.0,749400.0,null,0.47,0.61,17.73,1511826564
asch,Asch,XAS,122,0.512613,0.00005262,555206.0,46480404.0,90673478.0,112173478.0,null,-0.48,-7.01,-11.77,1511826562
aeon,Aeon,AEON,123,3.14296,0.00032263,230990.0,46047948.0,14651140.0,14651140.0,null,2.96,3.37,23.87,1511826549
grid,Grid+,GRID,124,1.16071,0.00011915,217951.0,45542187.0,39236491.0,300000000.0,null,0.73,7.69,33.5,1511826576
request-network,Request Network,REQ,125,0.069649,0.00000715,3381860.0,44296764.0,636000000.0,1000000000.0,null,1.03,6.51,39.62,1511826576
groestlcoin,Groestlcoin,GRS,126,0.622455,0.00006390,2407980.0,42880946.0,68890034.0,68890034.0,105000000.0,0.89,1.97,7.46,1511826543
rchain,RChain,RHOC,127,0.230654,0.00002368,55118.2,41970539.0,181963195.0,870663574.0,1000000000.0,-0.64,-0.46,38.52,1511826573
viacoin,Viacoin,VIA,128,1.79487,0.00018425,556219.0,41113113.0,22905900.0,22905900.0,23000000.0,-0.39,5.12,21.58,1511826546
emercoin,Emercoin,EMC,129,0.99855,0.0001025,342199.0,40926645.0,40986075.0,40986075.0,null,3.67,12.13,31.65,1511826545
fedoracoin,FedoraCoin,TIPS,130,0.0000914734,0.000000009,902.125,40538100.0,443168182458,443168182458,null,-0.05,44.65,252.94,1511826842
sonm,SONM,SNM,131,0.110489,0.00001134,1429670.0,39731844.0,359600000.0,444000000.0,null,1.39,4.89,24.98,1511826567
centra,Centra,CTR,132,0.582334,0.00005978,1405280.0,39598712.0,68000000.0,98272765.0,null,-0.12,12.99,3.47,1511826568
firstblood,FirstBlood,1ST,133,0.462036,0.00004743,3502260.0,39531047.0,85558371.0,93468691.0,null,1.11,10.6,34.06,1511826555
revain,Revain,R,134,0.213693,0.00002194,15631.3,39415674.0,184450000.0,484450000.0,484450000.0,0.79,2.17,34.33,1511826576
trust,WeTrust,TRST,135,0.42655,0.00004379,748103.0,39305516.0,92147500.0,100000000.0,100000000.0,0.95,2.97,56.1,1511826563
triggers,Triggers,TRIG,136,1.22385,0.00012563,20090100.0,39292411.0,32105578.0,32105578.0,null,0.8,-11.27,110.23,1511826557
modum,Modum,MOD,137,2.26235,0.00023223,5122710.0,39288423.0,17366200.0,27266200.0,27266200.0,4.59,15.75,16.63,1511826574
bitcore,Bitcore,BTX,138,32.814,0.00336841,4613830.0,39232487.0,1195602.0,16625338.0,null,2.56,-6.14,22.25,1511826563
decentraland,Decentraland,MANA,139,0.0172079,0.00000177,1358790.0,39126560.0,2273755650.0,2805886393.0,null,-0.94,9.68,32.3,1511826571
neblio,Neblio,NEBL,140,3.05721,0.00031383,286675.0,38475754.0,12585251.0,13317739.0,null,1.33,-5.66,-0.73,1511826571
tierion,Tierion,TNT,141,0.089766,0.00000921,12064400.0,37927362.0,422513667.0,1000000000.0,null,1.8,-11.92,82.38,1511826571
pillar,Pillar,PLR,142,0.166144,0.00001705,259829.0,37778620.0,227384800.0,800000000.0,null,2.69,-3.14,-0.48,1511826569
tokencard,TokenCard,TKN,143,1.59704,0.00016394,522780.0,37760503.0,23644056.0,30133540.0,null,1.49,8.18,32.48,1511826563
enigma-project,Enigma,ENG,144,0.496566,0.00005097,860244.0,37161098.0,74836171.0,150000000.0,null,-2.06,4.93,29.75,1511826573
rise,Rise,RISE,145,0.323955,0.00003325,1257170.0,36652010.0,113139200.0,113139200.0,null,0.84,4.68,27.18,1511826553
cloakcoin,CloakCoin,CLOAK,146,7.09285,0.00072809,361299.0,36345588.0,5124257.0,5124257.0,null,1.23,-1.54,14.48,1511826549
moeda-loyalty-points,Moeda Loyalty Points,MDA,147,1.85133,0.00019004,2063000.0,36339549.0,19628888.0,19628888.0,null,0.27,-6.68,18.52,1511826571
zeusshield,Zeusshield,ZSC,148,0.0312795,0.00000321,1214480.0,36039322.0,1152170665.0,5642500000.0,null,-0.6,-6.23,-28.46,1511826573
airswap,AirSwap,AST,149,0.237105,0.00002434,3166240.0,35565750.0,150000000.0,500000000.0,null,0.87,0.94,15.12,1511826574
bitdeal,Bitdeal,BDL,150,0.201379,0.00002067,137764.0,35358889.0,175583793.0,219423912.0,300000000.0,8.38,0.01,4.0,1511826567
taas,TaaS,TAAS,151,4.25194,0.00043647,571570.0,34636307.0,8146001.0,8146001.0,null,0.64,-5.91,-4.51,1511826562
gulden,Gulden,NLG,152,0.096359,0.00000989,208537.0,34399175.0,356989745.0,459009900.0,null,3.62,5.54,7.06,1511826544
cobinhood,Cobinhood,COB,153,0.133618,0.00001372,305254.0,34161099.0,255662404.0,1000000000.0,null,-0.12,12.11,96.47,1511826572
reddcoin,ReddCoin,RDD,154,0.00117414,0.00000012,923158.0,33671446.0,28677538975.0,28677538975.0,null,-8.66,-6.8,11.69,1511826842
okcash,OKCash,OK,155,0.4495,0.00004614,8878890.0,32965959.0,73339174.0,73339174.0,105000000.0,-0.68,11.85,2.94,1511826561
amber,Ambrosus,AMB,156,0.225436,0.00002314,3665300.0,32596011.0,144590975.0,361477438.0,null,-5.2,20.14,16.02,1511826575
nolimitcoin,NoLimitCoin,NLC2,157,0.157215,0.00001614,90617.7,32146388.0,204474054.0,204474054.0,null,0.46,-1.04,-6.81,1511826561
library-credit,LBRY Credits,LBC,158,0.279917,0.00002873,1705320.0,31685453.0,113195885.0,505095888.0,null,-4.03,15.73,48.42,1511826554
atbcoin,ATBCoin,ATB,159,0.799235,0.00008204,2750730.0,31375547.0,39256974.0,51233774.0,300000000.0,3.23,4.69,5.26,1511826571
cindicator,Cindicator,CND,160,0.0211691,0.00000217,414263.0,30610023.0,1445976590.0,2000000005.0,null,0.27,10.3,36.76,1511826574
genesis-vision,Genesis Vision,GVT,161,8.06963,0.00082836,13204100.0,30073743.0,3726781.0,4436644.0,null,-1.99,49.36,257.54,1511826579
namecoin,Namecoin,NMC,162,1.93853,0.00019921,730179.0,28566953.0,14736400.0,14736400.0,null,-2.62,11.36,28.12,1511826841
leocoin,LEOcoin,LEO,163,0.300814,0.00003088,1144930.0,28243734.0,93891024.0,102248442.0,1000000000.0,0.78,0.75,3.48,1511826549
district0x,district0x,DNT,164,0.0463761,0.00000476,2786690.0,27825660.0,600000000.0,1000000000.0,null,-0.02,4.64,1.38,1511826568
agoras-tokens,Agoras Tokens,AGRS,165,0.660584,0.00006781,2443740.0,27744528.0,42000000.0,42000000.0,null,-2.45,12.98,74.4,1511826550
ion,ION,ION,166,1.50811,0.00015481,1158910.0,27021096.0,17917192.0,23817192.0,null,0.72,4.08,22.71,1511826555
elastic,Elastic,XEL,167,0.307155,0.00003153,1416600.0,26915205.0,87627435.0,100000000.0,null,2.25,4.78,22.26,1511826566
crown,Crown,CRW,168,1.63268,0.0001676,307372.0,26434216.0,16190690.0,16190690.0,null,0.71,-1.42,31.55,1511826546
xaurum,Xaurum,XAUR,169,0.203335,0.00002087,226865.0,25845552.0,127108232.0,127108232.0,null,0.55,-0.06,20.04,1511826548
blackcoin,BlackCoin,BLK,170,0.336196,0.00003451,1609010.0,25723871.0,76514507.0,76514507.0,null,0.52,0.85,18.93,1511826544
eidoo,Eidoo,EDO,171,2.3528,0.00024152,2066760.0,25194731.0,10708403.0,90708326.0,null,0.58,-0.36,2.33,1511826574
sibcoin,SIBCoin,SIB,172,1.56646,0.0001608,111304.0,24907470.0,15900482.0,15900482.0,null,-0.88,3.31,19.01,1511826551
diamond,Diamond,DMD,173,9.79946,0.00100704,63318.0,24814664.0,2532248.0,2532248.0,null,0.6,2.43,0.37,1511826842
stox,Stox,STX,174,0.576611,0.00005919,1940820.0,24704798.0,42844826.0,58692426.0,null,-0.46,-1.68,12.6,1511826569
unikoin-gold,Unikoin Gold,UKG,175,0.185164,0.00001901,212090.0,24592385.0,132814073.0,1000000000.0,null,-1.44,-3.64,49.81,1511826578
raiblocks,RaiBlocks,XRB,176,0.183419,0.00001883,277431.0,24440268.0,133248290.0,340282367.0,340282367.0,4.5,4.28,23.24,1511826560
viberate,Viberate,VIB,177,0.152117,0.00001561,3610850.0,24437819.0,160651468.0,200000000.0,null,2.99,3.92,23.86,1511826572
jinn,Jinn,JINN,178,416.118,0.0427151,4577.29,24427375.0,58703.0,1000000.0,null,-3.45,5.59,107.78,1511826547
red-pulse,Red Pulse,RPX,179,0.0446229,0.00000458,1006970.0,24245786.0,543348500.0,1358371250.0,null,-0.15,-8.78,2.4,1511826578
shift,Shift,SHIFT,180,2.08233,0.00021375,1082530.0,23835711.0,11446654.0,11446654.0,null,-3.43,-6.61,53.52,1511826549
dentacoin,Dentacoin,DCN,181,0.0000727569,0.000000007,8849.04,23659832.0,325190215376,8000000000000,null,1.14,-0.69,-2.86,1511826569
everex,Everex,EVX,182,1.43131,0.00014693,2373510.0,23616615.0,16500000.0,25000000.0,null,0.63,0.31,-12.92,1511826573
icos,ICOS,ICOS,183,39.8517,0.00409085,18701.7,22874578.0,573993.0,591617.0,null,-7.33,-17.7,-16.8,1511826575
safe-exchange-coin,Safe Exchange Coin,SAFEX,184,0.0106115,0.00000109,1405980.0,22788023.0,2147483647.0,2147483647.0,2147483647.0,-3.51,5.0,20.33,1511826551
synereo,Synereo,AMP,185,0.271367,0.00002786,1795510.0,22321652.0,82256324.0,949291063.0,null,2.25,-5.16,50.48,1511826553
voxels,Voxels,VOX,186,0.105805,0.00001086,23838300.0,22219050.0,210000000.0,210000000.0,210000000.0,-3.69,6.31,155.47,1511826553
coindash,CoinDash,CDT,187,0.0396227,0.00000407,1013160.0,22214470.0,560650080.0,1000000000.0,null,-0.06,-2.9,22.33,1511826569
e-coin,E-coin,ECN,188,4.80935,0.00049369,2390.94,21920850.0,4557965.0,212846857.0,null,56.38,101.68,102.88,1511826563
rubycoin,Rubycoin,RBY,189,0.873732,0.00008969,282603.0,21866208.0,25026218.0,25026218.0,null,-0.75,-1.68,15.2,1511826544
agrello-delta,Agrello,DLT,190,0.251266,0.00002579,1742210.0,21603568.0,85978873.0,130271020.0,null,2.01,-5.77,56.02,1511826571
